training_id,employee_id,program_name,training_category,start_date,completion_date,completion_status,training_score,training_hours,completed_flag
304640,101199,Cybersecurity Awareness,Compliance,2026-01-20,2026-01-22,Completed,88.1,1.9,True
304641,101199,Advanced Customer Handling,Customer Experience,2025-11-14,,Completed,79.9,14.5,True
304642,101199,Data Privacy And Gdpr,Compliance,2025-04-10,2025-10-18,Completed,85.4,2.1,True
304643,101199,Leadership Essentials,Leadership,2025-07-03,2025-08-12,Completed,80.0,18.6,True
304644,101200,New Hire Onboarding,Onboarding,2021-04-02,2021-04-20,Completed,66.8,6.9,True
304645,101200,Power Bi Fundamentals,Technical,2021-03-10,,In Progress,,15.0,False
304646,101201,New Hire Onboarding,Onboarding,2022-01-02,2022-01-22,Completed,67.7,8.9,True
304647,101201,Enterprise Sales Methodology,Sales,2024-12-05,2024-12-29,Completed,65.2,17.5,True
304648,101201,Data Privacy And Gdpr,Compliance,2025-08-14,2025-09-23,Completed,78.3,3.6,True
304649,101201,Conflict Resolution,Soft Skills,2021-12-28,2022-01-24,Completed,87.6,5.4,True
304650,101201,Sql For Business Analysts,Technical,2025-11-03,,In Progress,,14.2,False
304651,101201,Cybersecurity Awareness,Compliance,2023-04-15,,In Progress,,2.5,False
304652,101201,Leadership Essentials,Leadership,2025-08-04,2025-09-13,Completed,69.6,20.9,True
304653,101202,New Hire Onboarding,Onboarding,2024-02-13,,In Progress,,7.6,False
304654,101202,Manager Coaching Skills,Leadership,2023-08-02,2023-08-05,Completed,77.4,16.5,True
304655,101202,Advanced Customer Handling,Customer Experience,2025-06-19,,In Progress,,12.4,False
304656,101202,Conflict Resolution,Soft Skills,2024-03-06,2024-09-04,Completed,85.4,5.6,True
304657,101202,Product Discovery Basics,Product,2023-07-08,2023-07-25,Completed,58.7,12.3,True
304658,101202,Secure Coding Basics,Technical,2025-06-25,2025-06-27,Completed,97.6,9.1,True
304659,101202,Manager Coaching Skills,Leadership,2023-07-04,,Completed,75.8,20.9,True
304660,101203,New Hire Onboarding,Onboarding,2025-05-01,2025-06-06,Completed,67.7,7.9,True
304661,101203,Product Discovery Basics,Product,2023-09-06,2023-10-16,Completed,75.8,7.2,True
304662,101203,Leadership Essentials,Leadership,2024-09-25,2024-10-21,Completed,76.6,13.5,True
304663,101204,New Hire Onboarding,Onboarding,2024-06-26,2024-08-09,Completed,66.3,5.6,True
304664,101204,Conflict Resolution,Soft Skills,2026-03-13,,Incomplete,,6.0,False
304665,101204,Secure Coding Basics,Technical,2025-08-28,2025-09-17,Completed,81.7,10.8,True
304666,101204,Advanced Customer Handling,Customer Experience,2023-12-17,2024-01-14,Completed,,6.7,True
304667,101205,New Hire Onboarding,Onboarding,2022-10-03,2022-11-14,Completed,72.1,8.5,True
304668,101205,New Hire Onboarding,Onboarding,2023-10-19,2023-12-02,Completed,88.9,7.5,True
304669,101205,Power Bi Fundamentals,Technical,2021-12-31,2022-01-14,Completed,68.0,14.8,True
304670,101205,Advanced Customer Handling,Customer Experience,2021-09-01,2021-09-14,Completed,97.5,14.1,True
304671,101205,Conflict Resolution,Soft Skills,2023-02-14,2023-03-06,Completed,66.4,5.7,True
304672,101206,New Hire Onboarding,Onboarding,2025-05-11,,In Progress,,7.2,False
304673,101206,Power Bi Fundamentals,Technical,2021-02-24,2021-03-08,Completed,91.6,13.4,True
304674,101206,Secure Coding Basics,Technical,2023-03-28,2023-04-03,Completed,100.0,8.1,True
304675,101206,Sql For Business Analysts,Technical,2022-01-05,2022-01-10,Completed,65.1,18.3,True
304676,101207,New Hire Onboarding,Onboarding,2025-10-18,2025-11-15,Completed,89.2,9.6,True
304677,101207,Cybersecurity Awareness,Compliance,2025-07-27,2025-08-27,Completed,66.3,1.6,True
304678,101207,New Hire Onboarding,Onboarding,2026-03-09,2026-03-10,Completed,74.1,7.0,True
304679,101207,Enterprise Sales Methodology,Sales,2025-10-15,2025-11-22,Completed,65.8,16.9,True
304680,101207,Manager Coaching Skills,Leadership,2025-10-28,2025-10-31,Completed,100.0,10.8,True
304681,101207,Power Bi Fundamentals,Technical,2025-10-06,2025-10-25,Completed,47.5,14.4,True
304682,101207,Secure Coding Basics,Technical,2026-04-24,2026-05-13,Completed,96.6,8.3,True
304683,101208,New Hire Onboarding,Onboarding,2022-12-16,2023-01-25,Completed,77.5,8.4,True
304684,101208,Leadership Essentials,Leadership,2025-11-20,2026-01-04,Completed,89.4,22.2,True
304685,101209,New Hire Onboarding,Onboarding,2023-07-23,2023-08-02,Completed,73.6,7.0,True
304686,101209,Product Discovery Basics,Product,2022-05-16,,In Progress,,9.6,False
304687,101209,Power Bi Fundamentals,Technical,2022-12-04,2022-12-19,Completed,90.4,11.1,True
304688,101210,Conflict Resolution,Soft Skills,2021-01-01,,Incomplete,,4.7,False
304689,101210,Leadership Essentials,Leadership,2021-01-01,,Not Started,,22.3,False
304690,101210,Data Privacy And Gdpr,Compliance,2021-01-01,2021-01-10,Completed,79.4,3.5,True
304691,101210,New Hire Onboarding,Onboarding,2021-01-01,2021-02-02,Completed,77.4,8.9,True
304692,101210,Advanced Customer Handling,Customer Experience,2021-01-01,2021-02-07,Completed,45.7,13.6,True
304693,101210,Product Discovery Basics,Product,2021-01-01,2021-01-24,Completed,72.1,10.5,True
304694,101211,New Hire Onboarding,Onboarding,2021-11-17,2021-12-11,Completed,64.8,9.4,True
304695,101211,New Hire Onboarding,Onboarding,2023-04-20,2023-05-22,Completed,56.6,7.4,True
304696,101211,Power Bi Fundamentals,Technical,2021-06-05,2021-07-07,Completed,86.5,17.7,True
304697,101211,Product Discovery Basics,Product,2023-12-14,,Not Started,,8.6,False
304698,101211,Sql For Business Analysts,Technical,2024-12-26,,Not Started,,17.4,False
304699,101211,Leadership Essentials,Leadership,2021-11-26,,Incomplete,,16.0,False
304700,101212,New Hire Onboarding,Onboarding,2025-06-29,,Completed,78.1,8.2,True
304701,101212,Sql For Business Analysts,Technical,2025-03-08,,In Progress,,22.1,False
304702,101212,Manager Coaching Skills,Leadership,2021-06-27,2021-07-08,Completed,77.1,14.8,True
304703,101212,Advanced Customer Handling,Customer Experience,2022-12-28,,Not Started,,10.5,False
304704,101212,Leadership Essentials,Leadership,2024-12-16,,Completed,58.4,14.8,True
304705,101212,Data Privacy And Gdpr,Compliance,2026-01-31,2026-03-08,Completed,85.0,2.6,True
304706,101213,New Hire Onboarding,Onboarding,2022-12-29,2023-01-18,Completed,86.2,9.4,True
304707,101213,Conflict Resolution,Soft Skills,2023-02-10,2023-02-14,Completed,80.0,3.3,True
304708,101213,Cybersecurity Awareness,Compliance,2024-12-06,,Incomplete,,1.9,False
304709,101213,Manager Coaching Skills,Leadership,2025-09-26,2025-10-25,Completed,72.1,17.0,True
304710,101213,Advanced Customer Handling,Customer Experience,2024-01-04,2024-01-30,Completed,62.0,12.3,True
304711,101213,Product Discovery Basics,Product,2022-02-22,,Completed,92.5,11.7,True
304712,101213,Leadership Essentials,Leadership,2022-11-16,2022-12-09,Completed,72.5,14.8,True
304713,101214,Leadership Essentials,Leadership,2026-03-13,,Not Started,,18.9,False
304714,101215,New Hire Onboarding,Onboarding,2024-10-27,,Not Started,,7.4,False
304715,101215,Conflict Resolution,Soft Skills,2021-09-29,2021-11-09,Completed,73.3,3.9,True
304716,101215,Data Privacy And Gdpr,Compliance,2022-01-12,2022-01-14,Completed,82.7,3.4,True
304717,101216,New Hire Onboarding,Onboarding,2024-05-01,2024-01-13,Completed,78.7,5.8,True
304718,101216,Power Bi Fundamentals,Technical,2024-11-10,2024-05-12,Completed,70.5,14.8,True
304719,101216,New Hire Onboarding,Onboarding,2024-02-13,2024-02-22,Completed,80.3,10.7,True
304720,101216,Data Privacy And Gdpr,Compliance,2021-09-13,,In Progress,,2.6,False
304721,101217,New Hire Onboarding,Onboarding,2025-07-30,2025-08-03,Completed,55.4,9.6,True
304722,101217,Power Bi Fundamentals,Technical,2023-12-17,2024-01-15,Completed,78.3,17.6,True
304723,101217,New Hire Onboarding,Onboarding,2023-10-09,2023-10-11,Completed,78.3,9.4,True
304724,101217,Manager Coaching Skills,Leadership,2024-03-14,2024-04-19,Completed,100.0,11.3,True
304725,101218,New Hire Onboarding,Onboarding,2025-08-07,2025-08-09,Completed,77.2,6.2,True
304726,101218,New Hire Onboarding,Onboarding,2024-12-07,2024-12-20,Completed,,6.2,True
304727,101218,Cybersecurity Awareness,Compliance,2025-04-13,2025-04-24,Completed,84.3,1.8,True
304728,101218,Sql For Business Analysts,Technical,2024-11-24,2024-12-11,Completed,84.2,16.4,True
304729,101218,Advanced Customer Handling,Customer Experience,2025-12-22,2026-02-05,Completed,80.5,12.5,True
304730,101218,Manager Coaching Skills,Leadership,2025-04-13,2025-04-18,Completed,71.9,18.8,True
304731,101219,New Hire Onboarding,Onboarding,2025-05-07,2025-06-13,Completed,56.9,8.1,True
304732,101219,Data Privacy And Gdpr,Compliance,2026-01-19,2026-02-25,Completed,66.4,2.5,True
304733,101219,Product Discovery Basics,Product,2024-07-09,,Not Started,,12.4,False
304734,101219,Advanced Customer Handling,Customer Experience,2022-05-09,2022-05-23,Completed,81.4,12.6,True
304735,101220,New Hire Onboarding,Onboarding,2023-10-01,2023-11-09,Completed,58.2,7.4,True
304736,101221,New Hire Onboarding,Onboarding,2023-12-03,2023-12-12,Completed,91.9,7.8,True
304737,101221,Power Bi Fundamentals,Technical,2024-10-27,2024-11-22,Completed,70.5,14.5,True
304738,101221,Secure Coding Basics,Technical,2023-06-30,,Not Started,,8.9,False
304739,101221,Conflict Resolution,Soft Skills,2021-09-14,2021-10-11,Completed,91.3,3.9,True
304740,101222,New Hire Onboarding,Onboarding,2021-12-15,2021-12-24,Completed,75.7,7.9,True
304741,101222,Product Discovery Basics,Product,2023-03-03,,In Progress,,6.5,False
304742,101222,Advanced Customer Handling,Customer Experience,2023-12-15,2024-01-21,Completed,64.0,15.4,True
304743,101222,Leadership Essentials,Leadership,2024-07-15,2024-08-26,Completed,78.6,21.5,True
304744,101222,Sql For Business Analysts,Technical,2023-06-24,2023-07-19,Completed,84.3,18.9,True
304745,101222,Conflict Resolution,Soft Skills,2024-03-09,,In Progress,,5.5,False
304746,101222,New Hire Onboarding,Onboarding,2024-01-15,2024-01-24,Completed,100.0,9.1,True
304747,101223,New Hire Onboarding,Onboarding,2025-09-23,2025-11-05,Completed,87.2,8.7,True
304748,101223,Advanced Customer Handling,Customer Experience,2024-03-01,2024-03-24,Completed,73.1,15.1,True
304749,101223,Data Privacy And Gdpr,Compliance,2025-11-03,,Not Started,,2.8,False
304750,101223,Product Discovery Basics,Product,2022-10-01,2022-11-12,Completed,93.7,9.0,True
304751,101223,Manager Coaching Skills,Leadership,2023-06-25,2023-07-07,Completed,69.2,18.1,True
304752,101223,Leadership Essentials,Leadership,2022-06-01,,Not Started,,21.0,False
304753,101223,New Hire Onboarding,Onboarding,2025-11-29,2025-12-04,Completed,76.4,6.1,True
304754,101224,New Hire Onboarding,Onboarding,2025-09-16,2025-10-25,Completed,66.0,8.3,True
304755,101224,Enterprise Sales Methodology,Sales,2024-05-19,,Not Started,,15.4,False
304756,101224,Cybersecurity Awareness,Compliance,2025-07-14,2025-08-21,Completed,67.8,1.0,True
304757,101224,Advanced Customer Handling,Customer Experience,2025-01-03,2025-02-02,Completed,86.1,13.4,True
304758,101224,Secure Coding Basics,Technical,2025-12-12,2026-01-07,Completed,54.3,13.1,True
304759,101224,Conflict Resolution,Soft Skills,2024-12-18,2024-12-23,Completed,67.4,5.7,True
304760,101224,Manager Coaching Skills,Leadership,2025-08-01,,Completed,77.5,18.8,True
304761,101225,New Hire Onboarding,Onboarding,2025-11-05,2025-12-14,Completed,67.3,6.5,True
304762,101226,New Hire Onboarding,Onboarding,2025-12-23,2026-02-04,Completed,59.4,10.8,True
304763,101226,New Hire Onboarding,Onboarding,2023-08-13,2023-09-11,Completed,77.2,8.9,True
304764,101226,Secure Coding Basics,Technical,2024-04-26,2024-05-27,Completed,78.9,9.1,True
304765,101226,Conflict Resolution,Soft Skills,2025-05-14,2025-05-27,Completed,80.6,5.3,True
304766,101226,Advanced Customer Handling,Customer Experience,2024-01-10,2024-11-08,Completed,68.0,13.4,True
304767,101226,Enterprise Sales Methodology,Sales,2026-03-28,,In Progress,,11.8,False
304768,101227,New Hire Onboarding,Onboarding,2024-01-15,2024-02-16,Completed,75.4,8.8,True
304769,101227,Secure Coding Basics,Technical,2022-09-22,2022-02-10,Completed,93.6,8.2,True
304770,101227,Power Bi Fundamentals,Technical,2025-03-20,2025-04-27,Completed,76.1,13.5,True
304771,101227,Advanced Customer Handling,Customer Experience,2021-10-05,2021-11-13,Completed,74.1,15.1,True
304772,101227,Sql For Business Analysts,Technical,2022-06-06,,In Progress,,11.6,False
304773,101227,Leadership Essentials,Leadership,2025-05-16,2025-06-20,Completed,98.0,24.2,True
304774,101227,Enterprise Sales Methodology,Sales,2023-07-11,2023-08-25,Completed,52.0,15.8,True
304775,101228,New Hire Onboarding,Onboarding,2023-11-27,,Not Started,,8.1,False
304776,101228,Sql For Business Analysts,Technical,2023-12-24,,In Progress,,17.2,False
304777,101228,Data Privacy And Gdpr,Compliance,2024-03-18,,Not Started,,3.8,False
304778,101228,Enterprise Sales Methodology,Sales,2025-04-25,,Not Started,,19.9,False
304779,101228,Leadership Essentials,Leadership,2023-01-28,2023-02-05,Completed,69.1,17.2,True
304780,101229,New Hire Onboarding,Onboarding,2021-04-09,2021-05-04,Completed,90.8,8.4,True
304781,101230,New Hire Onboarding,Onboarding,2022-08-16,2022-08-26,Completed,82.0,6.0,True
304782,101230,Conflict Resolution,Soft Skills,2023-07-11,2023-08-15,Completed,93.7,6.0,True
304783,101231,New Hire Onboarding,Onboarding,2024-08-31,,Not Started,,6.1,False
304784,101232,Manager Coaching Skills,Leadership,2022-11-19,2022-12-16,Completed,81.0,15.2,True
304785,101232,New Hire Onboarding,Onboarding,2021-07-23,2021-08-14,Completed,62.1,7.8,True
304786,101232,Enterprise Sales Methodology,Sales,2021-03-22,2021-05-06,Completed,80.6,16.8,True
304787,101232,Conflict Resolution,Soft Skills,2024-04-06,2024-05-10,Completed,92.0,4.9,True
304788,101232,Product Discovery Basics,Product,2021-08-30,2021-09-13,Completed,75.1,10.2,True
304789,101232,Advanced Customer Handling,Customer Experience,2022-09-30,,In Progress,,18.1,False
304790,101232,Power Bi Fundamentals,Technical,2023-05-06,2023-06-12,Completed,74.7,15.5,True
304791,101233,New Hire Onboarding,Onboarding,2025-08-17,2025-09-24,Completed,82.5,5.3,True
304792,101233,Conflict Resolution,Soft Skills,2025-12-07,2026-01-01,Completed,81.2,5.2,True
304793,101233,Manager Coaching Skills,Leadership,2024-05-21,2024-09-06,Completed,71.7,16.1,True
304794,101233,Sql For Business Analysts,Technical,2026-03-15,,Not Started,,12.4,False
304795,101233,Cybersecurity Awareness,Compliance,2025-09-13,,Completed,70.4,2.4,True
304796,101233,Power Bi Fundamentals,Technical,2025-11-10,2025-12-01,Completed,86.8,20.4,True
304797,101234,New Hire Onboarding,Onboarding,2025-03-08,2025-04-17,Completed,82.2,6.7,True
304798,101234,New Hire Onboarding,Onboarding,2022-06-05,,In Progress,,9.7,False
304799,101234,Cybersecurity Awareness,Compliance,2025-01-01,,Not Started,,2.2,False
304800,101234,Manager Coaching Skills,Leadership,2024-11-01,2024-12-07,Completed,72.4,15.6,True
304801,101234,Enterprise Sales Methodology,Sales,2025-09-08,2025-10-06,Completed,72.3,17.7,True
304802,101234,Secure Coding Basics,Technical,2023-03-17,,In Progress,,7.9,False
304803,101234,Advanced Customer Handling,Customer Experience,2025-05-18,,In Progress,,12.2,False
304804,101235,New Hire Onboarding,Onboarding,2023-11-30,2023-12-18,Completed,96.7,5.9,True
304805,101235,Leadership Essentials,Leadership,2025-07-25,2025-08-30,Completed,78.8,22.0,True
304806,101235,Manager Coaching Skills,Leadership,2022-05-02,,In Progress,,16.2,False
304807,101236,New Hire Onboarding,Onboarding,2025-09-27,2025-11-10,Completed,70.7,9.4,True
304808,101236,Secure Coding Basics,Technical,2025-08-06,,Not Started,,8.5,False
304809,101236,Leadership Essentials,Leadership,2023-10-01,,Incomplete,,17.2,False
304810,101236,Cybersecurity Awareness,Compliance,2025-12-30,,In Progress,,1.9,False
304811,101237,Secure Coding Basics,Technical,2026-04-22,,Not Started,,10.8,False
304812,101237,Advanced Customer Handling,Customer Experience,2025-04-26,,Not Started,,12.9,False
304813,101237,Sql For Business Analysts,Technical,2026-04-14,2026-04-30,Completed,84.7,21.3,True
304814,101238,New Hire Onboarding,Onboarding,2024-05-08,2024-09-11,Completed,76.2,7.4,True
304815,101238,Cybersecurity Awareness,Compliance,2025-09-20,2025-09-28,Completed,63.1,1.9,True
304816,101238,Advanced Customer Handling,Customer Experience,2022-07-20,,In Progress,,13.0,False
304817,101239,New Hire Onboarding,Onboarding,2021-12-28,2022-01-22,Completed,67.3,9.1,True
304818,101239,Product Discovery Basics,Product,2022-01-15,2022-01-19,Completed,74.7,9.9,True
304819,101239,Manager Coaching Skills,Leadership,2022-06-11,,Completed,82.9,14.4,True
304820,101240,New Hire Onboarding,Onboarding,2022-06-04,2022-06-23,Completed,100.0,11.2,True
304821,101240,Product Discovery Basics,Product,2024-08-16,2024-09-11,Completed,94.9,9.0,True
304822,101240,Cybersecurity Awareness,Compliance,2025-11-03,2025-11-24,Completed,78.3,1.7,True
304823,101241,Data Privacy And Gdpr,Compliance,2021-02-13,2021-03-04,Completed,85.0,3.2,True
304824,101242,New Hire Onboarding,Onboarding,2024-05-24,2024-06-10,Completed,83.3,6.9,True
304825,101242,New Hire Onboarding,Onboarding,2024-06-23,2024-07-15,Completed,,3.9,True
304826,101242,Sql For Business Analysts,Technical,2023-08-17,2023-09-10,Completed,76.4,13.6,True
304827,101242,Data Privacy And Gdpr,Compliance,2022-08-08,2022-08-16,Completed,99.4,2.8,True
304828,101242,Conflict Resolution,Soft Skills,2025-04-01,,Completed,85.2,3.7,True
304829,101242,Leadership Essentials,Leadership,2025-08-25,,Completed,80.2,16.0,True
304830,101243,Advanced Customer Handling,Customer Experience,2025-08-10,,Not Started,,7.9,False
304831,101243,New Hire Onboarding,Onboarding,2022-04-16,2022-05-07,Completed,75.2,8.7,True
304832,101243,Data Privacy And Gdpr,Compliance,2021-08-06,2021-09-16,Completed,66.0,3.2,True
304833,101243,Manager Coaching Skills,Leadership,2021-04-26,,In Progress,,19.2,False
304834,101243,Manager Coaching Skills,Leadership,2022-04-20,,In Progress,,19.8,False
304835,101244,New Hire Onboarding,Onboarding,2024-03-01,2024-02-01,Completed,85.1,10.3,True
