salary_id,employee_id,salary_amount,currency,effective_date,bonus_amount,pay_frequency,exchange_rate_to_usd,salary_amount_usd,bonus_amount_usd,annual_salary_usd,salary_band
503065,101112,17753.33,USD,2025-07-04,0.0,Annual,1.0,17753.33,0.0,17753.33,Low
503066,101112,19371.0,USD,2025-11-12,0.0,Annual,1.0,19371.0,0.0,19371.0,Low
503067,101113,59468.57,USD,2026-03-19,7843.59,Annual,1.0,59468.57,7843.59,59468.57,Medium
503068,101113,64871.59,EGP,2026-04-30,6819.29,Annual,0.021,,143.21,,Unknown
503069,101114,9743.13,USD,2024-03-29,0.0,Annual,1.0,9743.13,0.0,9743.13,Low
503070,101114,10641.0,USD,2024-06-25,0.0,Annual,1.0,10641.0,0.0,10641.0,Low
503071,101114,,USD,2025-05-03,0.0,Annual,1.0,,0.0,,Unknown
503072,101115,25860.18,EGP,2022-01-09,0.0,Annual,0.021,,0.0,,Unknown
503073,101115,26524.17,USD,2025-09-24,0.0,Annual,1.0,26524.17,0.0,26524.17,Low
503074,101115,27969.92,EGP,2026-10-02,0.0,Annual,0.021,,0.0,,Unknown
503075,101116,56000.0,INR,2026-04-21,3694.93,Annual,0.012,,44.34,,Unknown
503076,101117,37163.92,USD,2024-06-08,4135.47,Annual,1.0,37163.92,4135.47,37163.92,Medium
503077,101117,38498.06,USD,2024-10-09,6426.33,Annual,1.0,38498.06,6426.33,38498.06,Medium
503078,101118,12511.22,USD,2020-07-12,0.0,Annual,1.0,12511.22,0.0,12511.22,Low
503079,101118,13251.68,USD,2021-09-01,0.0,Annual,1.0,13251.68,0.0,13251.68,Low
503080,101118,14492.16,USD,2025-01-27,0.0,Annual,1.0,14492.16,0.0,14492.16,Low
503081,101119,27983.58,JOD,2024-05-03,2586.82,Annual,1.41,39456.85,3647.42,39456.85,Medium
503082,101119,30121.93,USD,2024-09-22,4366.96,Monthly,1.0,30121.93,4366.96,30121.93,Medium
503083,101119,31050.02,USD,2024-11-10,4699.62,Annual,1.0,31050.02,4699.62,31050.02,Medium
503084,101119,32682.02,USD,2025-10-26,3710.86,Annual,1.0,32682.02,3710.86,32682.02,Medium
503085,101120,32569.5,USD,2024-10-22,0.0,Annual,1.0,32569.5,0.0,32569.5,Medium
503086,101120,34921.15,USD,2025-07-06,0.0,Annual,1.0,34921.15,0.0,34921.15,Medium
503087,101120,37412.79,USD,2025-10-01,0.0,Annual,1.0,37412.79,0.0,37412.79,Medium
503088,101121,31126.0,USD,2024-06-10,697.69,Annual,1.0,31126.0,697.69,31126.0,Medium
503089,101122,34757.73,USD,2023-06-04,1628.68,Monthly,1.0,34757.73,1628.68,34757.73,Medium
503090,101123,39266.45,USD,2021-12-22,1177.03,Annual,1.0,39266.45,1177.03,39266.45,Medium
503091,101123,43000.0,USD,2023-02-06,7477.93,Annual,1.0,43000.0,7477.93,43000.0,Medium
503092,101124,39730.56,USD,2026-03-02,1975.64,Annual,1.0,39730.56,1975.64,39730.56,Medium
503093,101125,40543.15,USD,2015-01-26,6162.05,Annual,1.0,40543.15,6162.05,40543.15,Medium
503094,101125,42683.45,USD,2015-10-30,5574.55,Annual,1.0,42683.45,5574.55,42683.45,Medium
503095,101125,45610.9,EGP,2016-05-11,4132.4,Annual,0.021,,86.78,,Unknown
503096,101125,49180.41,USD,2016-07-31,2247.96,Annual,1.0,49180.41,2247.96,49180.41,Medium
503097,101125,50429.73,AED,2017-07-17,2878.91,Monthly,0.27,13616.03,777.31,13616.03,Low
503098,101126,24997.44,USD,2024-07-20,0.0,Monthly,1.0,24997.44,0.0,24997.44,Low
503099,101126,26463.66,USD,2025-10-08,0.0,Annual,1.0,26463.66,0.0,26463.66,Low
503100,101127,94701.45,USD,2024-09-29,15930.09,Monthly,1.0,94701.45,15930.09,94701.45,High
503101,101128,11018.65,JOD,2024-08-19,0.0,Monthly,1.41,15536.3,0.0,15536.3,Low
503102,101128,11990.41,USD,2024-12-27,0.0,Annual,1.0,11990.41,0.0,11990.41,Low
503103,101129,56516.52,USD,2016-10-03,4979.35,Annual,1.0,56516.52,4979.35,56516.52,Medium
503104,101129,59102.82,USD,2024-12-03,6064.28,Annual,1.0,59102.82,6064.28,59102.82,Medium
503105,101129,63526.61,USD,2025-03-17,10155.03,Annual,1.0,63526.61,10155.03,63526.61,Medium
503106,101130,28153.75,USD,2021-05-04,0.0,Annual,1.0,28153.75,0.0,28153.75,Low
503107,101131,13880.6,USD,2025-06-16,0.0,Annual,1.0,13880.6,0.0,13880.6,Low
503108,101131,14353.72,USD,2025-08-26,0.0,Annual,1.0,14353.72,0.0,14353.72,Low
503109,101131,15600.22,USD,,0.0,Annual,1.0,15600.22,0.0,15600.22,Low
503110,101131,16912.94,JOD,2025-12-04,0.0,Monthly,1.41,23847.25,0.0,23847.25,Low
503111,101132,12998.0,USD,2019-05-03,0.0,Annual,1.0,12998.0,0.0,12998.0,Low
503112,101132,13626.28,USD,2019-08-17,0.0,Monthly,1.0,13626.28,0.0,13626.28,Low
503113,101132,14652.26,USD,2020-08-10,0.0,Annual,1.0,14652.26,0.0,14652.26,Low
503114,101132,15728.85,USD,2022-03-12,0.0,Annual,1.0,15728.85,0.0,15728.85,Low
503115,101132,16160.91,JOD,2022-11-04,0.0,Annual,1.41,22786.88,0.0,22786.88,Low
503116,101133,39938.0,USD,2024-03-25,843.64,Annual,1.0,39938.0,843.64,39938.0,Medium
503117,101134,28987.0,USD,2024-02-23,0.0,Annual,1.0,28987.0,0.0,28987.0,Low
503118,101134,31716.97,USD,2024-06-13,0.0,Annual,1.0,31716.97,0.0,31716.97,Medium
503119,101134,33292.72,USD,2024-10-15,0.0,Annual,1.0,33292.72,0.0,33292.72,Medium
503120,101134,35107.23,USD,2025-05-20,0.0,Annual,1.0,35107.23,0.0,35107.23,Medium
503121,101134,37759.74,JOD,2025-09-23,0.0,Annual,1.41,53241.23,0.0,53241.23,Medium
503122,101135,34431.99,USD,2020-10-12,1845.8,Annual,1.0,34431.99,1845.8,34431.99,Medium
503123,101135,36518.55,USD,2021-12-06,2537.14,Monthly,1.0,36518.55,2537.14,36518.55,Medium
503124,101135,,JOD,2024-07-17,2000.0,Annual,1.41,,2820.0,,Unknown
503125,101136,,USD,2025-05-11,2377.72,Monthly,1.0,,2377.72,,Unknown
503126,101136,55952.31,USD,2025-10-26,2299.34,Annual,1.0,55952.31,2299.34,55952.31,Medium
503127,101137,17676.05,USD,2020-09-02,0.0,Annual,1.0,17676.05,0.0,17676.05,Low
503128,101138,78211.87,USD,2024-03-26,6177.06,Annual,1.0,78211.87,6177.06,78211.87,High
503129,101138,80179.96,USD,2026-03-16,6424.21,Annual,1.0,80179.96,6424.21,80179.96,High
503130,101139,15121.15,EGP,2024-01-12,0.0,Annual,0.021,,0.0,,Unknown
503131,101139,15713.79,USD,2024-03-27,-0.0,Annual,1.0,15713.79,-0.0,15713.79,Low
503132,101139,16635.89,USD,2025-01-08,0.0,Annual,1.0,16635.89,0.0,16635.89,Low
503133,101139,17263.95,USD,2025-02-18,0.0,Annual,1.0,17263.95,0.0,17263.95,Low
503134,101140,46879.99,USD,2021-07-06,2100.31,Annual,1.0,46879.99,2100.31,46879.99,Medium
503135,101140,49460.98,USD,2024-01-28,3604.77,Monthly,1.0,49460.98,3604.77,49460.98,Medium
503136,101141,65243.0,USD,2025-08-29,2091.06,Annual,1.0,65243.0,2091.06,65243.0,Medium
503137,101141,66939.26,USD,2026-03-26,1921.71,Monthly,1.0,66939.26,1921.71,66939.26,Medium
503138,101142,21103.05,USD,2020-08-30,0.0,Annual,1.0,21103.05,0.0,21103.05,Low
503139,101142,22492.91,USD,2021-02-10,0.0,Annual,1.0,22492.91,0.0,22492.91,Low
503140,101142,23202.51,USD,2021-10-10,0.0,Annual,1.0,23202.51,0.0,23202.51,Low
503141,101143,16033.26,USD,2021-02-10,0.0,Annual,1.0,16033.26,0.0,16033.26,Low
503142,101143,16487.61,USD,,0.0,Annual,1.0,16487.61,0.0,16487.61,Low
503143,101144,80818.85,USD,2025-02-05,14370.61,Annual,1.0,80818.85,14370.61,80818.85,High
503144,101145,12940.06,USD,2018-08-21,0.0,Annual,1.0,12940.06,0.0,12940.06,Low
503145,101146,10081.81,USD,2020-07-18,0.0,Annual,1.0,10081.81,0.0,10081.81,Low
503146,101147,28629.28,USD,2026-03-21,1116.62,Annual,1.0,28629.28,1116.62,28629.28,Low
503147,101148,80597.42,USD,2018-09-24,10344.63,Annual,1.0,80597.42,10344.63,80597.42,High
503148,101148,83539.48,AED,2024-12-04,5246.67,Annual,0.27,22555.66,1416.6,22555.66,Low
503149,101148,,USD,2025-05-15,9272.3,Annual,1.0,,9272.3,,Unknown
503150,101149,41466.04,USD,2025-03-19,2611.8,Monthly,1.0,41466.04,2611.8,41466.04,Medium
503151,101149,45038.3,USD,2025-05-01,4857.0,Annual,1.0,45038.3,4857.0,45038.3,Medium
503152,101149,48262.2,USD,2025-10-12,2285.13,Annual,1.0,48262.2,2285.13,48262.2,Medium
503153,101150,20111.44,JOD,2023-10-05,0.0,Annual,1.41,28357.13,0.0,28357.13,Low
503154,101150,21971.38,USD,2024-06-09,0.0,Annual,1.0,21971.38,0.0,21971.38,Low
503155,101150,23576.42,USD,2024-10-29,0.0,Annual,1.0,23576.42,0.0,23576.42,Low
503156,101150,24641.32,USD,2025-06-12,0.0,Annual,1.0,24641.32,0.0,24641.32,Low
503157,101151,15410.65,USD,2025-12-05,0.0,Monthly,1.0,15410.65,0.0,15410.65,Low
503158,101151,16212.47,AED,2026-02-01,0.0,Annual,0.27,,0.0,,Unknown
503159,101152,25320.68,USD,2020-06-22,0.0,Annual,1.0,25320.68,0.0,25320.68,Low
503160,101153,45557.25,USD,2018-05-25,6040.01,Annual,1.0,45557.25,6040.01,45557.25,Medium
503161,101153,49671.62,USD,2018-09-28,1456.85,Annual,1.0,49671.62,1456.85,49671.62,Medium
503162,101153,53507.43,USD,2019-08-18,5842.18,Annual,1.0,53507.43,5842.18,53507.43,Medium
503163,101154,90158.08,USD,2015-11-28,7858.0,Annual,1.0,90158.08,7858.0,90158.08,High
503164,101154,95408.81,USD,2021-06-27,5358.62,Annual,1.0,95408.81,5358.62,95408.81,High
503165,101155,15491.17,USD,2022-07-27,0.0,Monthly,1.0,15491.17,0.0,15491.17,Low
503166,101155,15932.72,USD,2023-02-25,0.0,Annual,1.0,15932.72,0.0,15932.72,Low
503167,101155,16656.89,USD,2023-03-05,0.0,Annual,1.0,16656.89,0.0,16656.89,Low
503168,101156,22211.1,JOD,2025-12-23,0.0,Annual,1.41,31317.65,0.0,31317.65,Medium
503169,101157,19240.14,USD,2025-07-24,0.0,Annual,1.0,19240.14,0.0,19240.14,Low
503170,101158,36049.79,USD,2024-04-30,2824.24,Annual,1.0,36049.79,2824.24,36049.79,Medium
503171,101158,37855.62,USD,2025-11-06,2670.91,Annual,1.0,37855.62,2670.91,37855.62,Medium
503172,101158,39641.59,USD,2026-01-31,6188.74,Monthly,1.0,39641.59,6188.74,39641.59,Medium
503173,101159,69568.75,USD,2020-01-19,8706.85,Annual,1.0,69568.75,8706.85,69568.75,Medium
503174,101159,75413.54,USD,2020-04-05,6405.93,Annual,1.0,75413.54,6405.93,75413.54,High
503175,101159,78083.8,JOD,2026-04-05,8385.28,Annual,1.41,110098.16,11823.24,110098.16,High
503176,101160,10025.92,USD,2021-06-02,0.0,Annual,1.0,10025.92,0.0,10025.92,Low
503177,101160,10615.99,USD,2023-05-07,0.0,Annual,1.0,10615.99,0.0,10615.99,Low
503178,101160,,USD,2024-05-10,0.0,Annual,1.0,,0.0,,Unknown
503179,101160,11408.03,USD,2025-08-27,0.0,Annual,1.0,11408.03,0.0,11408.03,Low
503180,101160,12464.55,USD,2025-05-10,0.0,Annual,1.0,12464.55,0.0,12464.55,Low
503181,101161,64761.7,USD,2021-11-21,,Annual,1.0,64761.7,,64761.7,Medium
503182,101161,70208.68,USD,2024-05-13,8873.07,Annual,1.0,70208.68,8873.07,70208.68,High
503183,101161,75819.0,EGP,2024-06-25,11145.37,Monthly,0.021,,234.05,,Unknown
503184,101161,78905.86,JOD,2025-12-24,13596.08,Annual,1.41,111257.26,19170.47,111257.26,High
503185,101161,84727.42,USD,2025-12-29,13453.04,Annual,1.0,84727.42,13453.04,84727.42,High
503186,101162,38000.0,USD,2024-02-12,2012.32,Annual,1.0,38000.0,2012.32,38000.0,Medium
503187,101163,27548.7,EGP,2015-12-01,4782.42,Annual,0.021,,100.43,,Unknown
503188,101163,29447.74,USD,2021-05-28,4516.47,Annual,1.0,29447.74,4516.47,29447.74,Low
503189,101163,30610.32,JOD,2023-09-23,1834.96,Annual,1.41,43160.55,2587.29,43160.55,Medium
503190,101163,31962.83,USD,2025-10-05,5039.71,Annual,1.0,31962.83,5039.71,31962.83,Medium
503191,101163,33937.45,USD,2025-11-21,1547.79,Monthly,1.0,33937.45,1547.79,33937.45,Medium
503192,101164,56062.27,EGP,2025-09-10,1201.62,Annual,0.021,,25.23,,Unknown
503193,101165,,USD,2021-06-25,0.0,Annual,1.0,,0.0,,Unknown
503194,101165,31000.0,USD,2024-03-31,0.0,Monthly,1.0,31000.0,0.0,31000.0,Medium
503195,101165,32225.32,USD,2025-04-13,0.0,Annual,1.0,32225.32,0.0,32225.32,Medium
503196,101166,,USD,2018-02-27,0.0,Annual,1.0,,0.0,,Unknown
503197,101166,17992.53,USD,2019-02-06,0.0,Annual,1.0,17992.53,0.0,17992.53,Low
503198,101166,19400.78,USD,2023-02-13,0.0,Annual,1.0,19400.78,0.0,19400.78,Low
503199,101167,20238.39,USD,2020-12-30,0.0,Annual,1.0,20238.39,0.0,20238.39,Low
503200,101167,21269.39,USD,2021-01-10,0.0,Annual,1.0,21269.39,0.0,21269.39,Low
503201,101167,22348.45,USD,2023-06-29,0.0,Annual,1.0,22348.45,0.0,22348.45,Low
503202,101167,24447.56,AED,2024-04-19,0.0,Annual,0.27,6600.84,0.0,6600.84,Low
503203,101167,26678.15,USD,2025-10-17,0.0,Annual,1.0,26678.15,0.0,26678.15,Low
503204,101168,64264.28,USD,2024-02-01,8262.59,Annual,1.0,64264.28,8262.59,64264.28,Medium
503205,101168,70280.12,USD,2024-09-30,3850.92,Annual,1.0,70280.12,3850.92,70280.12,High
503206,101168,361643.1,USD,2026-04-19,8409.72,Annual,1.0,361643.1,8409.72,361643.1,Executive
503207,101169,29445.17,USD,2022-11-16,0.0,Annual,1.0,29445.17,0.0,29445.17,Low
503208,101169,,USD,2023-09-22,0.0,Annual,1.0,,0.0,,Unknown
503209,101169,,USD,2024-10-25,0.0,Annual,1.0,,0.0,,Unknown
503210,101169,34912.02,USD,2025-04-09,0.0,Annual,1.0,34912.02,0.0,34912.02,Medium
503211,101169,36439.89,USD,2026-02-24,0.0,Monthly,1.0,36439.89,0.0,36439.89,Medium
503212,101170,76525.84,AED,2025-04-02,9851.79,Annual,0.27,20661.98,2659.98,20661.98,Low
503213,101170,82343.95,INR,2025-05-12,2356.2,Annual,0.012,,28.27,,Unknown
503214,101170,87677.59,USD,2026-01-20,14737.37,Annual,1.0,87677.59,14737.37,87677.59,High
503215,101171,57896.92,USD,2024-06-10,10392.95,Annual,1.0,57896.92,10392.95,57896.92,Medium
503216,101171,60315.75,USD,2024-11-23,2182.5,Annual,1.0,60315.75,2182.5,60315.75,Medium
503217,101171,64925.21,USD,2024-12-21,5868.26,Annual,1.0,64925.21,5868.26,64925.21,Medium
503218,101172,66947.53,INR,2017-10-27,9747.27,Annual,0.012,,116.97,,Unknown
503219,101172,72599.06,USD,2020-12-10,11110.07,Monthly,1.0,72599.06,11110.07,72599.06,High
503220,101172,75856.56,USD,2022-10-05,4829.64,Monthly,1.0,75856.56,4829.64,75856.56,High
503221,101173,7270.15,USD,2022-12-14,8870.56,Annual,1.0,7270.15,8870.56,7270.15,Low
503222,101173,,JOD,2024-03-13,1126.41,Annual,1.41,,1588.24,,Unknown
503223,101173,7786.23,USD,2024-11-24,577.87,Annual,1.0,7786.23,577.87,7786.23,Low
503224,101173,8202.38,USD,2026-01-18,667.53,Monthly,1.0,8202.38,667.53,8202.38,Low
503225,101174,26352.94,AED,2018-11-05,0.0,Annual,0.27,7115.29,0.0,7115.29,Low
503226,101175,72083.43,USD,2018-08-26,5124.78,Annual,1.0,72083.43,5124.78,72083.43,High
503227,101175,77529.23,USD,2020-03-09,2069.2,Annual,1.0,77529.23,2069.2,77529.23,High
503228,101175,81932.65,USD,2020-08-05,3557.27,Annual,1.0,81932.65,3557.27,81932.65,High
503229,101175,88611.01,USD,2022-08-18,6064.89,Annual,1.0,88611.01,6064.89,88611.01,High
503230,101175,91050.77,USD,2022-12-02,8906.28,Annual,1.0,91050.77,8906.28,91050.77,High
503231,101176,13351.91,INR,2024-01-29,0.0,Annual,0.012,,0.0,,Unknown
503232,101177,77917.21,USD,2025-02-09,6336.23,Annual,1.0,77917.21,6336.23,77917.21,High
503233,101177,83295.21,USD,2025-08-01,4209.8,Annual,1.0,83295.21,4209.8,83295.21,High
503234,101178,15103.04,USD,2016-03-15,0.0,Annual,1.0,15103.04,0.0,15103.04,Low
503235,101178,15825.28,USD,2016-09-16,0.0,Annual,1.0,15825.28,0.0,15825.28,Low
503236,101178,16936.17,AED,2023-09-08,0.0,Annual,0.27,,0.0,,Unknown
503237,101179,14586.27,USD,2021-09-21,0.0,Monthly,1.0,14586.27,0.0,14586.27,Low
503238,101179,15653.82,USD,2021-11-11,0.0,Annual,1.0,15653.82,0.0,15653.82,Low
503239,101180,112000.0,EGP,2022-06-28,,Monthly,0.021,,,,Unknown
503240,101180,118123.54,USD,2022-07-30,20240.32,Annual,1.0,118123.54,20240.32,118123.54,High
503241,101180,125502.0,USD,2023-10-08,12000.0,Monthly,1.0,125502.0,12000.0,125502.0,Executive
503242,101181,11840.77,USD,2026-02-21,0.0,Annual,1.0,11840.77,0.0,11840.77,Low
503243,101182,119255.0,USD,,6730.62,Annual,1.0,119255.0,6730.62,119255.0,High
503244,101183,48869.88,JOD,2018-08-27,7157.47,Annual,1.41,68906.53,10092.03,68906.53,Medium
503245,101183,52125.51,JOD,2020-02-25,7002.74,Annual,1.41,73496.97,9873.86,73496.97,High
503246,101183,55702.88,USD,2020-10-30,9045.17,Annual,1.0,55702.88,9045.17,55702.88,Medium
503247,101183,60643.49,USD,2021-12-14,5194.41,Monthly,1.0,60643.49,5194.41,60643.49,Medium
503248,101183,63601.42,INR,2022-12-19,4244.53,Annual,0.012,,50.93,,Unknown
503249,101184,36182.27,EGP,2026-04-24,2281.34,Annual,0.021,,47.91,,Unknown
503250,101184,37695.04,USD,2026-04-25,6188.93,Annual,1.0,37695.04,6188.93,37695.04,Medium
503251,101185,50340.69,USD,2018-01-17,8776.92,Annual,1.0,50340.69,8776.92,50340.69,Medium
503252,101186,16639.23,USD,2025-10-10,0.0,Monthly,1.0,16639.23,0.0,16639.23,Low
503253,101187,77879.3,USD,2024-02-22,6009.87,Annual,1.0,77879.3,6009.87,77879.3,High
503254,101187,79967.04,USD,2024-03-03,3000.0,Annual,1.0,79967.04,3000.0,79967.04,High
503255,101187,86114.21,USD,2025-10-28,12098.66,Annual,1.0,86114.21,12098.66,86114.21,High
503256,101188,23920.08,USD,2014-08-05,4184.85,Annual,1.0,23920.08,4184.85,23920.08,Low
503257,101189,21490.55,INR,2025-02-15,2240.46,Annual,0.012,,26.89,,Unknown
503258,101189,23137.47,EGP,2025-04-13,3325.33,Annual,0.021,,69.83,,Unknown
503259,101190,22894.41,USD,2020-08-13,0.0,Annual,1.0,22894.41,0.0,22894.41,Low
503260,101190,23628.86,USD,2022-12-18,0.0,Annual,1.0,23628.86,0.0,23628.86,Low
503261,101191,85310.99,USD,2019-04-08,0.0,Annual,1.0,85310.99,0.0,85310.99,High
503262,101191,89406.21,USD,2021-12-15,0.0,Annual,1.0,89406.21,0.0,89406.21,High
503263,101191,93343.0,USD,2024-10-08,0.0,Annual,1.0,93343.0,0.0,93343.0,High
503264,101191,100906.02,USD,2025-01-23,0.0,Annual,1.0,100906.02,0.0,100906.02,High
503265,101192,,USD,2025-10-29,9061.95,Annual,1.0,,9061.95,,Unknown
503266,101193,57501.92,USD,2018-12-29,8970.73,Annual,1.0,57501.92,8970.73,57501.92,Medium
503267,101193,62481.57,USD,2021-09-12,10425.92,Annual,1.0,62481.57,10425.92,62481.57,Medium
503268,101193,65897.18,USD,2023-11-12,2227.68,Annual,1.0,65897.18,2227.68,65897.18,Medium
503269,101193,68984.36,USD,2024-05-21,10847.06,Annual,1.0,68984.36,10847.06,68984.36,Medium
503270,101193,75524.85,USD,2025-06-05,11185.49,Annual,1.0,75524.85,11185.49,75524.85,High
503271,101194,42743.49,JOD,2016-01-06,2571.63,Annual,1.41,60268.32,3626.0,60268.32,Medium
503272,101194,46311.94,USD,2019-12-20,7146.77,Annual,1.0,46311.94,7146.77,46311.94,Medium
503273,101194,50525.57,USD,,4127.17,Annual,1.0,50525.57,4127.17,50525.57,Medium
503274,101194,53815.93,INR,2020-04-16,2959.12,Annual,0.012,,35.51,,Unknown
503275,101194,58000.0,USD,2021-03-28,4256.28,Annual,1.0,58000.0,4256.28,58000.0,Medium
503276,101195,34377.55,USD,2020-05-10,2669.89,Annual,1.0,34377.55,2669.89,34377.55,Medium
503277,101195,37101.75,USD,2021-09-10,1883.16,Annual,1.0,37101.75,1883.16,37101.75,Medium
503278,101195,39082.39,AED,2024-04-29,5708.6,Annual,0.27,10552.25,1541.32,10552.25,Low
503279,101195,41502.94,USD,2025-06-22,1607.55,Annual,1.0,41502.94,1607.55,41502.94,Medium
503280,101196,14578.33,USD,2023-07-18,0.0,Monthly,1.0,14578.33,0.0,14578.33,Low
503281,101196,15745.42,USD,2024-11-28,0.0,Annual,1.0,15745.42,0.0,15745.42,Low
503282,101196,17042.31,USD,2025-06-11,0.0,Annual,1.0,17042.31,0.0,17042.31,Low
503283,101196,17939.0,USD,2025-11-03,0.0,Monthly,1.0,17939.0,0.0,17939.0,Low
503284,101196,19598.88,INR,2025-05-12,0.0,Annual,0.012,,0.0,,Unknown
503285,101197,80000.0,USD,2024-04-13,12716.64,Annual,1.0,80000.0,12716.64,80000.0,High
503286,101197,82110.59,USD,2025-06-04,5350.88,Annual,1.0,82110.59,5350.88,82110.59,High
503287,101198,20330.15,USD,2020-08-15,0.0,Annual,1.0,20330.15,0.0,20330.15,Low
503288,101198,21000.0,USD,2023-04-22,0.0,Annual,1.0,21000.0,0.0,21000.0,Low
503289,101198,22535.87,USD,2024-10-28,0.0,Annual,1.0,22535.87,0.0,22535.87,Low
503290,101198,23139.75,USD,2025-06-01,0.0,Annual,1.0,23139.75,0.0,23139.75,Low
503291,101198,24552.39,JOD,2026-04-11,0.0,Annual,1.41,34618.87,0.0,34618.87,Medium
503292,101199,82695.21,USD,2025-06-13,12694.34,Annual,1.0,82695.21,12694.34,82695.21,High
503293,101199,87640.08,USD,2025-09-18,6000.0,Annual,1.0,87640.08,6000.0,87640.08,High
503294,101199,,USD,2026-01-05,9853.69,Annual,1.0,,9853.69,,Unknown
503295,101200,15497.2,USD,2020-09-15,0.0,Annual,1.0,15497.2,0.0,15497.2,Low
503296,101200,16105.67,USD,2021-01-08,0.0,Annual,1.0,16105.67,0.0,16105.67,Low
503297,101201,11945.08,USD,2020-06-15,0.0,Annual,1.0,11945.08,0.0,11945.08,Low
503298,101201,12960.56,USD,2021-07-04,0.0,Annual,1.0,12960.56,0.0,12960.56,Low
503299,101202,57180.51,USD,2023-05-05,9344.54,Monthly,1.0,57180.51,9344.54,57180.51,Medium
503300,101202,61837.6,USD,2025-03-15,9155.1,Annual,1.0,61837.6,9155.1,61837.6,Medium
503301,101203,30996.67,USD,2022-06-29,1687.01,Monthly,1.0,30996.67,1687.01,30996.67,Medium
503302,101203,33460.83,USD,2024-12-18,5408.34,Annual,1.0,33460.83,5408.34,33460.83,Medium
503303,101203,34908.57,USD,2025-12-11,4034.79,Annual,1.0,34908.57,4034.79,34908.57,Medium
503304,101203,37729.19,INR,2026-02-04,6180.41,Annual,0.012,,74.16,,Unknown
503305,101204,35593.55,USD,2024-06-20,0.0,Annual,1.0,35593.55,0.0,35593.55,Medium
503306,101204,37655.11,USD,2025-04-11,0.0,Annual,1.0,37655.11,0.0,37655.11,Medium
503307,101204,40062.87,USD,2025-06-08,0.0,Annual,1.0,40062.87,0.0,40062.87,Medium
503308,101204,41793.55,AED,2026-02-24,0.0,Annual,0.27,11284.26,0.0,11284.26,Low
503309,101205,13723.69,USD,2024-10-29,0.0,Annual,1.0,13723.69,0.0,13723.69,Low
503310,101205,14980.58,USD,2025-07-28,0.0,Annual,1.0,14980.58,0.0,14980.58,Low
503311,101206,31779.42,USD,2018-09-12,0.0,Annual,1.0,31779.42,0.0,31779.42,Medium
503312,101206,33442.23,USD,2020-05-02,0.0,Annual,1.0,33442.23,0.0,33442.23,Medium
503313,101207,22600.38,USD,2025-09-29,0.0,Annual,1.0,22600.38,0.0,22600.38,Low
503314,101207,24690.8,USD,2025-12-19,0.0,Annual,1.0,24690.8,0.0,24690.8,Low
503315,101208,72131.46,USD,2020-01-24,7451.31,Annual,1.0,72131.46,7451.31,72131.46,High
503316,101208,75113.38,USD,2021-01-10,2524.72,Annual,1.0,75113.38,2524.72,75113.38,High
503317,101208,77869.92,INR,2022-08-15,3022.46,Monthly,0.012,,36.27,,Unknown
503318,101208,,USD,2023-03-11,4395.88,Annual,1.0,,4395.88,,Unknown
503319,101208,86181.16,USD,2025-02-16,6311.07,Annual,1.0,86181.16,6311.07,86181.16,High
503320,101209,41460.53,USD,2017-09-13,6197.67,Annual,1.0,41460.53,6197.67,41460.53,Medium
503321,101209,42718.38,USD,2022-04-11,7092.24,Monthly,1.0,42718.38,7092.24,42718.38,Medium
503322,101209,46360.14,USD,2022-07-27,8015.97,Annual,1.0,46360.14,8015.97,46360.14,Medium
503323,101209,47783.17,USD,2024-04-22,6920.05,Annual,1.0,47783.17,6920.05,47783.17,Medium
503324,101210,14642.2,USD,2017-06-28,0.0,Annual,1.0,14642.2,0.0,14642.2,Low
503325,101210,15123.96,USD,2017-07-02,,Annual,1.0,15123.96,,15123.96,Low
503326,101210,16000.0,USD,2018-03-22,0.0,Annual,1.0,16000.0,0.0,16000.0,Low
