review_id,employee_id,review_date,performance_score,manager_score,goals_met_percentage,promotion_recommended,reviewer_id,performance_category
702850,101200,2021-04-18,3.17,2.27,58.7,False,101182,Meets Expectations
702851,101200,2021-05-17,3.36,3.24,52.8,False,101182,Meets Expectations
702852,101201,2024-10-24,3.77,3.86,50.6,False,101087,Strong Performer
702853,101201,2025-02-23,3.83,3.57,75.8,False,101087,Strong Performer
702854,101202,2026-02-15,3.41,3.7,80.7,False,100752,Meets Expectations
702855,101202,2026-04-21,3.48,3.86,74.2,False,100752,Meets Expectations
702856,101203,2022-01-07,3.36,3.3,73.2,False,100007,Meets Expectations
702857,101204,2025-10-20,4.15,3.58,57.5,False,101199,Strong Performer
702858,101204,2026-03-27,3.73,3.52,75.9,False,101199,Strong Performer
702859,101205,2021-02-12,3.65,3.99,76.7,False,100168,Strong Performer
702860,101205,2023-03-11,4.03,3.9,59.6,False,100168,Strong Performer
702861,101205,2025-01-12,3.23,3.71,74.7,False,100168,Meets Expectations
702862,101206,2023-09-29,4.25,4.85,81.6,True,100056,Strong Performer
702863,101206,2025-08-29,3.28,3.59,66.0,False,100056,Meets Expectations
702864,101207,2026-01-31,4.05,4.7,79.3,False,101101,Strong Performer
702865,101207,2026-02-07,3.96,4.69,70.9,True,101101,Strong Performer
702866,101208,2021-09-30,3.49,3.74,73.2,False,101008,Meets Expectations
702867,101208,2024-02-17,2.79,2.81,56.9,False,101008,Meets Expectations
702868,101208,2025-02-02,2.58,2.35,48.9,False,101008,Meets Expectations
702869,101208,2025-09-03,3.07,2.74,56.3,False,101008,Meets Expectations
702870,101209,2021-03-03,4.6,5.0,96.7,True,100294,High Performer
702871,101209,2022-06-26,4.82,5.0,74.8,False,100294,High Performer
702872,101209,2023-02-09,4.42,3.65,96.1,True,100294,Strong Performer
702873,101209,2024-06-15,4.96,5.0,,True,100294,High Performer
702874,101211,2022-04-07,3.96,3.33,44.7,True,101099,Strong Performer
702875,101211,2023-10-30,3.68,3.78,66.2,False,101099,Strong Performer
702876,101211,2024-09-03,3.73,3.82,61.6,False,101099,Strong Performer
702877,101212,2022-09-18,3.41,3.62,91.3,False,100306,Meets Expectations
702878,101212,2023-03-04,3.56,3.22,85.9,False,100306,Strong Performer
702879,101212,2024-08-29,4.07,4.45,96.1,True,100306,Strong Performer
702880,101213,2021-08-26,5.0,4.8,88.1,False,100625,High Performer
702881,101213,2023-04-29,5.0,4.91,,False,100625,High Performer
702882,101214,2023-09-17,3.96,3.25,87.9,False,100135,Strong Performer
702883,101215,2023-10-21,3.22,2.3,66.3,False,100498,Meets Expectations
702884,101215,2024-10-30,3.6,3.28,71.1,False,100498,Strong Performer
702885,101216,2021-05-17,4.91,5.0,,True,100498,High Performer
702886,101216,2023-04-02,4.11,3.41,83.0,False,100498,Strong Performer
702887,101216,2023-12-14,5.0,4.46,98.8,True,100498,High Performer
702888,101217,2024-12-23,3.26,3.86,76.2,False,100289,Meets Expectations
702889,101217,2025-09-08,2.31,2.33,33.5,False,100289,Low Performer
702890,101217,2025-12-05,2.92,3.04,33.5,False,100289,Meets Expectations
702891,101217,2026-03-23,2.4,1.92,59.5,False,100289,Low Performer
702892,101218,2025-05-25,3.49,3.61,43.7,False,100097,Meets Expectations
702893,101218,2025-08-12,3.99,3.42,81.5,False,100788,Strong Performer
702894,101218,2025-08-20,3.32,3.81,70.3,False,101083,Meets Expectations
702895,101218,2025-11-18,3.83,4.09,84.4,True,101505,Strong Performer
702896,101219,2022-11-21,3.83,4.52,78.9,True,100658,Strong Performer
702897,101219,2024-04-02,3.93,3.5,71.8,False,100658,Strong Performer
702898,101219,2025-09-27,3.72,3.62,91.2,False,100658,Strong Performer
702899,101220,2025-03-18,2.92,3.33,63.4,False,100055,Meets Expectations
702900,101220,2025-11-14,3.09,3.09,56.5,False,100236,Meets Expectations
702901,101220,2026-04-22,3.2,2.69,70.3,False,100795,Meets Expectations
702902,101221,2022-07-05,3.03,2.67,49.8,False,101057,Meets Expectations
702903,101221,2023-01-16,2.8,2.88,32.2,False,101057,Meets Expectations
702904,101221,2023-02-13,2.87,2.42,79.5,False,101057,Meets Expectations
702905,101221,2024-09-30,3.65,,55.4,False,101057,Strong Performer
702906,101222,,3.74,3.47,60.5,False,101197,Strong Performer
702907,101223,2022-05-16,2.6,2.19,50.1,False,100835,Meets Expectations
702908,101223,2022-11-24,3.44,2.26,79.5,False,100647,Meets Expectations
702909,101223,2023-02-02,3.09,2.38,63.7,False,101660,Meets Expectations
702910,101223,2025-04-07,2.75,3.09,47.0,False,100920,Meets Expectations
702911,101224,2024-07-15,3.86,3.21,58.4,True,100965,Strong Performer
702912,101224,2024-11-03,4.08,3.69,96.3,True,100965,Strong Performer
702913,101224,2025-02-26,3.52,3.75,75.6,False,100965,Strong Performer
702914,101224,2025-09-15,3.9,4.0,76.0,False,100965,Strong Performer
702915,101225,2021-04-26,2.82,2.37,58.3,False,100059,Meets Expectations
702916,101225,2021-08-09,2.42,2.15,33.2,False,100059,Low Performer
702917,101225,2022-10-24,2.93,2.77,36.4,False,100059,Meets Expectations
702918,101226,2024-10-22,2.99,2.77,72.0,False,100991,Meets Expectations
702919,101226,2024-12-18,2.82,2.41,67.8,False,100074,Meets Expectations
702920,101226,2025-01-05,2.97,3.0,37.9,False,101585,Meets Expectations
702921,101226,2025-01-28,2.67,2.64,45.9,False,100202,Meets Expectations
702922,101227,2023-10-06,3.41,2.42,48.1,False,101016,Meets Expectations
702923,101227,2025-06-17,3.65,3.56,67.0,False,101016,Strong Performer
702924,101227,2026-04-15,3.29,3.3,46.1,False,101016,Meets Expectations
702925,101228,2023-09-06,3.87,3.3,81.0,True,100025,Strong Performer
702926,101228,2025-05-14,3.39,3.47,62.8,False,100025,Meets Expectations
702927,101228,2025-09-07,4.48,3.75,75.1,True,100025,Strong Performer
702928,101229,2024-06-09,4.76,4.97,,True,100566,High Performer
702929,101230,2021-08-11,3.16,3.55,58.1,False,100490,Meets Expectations
702930,101230,2022-09-22,2.95,2.77,85.4,False,100490,Meets Expectations
702931,101231,2021-08-18,3.4,3.09,53.8,False,101195,Meets Expectations
702932,101231,2024-10-23,3.65,3.4,74.4,False,101195,Strong Performer
702933,101232,2023-08-07,2.5,2.57,43.9,False,100856,Meets Expectations
702934,101233,2024-07-04,2.69,2.61,54.2,False,100069,Meets Expectations
702935,101233,2024-10-02,1.99,1.48,41.8,False,100069,Low Performer
702936,101233,2024-10-30,2.36,1.94,27.7,False,100069,Low Performer
702937,101233,2025-05-09,3.06,2.88,61.5,False,100069,Meets Expectations
702938,101234,2022-06-04,3.61,3.41,60.4,False,100780,Strong Performer
702939,101234,2024-09-16,3.42,3.39,64.9,False,100780,Meets Expectations
702940,101234,2025-06-07,3.47,4.35,61.9,False,100780,Meets Expectations
702941,101235,2025-04-13,4.15,3.13,74.5,False,101180,Strong Performer
702942,101236,2025-08-07,3.1,3.04,79.9,False,101812,Meets Expectations
702943,101236,2026-01-05,2.78,2.9,59.7,False,100326,Meets Expectations
702944,101237,2025-11-16,3.43,3.39,72.2,False,100208,Meets Expectations
702945,101237,2026-01-07,3.71,3.66,76.8,False,100208,Strong Performer
702946,101238,2022-11-07,4.14,4.21,80.8,True,100889,Strong Performer
702947,101238,2025-03-25,3.97,3.83,56.5,True,100889,Strong Performer
702948,101239,2021-01-20,3.9,4.34,,True,100978,Strong Performer
702949,101239,2021-03-02,3.65,3.64,76.4,False,100978,Strong Performer
702950,101239,2021-06-12,3.25,1.83,81.6,False,100978,Meets Expectations
702951,101239,2021-07-16,3.56,3.54,79.9,False,100978,Strong Performer
702952,101240,2023-05-29,3.42,3.12,37.6,False,100143,Meets Expectations
702953,101240,2024-05-26,3.45,3.28,70.7,False,100143,Meets Expectations
702954,101240,2026-03-27,3.36,2.57,73.4,False,100143,Meets Expectations
702955,101241,2022-07-14,3.73,4.36,62.1,False,100419,Strong Performer
702956,101242,2022-01-19,3.13,3.16,72.7,False,100108,Meets Expectations
702957,101242,2023-10-01,3.5,3.3,53.3,False,100108,Strong Performer
702958,101242,2023-10-27,4.07,3.88,67.3,False,100108,Strong Performer
702959,101242,2025-06-04,4.3,3.77,95.5,False,100108,Strong Performer
702960,101243,2021-04-26,2.73,2.84,45.9,False,100867,Meets Expectations
702961,101243,2021-07-11,2.74,2.74,34.7,False,100867,Meets Expectations
702962,101243,2021-11-19,3.02,3.03,70.2,False,100867,Meets Expectations
702963,101243,2023-08-06,2.84,,75.7,False,100867,Meets Expectations
702964,101244,2021-03-25,4.0,3.84,68.9,False,100995,Strong Performer
702965,101245,2024-01-21,3.82,3.94,80.8,True,101141,Strong Performer
702966,101245,2025-03-08,4.61,4.86,77.7,False,101141,High Performer
702967,101245,2025-11-10,4.26,3.73,,False,101141,Strong Performer
702968,101245,2026-03-29,4.09,3.38,76.1,True,101141,Strong Performer
702969,101246,2025-02-02,4.34,4.91,94.1,False,100773,Strong Performer
702970,101246,2025-12-01,3.85,3.77,79.2,True,100773,Strong Performer
702971,101247,2026-04-22,3.0,2.58,75.1,False,100927,Meets Expectations
702972,101248,2024-09-06,2.93,3.2,47.7,False,100598,Meets Expectations
702973,101249,2021-05-01,3.11,3.19,41.3,False,100883,Meets Expectations
702974,101249,2022-12-17,2.87,2.48,41.8,False,100883,Meets Expectations
702975,101250,2026-03-25,2.62,3.07,55.4,False,100780,Meets Expectations
702976,101250,2026-03-30,2.55,2.51,30.4,False,100780,Meets Expectations
702977,101251,2021-11-15,2.1,2.33,32.7,False,101153,Low Performer
702978,101252,2021-09-23,3.05,3.39,45.4,False,101234,Meets Expectations
702979,101252,2022-07-16,3.48,3.57,60.7,False,100898,Meets Expectations
702980,101253,2023-07-21,3.53,2.91,60.3,False,101049,Strong Performer
702981,101253,2024-02-07,3.98,4.37,78.1,False,101049,Strong Performer
702982,101253,2024-03-15,3.34,3.73,57.4,False,101049,Meets Expectations
702983,101253,2024-03-28,3.93,4.27,80.2,False,101049,Strong Performer
702984,101254,2021-06-27,3.69,3.83,74.7,False,101157,Strong Performer
702985,101254,2021-11-15,3.3,3.24,65.4,False,100346,Meets Expectations
702986,101254,2022-06-30,3.31,,89.2,False,100904,Meets Expectations
702987,101254,2024-03-02,2.91,3.69,53.0,False,100287,Meets Expectations
702988,101255,2021-05-11,4.13,3.59,46.0,False,100823,Strong Performer
702989,101255,2023-01-07,3.88,2.91,95.6,True,100823,Strong Performer
702990,101255,2023-03-16,4.12,4.17,73.2,False,100823,Strong Performer
702991,101257,2024-01-07,3.82,3.86,59.7,True,101480,Strong Performer
702992,101257,2026-03-28,3.43,3.38,67.0,False,101465,Meets Expectations
702993,101258,2022-12-08,4.39,5.0,99.0,False,100424,Strong Performer
702994,101259,2022-07-16,3.28,3.97,,False,100192,Meets Expectations
702995,101259,2022-08-02,3.86,3.52,82.9,False,101234,Strong Performer
702996,101259,2022-12-04,3.24,3.84,79.6,False,100917,Meets Expectations
702997,101259,2022-12-27,3.13,2.91,68.9,False,101186,Meets Expectations
702998,101260,2023-03-16,3.28,3.83,56.1,False,101080,Meets Expectations
702999,101261,2022-01-12,3.03,3.15,43.5,False,101222,Meets Expectations
703000,101261,2022-09-01,4.11,4.25,79.1,False,101222,Strong Performer
703001,101261,2025-09-24,4.06,3.67,76.8,False,101222,Strong Performer
703002,101261,2025-11-06,4.07,4.0,76.9,False,101222,Strong Performer
703003,101262,2025-05-26,3.14,2.44,42.8,False,100021,Meets Expectations
703004,101262,2026-03-23,3.38,2.55,74.2,False,100021,Meets Expectations
703005,101263,2021-12-11,3.31,2.53,61.3,False,100290,Meets Expectations
703006,101263,2023-07-28,3.98,3.84,60.4,False,100290,Strong Performer
703007,101264,2024-06-27,4.31,3.96,92.6,False,100675,Strong Performer
703008,101264,2024-06-30,4.34,3.91,88.5,False,100675,Strong Performer
703009,101264,2024-07-03,4.12,4.44,68.5,False,100675,Strong Performer
703010,101264,2024-11-26,4.31,4.24,95.7,False,100675,Strong Performer
703011,101265,2021-04-10,3.69,3.38,89.5,False,100740,Strong Performer
703012,101265,2021-05-29,4.22,3.87,,True,100740,Strong Performer
703013,101266,2021-02-05,3.51,2.97,64.2,False,100740,Strong Performer
703014,101266,2022-06-16,3.11,3.02,85.4,False,100740,Meets Expectations
703015,101266,2022-07-25,3.29,2.47,73.4,False,100740,Meets Expectations
703016,101267,2022-12-07,4.35,4.41,93.4,False,100570,Strong Performer
703017,101267,2024-02-21,4.39,4.28,86.2,False,100570,Strong Performer
703018,101267,2024-11-23,4.17,4.33,74.2,False,100570,Strong Performer
703019,101267,2025-09-30,4.51,4.48,,True,100570,High Performer
703020,101268,2026-01-22,3.12,3.09,46.7,False,101048,Meets Expectations
703021,101269,2025-09-21,3.67,3.58,76.1,False,100030,Strong Performer
703022,101271,2023-03-14,2.44,2.38,35.5,False,100437,Low Performer
703023,101271,2024-09-26,2.42,1.74,33.7,False,100437,Low Performer
703024,101271,2024-10-01,2.44,2.14,41.5,False,100437,Low Performer
703025,101272,2021-10-03,3.87,4.08,66.8,False,100195,Strong Performer
703026,101273,2022-06-13,2.62,,54.9,False,101107,Meets Expectations
703027,101273,2023-10-28,2.76,2.9,48.8,False,101107,Meets Expectations
703028,101273,2024-01-10,3.07,2.27,65.4,False,101107,Meets Expectations
703029,101273,2024-06-17,2.77,2.57,71.0,False,101107,Meets Expectations
703030,101274,2026-02-13,2.5,3.2,34.3,False,100237,Meets Expectations
703031,101274,2026-03-10,2.81,2.84,60.6,False,100237,Meets Expectations
703032,101275,2024-03-22,2.7,2.44,55.1,False,100444,Meets Expectations
703033,101275,2024-11-15,2.72,2.94,55.5,False,100444,Meets Expectations
703034,101276,2023-06-10,3.48,2.9,57.8,False,100108,Meets Expectations
703035,101277,2021-11-23,3.41,2.55,60.1,False,100847,Meets Expectations
703036,101277,2022-11-30,4.01,4.56,,False,100847,Strong Performer
703037,101278,2022-01-05,3.69,3.39,92.3,False,100785,Strong Performer
703038,101278,2023-11-17,3.61,3.69,52.6,False,100785,Strong Performer
703039,101279,2021-02-01,3.12,2.05,90.0,False,100511,Meets Expectations
703040,101280,2025-10-05,3.73,2.95,49.5,False,100167,Strong Performer
703041,101280,2026-01-19,3.24,3.09,60.3,False,100167,Meets Expectations
703042,101280,2026-02-04,3.31,3.35,81.6,False,100167,Meets Expectations
703043,101281,2023-10-23,3.05,3.36,58.1,False,100804,Meets Expectations
703044,101282,2024-09-15,4.19,4.68,84.8,False,100057,Strong Performer
703045,101283,2021-06-14,2.39,2.08,41.9,False,101151,Low Performer
703046,101283,2021-09-16,2.68,2.6,55.5,False,101820,Meets Expectations
703047,101283,2023-03-02,3.18,2.87,79.1,False,101559,Meets Expectations
703048,101283,2025-04-09,2.18,1.73,50.5,False,100815,Low Performer
703049,101284,2024-05-06,3.81,4.27,78.2,True,100107,Strong Performer
703050,101285,2021-03-23,4.32,4.46,87.5,True,100394,Strong Performer
703051,101285,2023-08-18,3.3,3.39,51.8,False,100394,Meets Expectations
703052,101286,2025-09-22,2.91,3.02,69.4,False,101007,Meets Expectations
703053,101287,2023-01-28,3.75,4.13,84.8,False,100979,Strong Performer
703054,101287,2024-02-18,3.53,3.69,70.9,False,100979,Strong Performer
703055,101287,2024-11-04,3.94,3.42,,False,100979,Strong Performer
703056,101288,2025-03-23,3.42,3.92,50.9,False,100499,Meets Expectations
703057,101289,2024-07-24,3.75,4.81,62.1,False,100271,Strong Performer
703058,101290,2021-08-26,3.55,3.46,41.5,False,100544,Strong Performer
703059,101290,2022-04-15,3.64,2.98,81.1,False,100544,Strong Performer
703060,101290,2024-04-03,3.24,3.16,70.9,False,100544,Meets Expectations
703061,101291,2021-05-26,3.81,4.45,67.8,True,101624,Strong Performer
703062,101291,2022-03-28,3.61,2.98,77.2,False,101633,Strong Performer
703063,101291,2022-10-20,3.5,3.76,91.3,False,101284,Strong Performer
703064,101293,2022-07-21,3.2,2.75,65.6,False,100987,Meets Expectations
703065,101293,2024-09-21,2.73,3.17,71.0,False,100987,Meets Expectations
703066,101293,2026-04-26,2.83,1.96,62.0,False,100987,Meets Expectations
703067,101294,2022-01-03,4.32,5.0,59.4,False,100726,Strong Performer
703068,101294,2022-02-05,4.84,4.19,,True,100726,High Performer
703069,101294,2025-01-27,4.38,4.57,,True,100726,Strong Performer
703070,101295,2024-08-18,4.53,4.86,99.4,False,100557,High Performer
703071,101295,2025-03-16,3.6,3.63,53.8,False,100957,Strong Performer
703072,101296,2023-06-23,2.75,2.07,49.0,False,100848,Meets Expectations
703073,101296,2025-02-23,3.8,3.01,67.0,False,100848,Strong Performer
703074,101296,2025-11-13,2.84,3.03,48.4,False,100848,Meets Expectations
703075,101296,2026-01-22,2.75,2.43,45.5,False,100848,Meets Expectations
703076,101297,2021-06-03,2.07,1.65,35.6,False,100163,Low Performer
703077,101297,2022-06-14,2.71,3.4,54.3,False,100163,Meets Expectations
703078,101298,2023-01-06,2.79,2.42,49.6,False,100566,Meets Expectations
703079,101298,2024-09-30,3.26,3.14,78.2,False,100566,Meets Expectations
703080,101298,2024-10-16,3.38,2.96,77.2,False,100566,Meets Expectations
703081,101299,2022-03-02,2.67,2.76,42.2,False,100848,Meets Expectations
703082,101299,2022-06-07,3.0,2.61,56.6,False,100848,Meets Expectations
703083,101299,2022-10-25,3.3,3.66,74.6,False,100848,Meets Expectations
703084,101300,2022-11-01,3.58,3.16,78.1,False,100616,Strong Performer
703085,101301,2023-12-07,4.1,4.2,71.8,True,101670,Strong Performer
703086,101302,2024-12-18,3.65,3.78,70.1,False,100404,Strong Performer
703087,101303,2023-05-01,3.95,4.11,67.5,False,100430,Strong Performer
703088,101303,2025-05-05,3.8,4.14,86.9,False,101733,Strong Performer
703089,101304,2023-06-17,2.84,2.7,58.6,False,100595,Meets Expectations
703090,101305,2022-09-19,4.34,3.9,67.5,False,101202,Strong Performer
703091,101305,2025-09-27,4.6,4.69,,True,100119,High Performer
703092,101307,2022-12-19,4.21,4.7,56.5,True,100786,Strong Performer
703093,101307,2024-12-03,3.94,,73.5,True,100786,Strong Performer
703094,101308,2021-02-03,4.72,4.58,93.1,True,100498,High Performer
703095,101308,2021-12-02,4.71,3.37,79.3,False,100498,High Performer
703096,101308,2024-03-20,4.28,3.51,84.9,True,100498,Strong Performer
703097,101309,2022-12-29,3.48,3.5,72.2,False,100177,Meets Expectations
703098,101309,2023-07-05,2.47,2.08,33.0,False,100177,Low Performer
703099,101309,2024-02-19,3.39,3.18,57.6,False,100177,Meets Expectations
703100,101310,2021-10-22,3.6,4.27,75.8,False,100163,Strong Performer
703101,101310,2022-01-13,4.56,4.19,63.4,False,100163,High Performer
703102,101310,2022-09-04,4.18,4.62,79.7,True,100163,Strong Performer
703103,101310,2026-03-29,3.84,4.33,69.0,True,100163,Strong Performer
703104,101311,2021-07-20,3.43,4.09,82.8,False,100786,Meets Expectations
703105,101311,2022-09-18,2.82,1.9,65.6,False,100786,Meets Expectations
703106,101311,2024-06-03,2.43,1.57,56.2,False,100786,Low Performer
703107,101311,2026-02-16,3.6,2.6,81.9,False,100786,Strong Performer
