survey_id,employee_id,survey_date,satisfaction_score,engagement_score,work_life_balance_score,manager_relationship_score,career_growth_score,compensation_satisfaction_score,overall_satisfaction_score,satisfaction_category
902078,100980,2022-07-22,2.0,2.0,3.0,2.0,2.0,2.0,2.17,Low Satisfaction
902079,100980,2023-05-13,2.0,2.0,2.0,1.0,1.0,1.0,1.5,Low Satisfaction
902080,100980,2023-08-12,2.0,2.0,1.0,2.0,1.0,2.0,1.67,Low Satisfaction
902081,100982,2023-03-10,3.0,4.0,3.0,4.0,2.0,3.0,3.17,Medium Satisfaction
902082,100982,2023-04-24,4.0,4.0,4.0,3.0,3.0,4.0,3.67,High Satisfaction
902083,100983,2022-01-21,2.0,2.0,3.0,2.0,2.0,1.0,2.0,Low Satisfaction
902084,100983,2023-04-14,2.0,2.0,2.0,2.0,2.0,1.0,1.83,Low Satisfaction
902085,100983,2025-04-13,1.0,2.0,2.0,1.0,1.0,2.0,1.5,Low Satisfaction
902086,100983,2025-08-31,3.0,2.0,3.0,3.0,,3.0,2.8,Medium Satisfaction
902087,100984,2022-03-18,3.0,3.0,3.0,3.0,3.0,2.0,2.83,Medium Satisfaction
902088,100984,2025-03-17,4.0,4.0,5.0,5.0,4.0,4.0,4.33,High Satisfaction
902089,100984,2025-09-11,3.0,2.0,3.0,2.0,3.0,2.0,2.5,Medium Satisfaction
902090,100985,2022-01-09,4.0,4.0,4.0,5.0,4.0,4.0,4.17,High Satisfaction
902091,100985,2022-07-13,3.0,3.0,3.0,3.0,2.0,4.0,3.0,Medium Satisfaction
902092,100985,2022-08-30,3.0,4.0,4.0,3.0,4.0,3.0,3.5,Medium Satisfaction
902093,100985,2023-06-04,3.0,3.0,3.0,3.0,2.0,3.0,2.83,Medium Satisfaction
902094,100986,2025-08-16,2.0,2.0,1.0,1.0,2.0,1.0,1.5,Low Satisfaction
902095,100986,2026-01-02,2.0,1.0,1.0,1.0,2.0,1.0,1.33,Low Satisfaction
902096,100986,2026-04-01,3.0,2.0,3.0,3.0,3.0,3.0,2.83,Medium Satisfaction
902097,100987,2026-03-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
902098,100988,2023-03-14,3.0,4.0,4.0,4.0,4.0,3.0,3.67,Medium Satisfaction
902099,100988,2023-07-22,3.0,3.0,2.0,3.0,3.0,2.0,2.67,Medium Satisfaction
902100,100988,2024-09-15,3.0,2.0,3.0,2.0,2.0,2.0,2.33,Medium Satisfaction
902101,100989,2022-09-16,3.0,3.0,2.0,2.0,3.0,2.0,2.5,Medium Satisfaction
902102,100989,2023-04-23,5.0,5.0,5.0,5.0,4.0,5.0,4.83,High Satisfaction
902103,100989,2023-06-24,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
902104,100990,2023-07-28,4.0,,5.0,5.0,5.0,4.0,4.6,High Satisfaction
902105,100991,2025-10-25,4.0,3.0,3.0,5.0,3.0,4.0,3.67,High Satisfaction
902106,100991,2025-12-21,4.0,,5.0,4.0,4.0,4.0,4.2,High Satisfaction
902107,100992,2024-03-06,3.0,4.0,4.0,3.0,3.0,4.0,3.5,Medium Satisfaction
902108,100992,2026-04-02,3.0,3.0,4.0,2.0,2.0,3.0,2.83,Medium Satisfaction
902109,100993,2025-01-23,3.0,3.0,3.0,3.0,,3.0,3.0,Medium Satisfaction
902110,100993,2025-02-19,3.0,4.0,3.0,3.0,4.0,3.0,3.33,Medium Satisfaction
902111,100993,2026-03-19,4.0,4.0,4.0,4.0,5.0,4.0,4.17,High Satisfaction
902112,100993,2026-03-27,4.0,4.0,3.0,4.0,3.0,5.0,3.83,High Satisfaction
902113,100994,2023-12-03,4.0,4.0,4.0,4.0,4.0,,4.0,High Satisfaction
902114,100995,2025-04-26,4.0,4.0,4.0,4.0,3.0,3.0,3.67,High Satisfaction
902115,100995,2025-05-27,3.0,3.0,4.0,2.0,3.0,3.0,3.0,Medium Satisfaction
902116,100995,2026-02-16,4.0,5.0,5.0,5.0,4.0,4.0,4.5,High Satisfaction
902117,100995,2026-03-09,4.0,4.0,5.0,4.0,4.0,4.0,4.17,High Satisfaction
902118,100996,2023-04-16,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
902119,100996,2024-09-06,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
902120,100996,2025-03-14,4.0,4.0,4.0,5.0,5.0,3.0,4.17,High Satisfaction
902121,100997,2024-07-12,4.0,4.0,5.0,5.0,5.0,4.0,4.5,High Satisfaction
902122,100998,2025-06-24,3.0,3.0,3.0,2.0,3.0,3.0,2.83,Medium Satisfaction
902123,100998,2025-09-27,2.0,3.0,1.0,2.0,2.0,3.0,2.17,Low Satisfaction
902124,100998,2026-02-20,3.0,4.0,3.0,2.0,3.0,3.0,3.0,Medium Satisfaction
902125,101000,2022-07-03,3.0,2.0,4.0,3.0,2.0,3.0,2.83,Medium Satisfaction
902126,101000,2023-10-04,4.0,4.0,4.0,4.0,2.0,3.0,3.5,High Satisfaction
902127,101000,2026-01-09,4.0,3.0,4.0,5.0,2.0,3.0,3.5,High Satisfaction
902128,101000,2026-01-09,5.0,4.0,,5.0,5.0,4.0,4.6,High Satisfaction
902129,101001,2025-11-26,3.0,4.0,3.0,4.0,3.0,3.0,3.33,Medium Satisfaction
902130,101001,2026-01-11,4.0,4.0,4.0,5.0,4.0,4.0,4.17,High Satisfaction
902131,101001,2026-02-21,4.0,5.0,4.0,5.0,4.0,4.0,4.33,High Satisfaction
902132,101001,2026-04-24,4.0,4.0,4.0,3.0,4.0,3.0,3.67,High Satisfaction
902133,101002,2023-07-19,2.0,2.0,2.0,2.0,2.0,3.0,2.17,Low Satisfaction
902134,101002,2024-04-14,3.0,4.0,4.0,3.0,3.0,4.0,3.5,Medium Satisfaction
902135,101002,2025-06-27,3.0,3.0,2.0,2.0,2.0,3.0,2.5,Medium Satisfaction
902136,101002,2026-02-17,2.0,2.0,2.0,3.0,3.0,2.0,2.33,Low Satisfaction
902137,101003,2022-09-15,1.0,1.0,2.0,1.0,1.0,1.0,1.17,Low Satisfaction
902138,101003,2023-01-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Low Satisfaction
902139,101004,2024-10-31,5.0,4.0,5.0,,4.0,,4.5,High Satisfaction
902140,101004,2024-12-19,4.0,4.0,5.0,4.0,4.0,4.0,4.17,High Satisfaction
902141,101004,2026-04-02,3.0,3.0,3.0,4.0,3.0,4.0,3.33,Medium Satisfaction
902142,101005,2023-06-23,4.0,3.0,5.0,,4.0,3.0,3.8,High Satisfaction
902143,101005,2025-03-16,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
902144,101005,2025-06-25,3.0,4.0,3.0,3.0,4.0,4.0,3.5,Medium Satisfaction
902145,101006,2022-07-01,2.0,2.0,3.0,3.0,2.0,2.0,2.33,Low Satisfaction
902146,101006,2023-05-26,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Low Satisfaction
902147,101006,2026-03-02,3.0,3.0,3.0,,3.0,3.0,3.0,Medium Satisfaction
902148,101007,2025-07-03,4.0,4.0,4.0,4.0,4.0,2.0,3.67,High Satisfaction
902149,101007,2026-03-22,4.0,3.0,3.0,4.0,3.0,3.0,3.33,High Satisfaction
902150,101008,2022-03-11,3.0,3.0,2.0,3.0,2.0,3.0,2.67,Medium Satisfaction
902151,101008,2022-04-19,4.0,3.0,3.0,3.0,4.0,3.0,3.33,High Satisfaction
902152,101008,2022-08-13,3.0,3.0,4.0,3.0,3.0,3.0,3.17,Medium Satisfaction
902153,101008,2023-12-06,4.0,4.0,4.0,3.0,3.0,,3.6,High Satisfaction
902154,101009,2022-12-15,3.0,3.0,3.0,4.0,3.0,3.0,3.17,Medium Satisfaction
902155,101009,2024-07-05,3.0,3.0,4.0,3.0,2.0,3.0,3.0,Medium Satisfaction
902156,101010,2022-01-04,3.0,3.0,3.0,3.0,2.0,4.0,3.0,Medium Satisfaction
902157,101010,2022-01-11,3.0,3.0,3.0,3.0,4.0,3.0,3.17,Medium Satisfaction
902158,101010,2022-01-27,3.0,2.0,2.0,2.0,2.0,4.0,2.5,Medium Satisfaction
902159,101011,2022-09-05,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
902160,101011,2023-05-12,4.0,3.0,4.0,4.0,4.0,4.0,3.83,High Satisfaction
902161,101011,2024-11-13,4.0,4.0,3.0,4.0,3.0,3.0,3.5,High Satisfaction
902162,101011,2025-06-25,5.0,4.0,5.0,5.0,4.0,5.0,4.67,High Satisfaction
902163,101012,2022-03-27,3.0,3.0,3.0,4.0,3.0,2.0,3.0,Medium Satisfaction
902164,101012,2022-05-12,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
902165,101012,2026-04-19,2.0,,2.0,2.0,2.0,3.0,2.2,Low Satisfaction
902166,101013,2024-11-04,3.0,3.0,3.0,4.0,3.0,2.0,3.0,Medium Satisfaction
902167,101014,2024-06-14,3.0,4.0,3.0,4.0,3.0,3.0,3.33,Medium Satisfaction
902168,101014,2024-09-30,3.0,3.0,5.0,4.0,3.0,2.0,3.33,Medium Satisfaction
902169,101014,2024-11-11,3.0,3.0,2.0,2.0,4.0,2.0,2.67,Medium Satisfaction
902170,101015,2024-06-28,5.0,5.0,5.0,5.0,5.0,4.0,4.83,High Satisfaction
902171,101015,2024-11-05,5.0,5.0,5.0,5.0,5.0,4.0,4.83,High Satisfaction
902172,101016,2023-11-18,4.0,3.0,3.0,3.0,4.0,3.0,3.33,High Satisfaction
902173,101016,2025-04-17,3.0,3.0,3.0,3.0,4.0,,3.2,Medium Satisfaction
902174,101016,2025-06-28,3.0,4.0,4.0,4.0,,3.0,3.6,Medium Satisfaction
902175,101016,2025-05-08,3.0,3.0,3.0,3.0,3.0,2.0,2.83,Medium Satisfaction
902176,101018,2022-06-22,1.0,2.0,2.0,2.0,1.0,1.0,1.5,Low Satisfaction
902177,101018,2023-11-29,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Low Satisfaction
902178,101018,2024-06-06,2.0,2.0,2.0,3.0,3.0,2.0,2.33,Low Satisfaction
902179,101019,2023-07-24,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
902180,101019,2025-09-08,4.0,5.0,4.0,2.0,3.0,4.0,3.67,High Satisfaction
902181,101019,2026-02-05,5.0,4.0,4.0,4.0,5.0,5.0,4.5,High Satisfaction
902182,101020,2022-11-02,3.0,3.0,4.0,4.0,4.0,3.0,3.5,Medium Satisfaction
902183,101020,2022-12-21,4.0,4.0,,4.0,4.0,3.0,3.8,High Satisfaction
902184,101020,2025-06-17,4.0,4.0,4.0,3.0,4.0,3.0,3.67,High Satisfaction
902185,101020,2025-09-29,4.0,4.0,4.0,4.0,3.0,3.0,3.67,High Satisfaction
902186,101021,2022-06-04,4.0,4.0,5.0,4.0,5.0,4.0,4.33,High Satisfaction
902187,101022,2026-03-25,2.0,2.0,2.0,2.0,1.0,2.0,1.83,Low Satisfaction
902188,101023,2025-03-21,4.0,4.0,3.0,5.0,3.0,3.0,3.67,High Satisfaction
902189,101023,2025-08-10,3.0,3.0,3.0,3.0,4.0,3.0,3.17,Medium Satisfaction
902190,101024,2024-09-10,5.0,4.0,5.0,4.0,4.0,5.0,4.5,High Satisfaction
902191,101025,2024-08-30,2.0,3.0,3.0,2.0,2.0,2.0,2.33,Low Satisfaction
902192,101025,2024-10-28,3.0,3.0,3.0,3.0,3.0,2.0,2.83,Medium Satisfaction
902193,101025,2024-12-06,2.0,2.0,2.0,3.0,1.0,1.0,1.83,Low Satisfaction
902194,101026,2023-08-08,3.0,2.0,4.0,3.0,3.0,2.0,2.83,Medium Satisfaction
902195,101026,2023-12-19,3.0,3.0,2.0,3.0,4.0,3.0,3.0,Medium Satisfaction
902196,101026,2025-11-07,4.0,4.0,3.0,3.0,4.0,3.0,3.5,High Satisfaction
902197,101027,2024-07-08,3.0,4.0,3.0,3.0,4.0,3.0,3.33,Medium Satisfaction
902198,101027,2024-11-03,3.0,4.0,4.0,4.0,4.0,4.0,3.83,Medium Satisfaction
902199,101027,2025-07-26,3.0,3.0,3.0,3.0,3.0,2.0,2.83,Medium Satisfaction
902200,101027,2026-04-26,4.0,5.0,4.0,4.0,4.0,5.0,4.33,High Satisfaction
902201,101028,2026-04-14,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
902202,101028,2026-04-25,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
902203,101029,2022-12-24,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
902204,101029,2024-01-25,3.0,3.0,2.0,4.0,2.0,3.0,2.83,Medium Satisfaction
902205,101029,2025-10-11,4.0,4.0,3.0,,3.0,2.0,3.2,High Satisfaction
902206,101030,2024-03-25,4.0,3.0,3.0,4.0,4.0,2.0,3.33,High Satisfaction
902207,101030,2025-01-21,3.0,2.0,4.0,3.0,3.0,2.0,2.83,Medium Satisfaction
902208,101030,2026-01-19,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
902209,101031,2022-08-13,3.0,2.0,3.0,3.0,2.0,2.0,2.5,Medium Satisfaction
902210,101031,2022-11-12,3.0,3.0,3.0,3.0,4.0,3.0,3.17,Medium Satisfaction
902211,101031,2025-03-31,4.0,4.0,4.0,4.0,4.0,3.0,3.83,High Satisfaction
902212,101032,2023-06-29,4.0,5.0,3.0,3.0,4.0,4.0,3.83,High Satisfaction
902213,101032,2023-07-05,3.0,4.0,3.0,3.0,3.0,2.0,3.0,Medium Satisfaction
902214,101032,2023-09-25,4.0,4.0,5.0,5.0,,4.0,4.4,High Satisfaction
902215,101033,2022-11-01,3.0,3.0,2.0,4.0,4.0,2.0,3.0,Medium Satisfaction
902216,101033,2023-08-10,3.0,3.0,3.0,3.0,2.0,2.0,2.67,Medium Satisfaction
902217,101033,2023-12-30,3.0,3.0,3.0,3.0,4.0,4.0,3.33,Medium Satisfaction
902218,101033,2024-05-12,3.0,4.0,3.0,2.0,2.0,3.0,2.83,Medium Satisfaction
902219,101035,2025-09-22,3.0,2.0,3.0,3.0,3.0,2.0,2.67,Medium Satisfaction
902220,101036,2022-07-22,4.0,4.0,5.0,4.0,4.0,5.0,4.33,High Satisfaction
902221,101036,2024-10-04,4.0,5.0,4.0,4.0,4.0,4.0,4.17,High Satisfaction
902222,101036,2024-11-19,5.0,5.0,5.0,5.0,4.0,5.0,4.83,High Satisfaction
902223,101036,2025-05-22,4.0,4.0,4.0,3.0,3.0,4.0,3.67,High Satisfaction
902224,101037,2023-06-02,3.0,3.0,3.0,3.0,2.0,3.0,2.83,Medium Satisfaction
902225,101037,2024-10-01,4.0,4.0,3.0,4.0,4.0,3.0,3.67,High Satisfaction
902226,101037,2024-10-03,3.0,2.0,2.0,2.0,1.0,2.0,2.0,Medium Satisfaction
902227,101037,2025-06-24,3.0,3.0,4.0,3.0,3.0,,3.2,Medium Satisfaction
902228,101040,2022-04-05,5.0,4.0,5.0,4.0,4.0,4.0,4.33,High Satisfaction
902229,101040,2022-12-01,5.0,4.0,4.0,5.0,4.0,5.0,4.5,High Satisfaction
902230,101040,2025-04-03,5.0,4.0,5.0,4.0,4.0,5.0,4.5,High Satisfaction
902231,101040,2026-04-20,4.0,4.0,5.0,4.0,5.0,4.0,4.33,High Satisfaction
902232,101041,2025-08-07,4.0,5.0,4.0,4.0,4.0,4.0,4.17,High Satisfaction
902233,101042,2023-01-24,4.0,5.0,4.0,3.0,4.0,3.0,3.83,High Satisfaction
902234,101043,2024-02-16,3.0,4.0,2.0,4.0,3.0,3.0,3.17,Medium Satisfaction
902235,101043,2024-04-19,3.0,3.0,4.0,4.0,2.0,3.0,3.17,Medium Satisfaction
902236,101043,2024-12-12,3.0,4.0,3.0,3.0,3.0,3.0,3.17,Medium Satisfaction
902237,101045,2023-02-22,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
902238,101045,2023-10-24,4.0,4.0,3.0,,4.0,4.0,3.8,High Satisfaction
902239,101045,2025-06-12,4.0,5.0,4.0,4.0,4.0,4.0,4.17,High Satisfaction
902240,101045,2025-12-03,4.0,4.0,5.0,5.0,4.0,4.0,4.33,High Satisfaction
902241,101047,2024-09-15,2.0,2.0,3.0,2.0,2.0,2.0,2.17,Low Satisfaction
902242,101047,2025-11-21,2.0,2.0,,3.0,2.0,2.0,2.2,Low Satisfaction
902243,101047,2026-04-30,3.0,3.0,3.0,3.0,3.0,1.0,2.67,Medium Satisfaction
902244,101048,2022-07-12,3.0,3.0,4.0,4.0,3.0,2.0,3.17,Medium Satisfaction
902245,101048,2022-10-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
902246,101048,2024-02-06,5.0,5.0,5.0,5.0,5.0,4.0,4.83,High Satisfaction
902247,101049,2022-01-06,5.0,5.0,4.0,4.0,4.0,4.0,4.33,High Satisfaction
902248,101049,2025-01-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
902249,101051,2023-03-01,3.0,3.0,3.0,3.0,4.0,4.0,3.33,Medium Satisfaction
902250,101051,2023-04-06,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
902251,101051,2024-05-26,4.0,3.0,4.0,4.0,4.0,3.0,3.67,High Satisfaction
902252,101051,2025-02-27,4.0,4.0,4.0,4.0,4.0,3.0,3.83,High Satisfaction
902253,101052,2025-06-01,2.0,2.0,2.0,3.0,2.0,2.0,2.17,Low Satisfaction
902254,101054,2024-09-05,5.0,5.0,,5.0,5.0,4.0,4.8,High Satisfaction
902255,101054,2024-09-20,4.0,3.0,4.0,4.0,4.0,4.0,3.83,High Satisfaction
902256,101055,2022-12-26,4.0,4.0,3.0,5.0,4.0,4.0,4.0,High Satisfaction
902257,101055,2023-03-20,4.0,4.0,4.0,5.0,4.0,4.0,4.17,High Satisfaction
902258,101056,2022-12-06,3.0,3.0,3.0,3.0,3.0,4.0,3.17,Medium Satisfaction
902259,101056,2023-04-05,2.0,2.0,2.0,2.0,2.0,3.0,2.17,Low Satisfaction
902260,101056,2023-12-09,2.0,3.0,3.0,3.0,2.0,3.0,2.67,Low Satisfaction
902261,101057,2023-03-03,2.0,2.0,2.0,3.0,2.0,2.0,2.17,Low Satisfaction
902262,101057,2023-07-16,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
902263,101057,2023-10-14,2.0,3.0,2.0,2.0,2.0,2.0,2.17,Low Satisfaction
902264,101058,2022-04-02,4.0,4.0,2.0,5.0,5.0,3.0,3.83,High Satisfaction
902265,101058,2022-10-21,4.0,4.0,4.0,4.0,4.0,4.0,4.0,High Satisfaction
902266,101058,2024-08-20,5.0,4.0,4.0,,5.0,4.0,4.4,High Satisfaction
902267,101058,2026-01-03,5.0,5.0,5.0,5.0,4.0,3.0,4.5,High Satisfaction
902268,101059,2023-06-24,4.0,3.0,4.0,4.0,4.0,4.0,3.83,High Satisfaction
902269,101059,2023-07-08,4.0,4.0,3.0,4.0,5.0,4.0,4.0,High Satisfaction
902270,101059,2023-07-30,4.0,4.0,4.0,4.0,3.0,3.0,3.67,High Satisfaction
902271,101059,2026-04-12,4.0,5.0,5.0,4.0,4.0,,4.4,High Satisfaction
902272,101060,2022-03-02,4.0,4.0,3.0,5.0,4.0,4.0,4.0,High Satisfaction
902273,101060,2022-06-15,4.0,3.0,4.0,4.0,3.0,4.0,3.67,High Satisfaction
902274,101060,2023-01-17,3.0,3.0,3.0,3.0,4.0,3.0,3.17,Medium Satisfaction
902275,101060,2023-06-19,3.0,3.0,3.0,4.0,3.0,4.0,3.33,Medium Satisfaction
902276,101061,2022-11-12,4.0,4.0,4.0,4.0,3.0,4.0,3.83,High Satisfaction
902277,101061,2024-09-09,4.0,4.0,4.0,3.0,4.0,4.0,3.83,High Satisfaction
902278,101061,2025-06-28,4.0,3.0,4.0,3.0,4.0,3.0,3.5,High Satisfaction
902279,101062,2023-01-27,3.0,4.0,4.0,3.0,4.0,3.0,3.5,Medium Satisfaction
902280,101062,2023-06-16,3.0,4.0,3.0,4.0,4.0,2.0,3.33,Medium Satisfaction
902281,101062,2025-04-22,3.0,,4.0,,4.0,,3.67,Medium Satisfaction
902282,101062,2025-08-09,3.0,3.0,3.0,3.0,3.0,4.0,3.17,Medium Satisfaction
902283,101064,2024-03-23,4.0,5.0,5.0,3.0,4.0,4.0,4.17,High Satisfaction
902284,101064,2024-08-29,3.0,3.0,3.0,4.0,3.0,3.0,3.17,Medium Satisfaction
902285,101066,2023-08-13,4.0,4.0,4.0,3.0,4.0,5.0,4.0,High Satisfaction
902286,101066,2024-07-23,4.0,4.0,5.0,,3.0,4.0,4.0,High Satisfaction
902287,101066,2024-08-30,3.0,3.0,3.0,3.0,3.0,2.0,2.83,Medium Satisfaction
902288,101066,2025-01-28,4.0,4.0,4.0,3.0,3.0,3.0,3.5,High Satisfaction
902289,101067,2026-02-28,4.0,4.0,,3.0,3.0,2.0,3.2,High Satisfaction
902290,101068,2023-02-15,2.0,3.0,3.0,3.0,3.0,2.0,2.67,Low Satisfaction
902291,101068,2023-06-30,2.0,2.0,1.0,2.0,1.0,1.0,1.5,Low Satisfaction
902292,101070,2025-11-15,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Low Satisfaction
902293,101071,2025-07-10,4.0,3.0,4.0,3.0,4.0,,3.6,High Satisfaction
902294,101071,2025-11-10,3.0,,4.0,4.0,4.0,3.0,3.6,Medium Satisfaction
902295,101072,2023-05-30,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
902296,101073,2025-11-13,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
902297,101073,2026-02-26,3.0,2.0,4.0,4.0,4.0,3.0,3.33,Medium Satisfaction
902298,101074,2022-06-05,3.0,3.0,4.0,2.0,,2.0,2.8,Medium Satisfaction
902299,101076,2024-05-24,3.0,3.0,3.0,3.0,3.0,2.0,2.83,Medium Satisfaction
902300,101077,,4.0,4.0,4.0,4.0,5.0,3.0,4.0,High Satisfaction
902301,101077,2026-04-03,4.0,4.0,3.0,3.0,4.0,3.0,3.5,High Satisfaction
902302,101077,2026-03-05,4.0,5.0,4.0,5.0,4.0,4.0,4.33,High Satisfaction
902303,101077,2026-03-14,4.0,5.0,4.0,,4.0,4.0,4.2,High Satisfaction
902304,101078,2025-08-02,4.0,4.0,4.0,4.0,4.0,3.0,3.83,High Satisfaction
902305,101078,2025-12-15,3.0,3.0,3.0,2.0,3.0,3.0,2.83,Medium Satisfaction
902306,101078,2026-01-16,4.0,4.0,3.0,3.0,4.0,4.0,3.67,High Satisfaction
902307,101079,2022-12-17,3.0,3.0,3.0,2.0,3.0,4.0,3.0,Medium Satisfaction
902308,101079,2024-06-13,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
902309,101080,2024-10-16,2.0,3.0,2.0,2.0,1.0,2.0,2.0,Low Satisfaction
902310,101080,2025-04-27,1.0,1.0,1.0,2.0,1.0,1.0,1.17,Low Satisfaction
902311,101080,2025-09-16,2.0,2.0,3.0,2.0,2.0,2.0,2.17,Low Satisfaction
902312,101081,2024-12-12,4.0,4.0,3.0,4.0,4.0,3.0,3.67,High Satisfaction
902313,101081,2025-06-20,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
902314,101081,2026-04-23,3.0,3.0,2.0,2.0,2.0,,2.4,Medium Satisfaction
902315,101082,2024-08-15,4.0,4.0,5.0,4.0,,3.0,4.0,High Satisfaction
902316,101082,2025-06-19,4.0,5.0,3.0,5.0,3.0,3.0,3.83,High Satisfaction
902317,101082,2026-02-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
902318,101083,2024-01-18,3.0,4.0,3.0,4.0,4.0,4.0,3.67,Medium Satisfaction
902319,101083,2024-01-21,3.0,2.0,3.0,3.0,1.0,3.0,2.5,Medium Satisfaction
902320,101083,2025-08-04,4.0,3.0,3.0,4.0,4.0,4.0,3.67,High Satisfaction
902321,101084,2026-03-13,5.0,5.0,5.0,5.0,5.0,5.0,5.0,High Satisfaction
902322,101084,2026-04-12,5.0,5.0,4.0,5.0,4.0,4.0,4.5,High Satisfaction
902323,101084,2026-04-30,5.0,5.0,5.0,5.0,4.0,4.0,4.67,High Satisfaction
902324,101085,2023-06-16,4.0,3.0,4.0,4.0,4.0,4.0,3.83,High Satisfaction
902325,101085,2024-05-23,4.0,3.0,4.0,4.0,3.0,3.0,3.5,High Satisfaction
902326,101085,2025-02-22,4.0,4.0,4.0,4.0,,3.0,3.8,High Satisfaction
902327,101086,2023-05-18,4.0,3.0,4.0,2.0,3.0,2.0,3.0,High Satisfaction
902328,101087,2024-09-16,2.0,2.0,3.0,3.0,2.0,,2.4,Low Satisfaction
902329,101088,2024-04-08,4.0,4.0,5.0,4.0,4.0,4.0,4.17,High Satisfaction
902330,101089,2024-12-23,5.0,5.0,5.0,5.0,5.0,4.0,4.83,High Satisfaction
902331,101090,2026-04-24,2.0,2.0,1.0,2.0,2.0,2.0,1.83,Low Satisfaction
902332,101091,2022-12-12,4.0,4.0,4.0,3.0,3.0,4.0,3.67,High Satisfaction
902333,101091,2025-02-08,3.0,3.0,3.0,3.0,4.0,3.0,3.17,Medium Satisfaction
902334,101091,2025-02-27,4.0,3.0,4.0,3.0,4.0,4.0,3.67,High Satisfaction
902335,101091,2025-07-29,3.0,3.0,3.0,3.0,2.0,3.0,2.83,Medium Satisfaction
902336,101092,2023-11-16,4.0,4.0,4.0,4.0,3.0,4.0,3.83,High Satisfaction
902337,101092,2024-04-12,3.0,3.0,4.0,5.0,4.0,2.0,3.5,Medium Satisfaction
902338,101092,2024-12-01,3.0,4.0,4.0,4.0,3.0,4.0,3.67,Medium Satisfaction
902339,101093,2024-02-21,3.0,3.0,4.0,4.0,4.0,4.0,3.67,Medium Satisfaction
902340,101094,2023-11-13,4.0,4.0,3.0,4.0,3.0,3.0,3.5,High Satisfaction
902341,101094,2024-06-17,4.0,4.0,4.0,4.0,4.0,3.0,3.83,High Satisfaction
902342,101095,2024-06-14,2.0,2.0,1.0,2.0,2.0,2.0,1.83,Low Satisfaction
902343,101095,2025-02-10,2.0,3.0,2.0,2.0,2.0,2.0,2.17,Low Satisfaction
902344,101095,2026-04-06,2.0,3.0,2.0,2.0,2.0,2.0,2.17,Low Satisfaction
902345,101096,2022-12-27,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Medium Satisfaction
902346,101096,2023-06-20,3.0,3.0,2.0,2.0,4.0,4.0,3.0,Medium Satisfaction
902347,101096,2024-01-25,3.0,3.0,4.0,3.0,3.0,3.0,3.17,Medium Satisfaction
902348,101096,2025-02-20,4.0,3.0,3.0,3.0,4.0,2.0,3.17,High Satisfaction
902349,101097,2023-12-28,4.0,4.0,4.0,3.0,4.0,3.0,3.67,High Satisfaction
902350,101097,2024-05-06,2.0,3.0,2.0,2.0,2.0,2.0,2.17,Low Satisfaction
902351,101098,2023-06-29,3.0,4.0,2.0,3.0,4.0,3.0,3.17,Medium Satisfaction
902352,101098,2024-11-25,3.0,2.0,4.0,3.0,3.0,2.0,2.83,Medium Satisfaction
902353,101098,2024-11-28,4.0,4.0,4.0,,4.0,3.0,3.8,High Satisfaction
902354,101098,2025-03-02,3.0,4.0,4.0,3.0,4.0,4.0,3.67,Medium Satisfaction
902355,101099,2022-04-30,5.0,5.0,4.0,4.0,4.0,4.0,4.33,High Satisfaction
902356,101099,2024-12-01,5.0,5.0,5.0,5.0,4.0,5.0,4.83,High Satisfaction
902357,101099,2025-11-12,5.0,5.0,5.0,5.0,4.0,4.0,4.67,High Satisfaction
902358,101100,2023-05-23,4.0,4.0,4.0,3.0,4.0,4.0,3.83,High Satisfaction
