survey_id,employee_id,survey_date,satisfaction_score,engagement_score,work_life_balance_score,manager_relationship_score,career_growth_score,compensation_satisfaction_score
903327,101573,2023-12-09,4,4,3,4,4,4
903328,101574,19-11-2024,5,5,5,3,5,5
903329,101574,2025-09-14,5,5,5,5,5,5
903330,101575,2024-06-12,3,3,2,3,4,3
903331,101575,2025-06-18,3,2,3,3,3,2
903332,101575,2025-08-09,3,3,3,3,2,3
903333,101576,"Aug 22, 2023",4,4,4,4,3,4
903334,101576,2025-12-29,3,3,4,3,3,3
903335,101577,2024-06-24,3,3,3,4,4,4
903336,101578,2024-02-04,5,5,5,5,5,5
903337,101578,2026-04-03,5,5,5,4,5,5
903338,101579,2025-11-12,4,4,4,4,3,3
903339,101579,15-01-2026,5,5,5,5,5,4
903340,101579,"Jan 17, 2026",4,,3,3,4,3
903341,101579,2026-03-25,4,4,5,4,4,4
903342,101580,28-05-2024,3,3,3,4,3,3
903343,101581,2022-08-29,2,2,3,2,2,2
903344,101581,2024-05-29,2,2,3,1,2,2
903345,101581,2025-01-10,3,3,2,3,3,2
903346,101581,"Feb 20, 2026",1,1,1,1,1,1
903347,101582,26-05-2022,1,2,2,2,1,1
903348,101583,07/25/2022,3,4,3,4,3,3
903349,101583,2025-12-14,4,3,3,4,4,4
903350,101584,2023-10-22,4,4,5,4,4,3
903351,101585,2022-02-06,4,4,4,3,4,4
903352,101585,"Nov 28, 2023",4,4,4,4,4,4
903353,101585,2024-01-12,4,4,4,4,4,4
903354,101585,2024-07-15,4,4,4,4,3,
903355,101586,2023-02-24,4,4,4,,4,4
903356,101586,2024-04-21,4,4,4,3,4,4
903357,101587,"Dec 10, 2025",3,3,3,3,,1
903358,101587,2025-12-17,3,2,3,3,3,2
903359,101587,2026-01-11,3,3,3,2,3,
903360,101588,2022-03-20,4,4,,4,4,4
903361,101588,2024-07-05,4,3,3,3,4,4
903362,101588,2026-01-23,4,4,3,4,4,2
903363,101589,15-11-2024,2,2,2,3,1,2
903364,101589,2025-04-26,2,2,3,3,2,1
903365,101590,2022-12-18,4,4,5,4,4,3
903366,101590,2023/06/10,4,4,4,4,4,4
903367,101590,2023-10-07,3,3,3,4,3,3
903368,101591,2025-06-23,2,1,3,1,2,1
903369,101591,2025/07/17,2,2,2,3,1,3
903370,101591,2025-09-10,2,2,2,1,2,2
903371,101591,2026-01-24,2,2,2,2,1,1
903372,101592,2022-07-21,3,3,2,3,2,3
903373,101592,08/06/2022,2,2,2,2,3,3
903374,101592,2022-11-11,2,2,2,1,3,2
903375,101593,2022-05-11,4,4,4,4,4,3
903376,101593,2023-07-23,4,4,5,5,5,4
903377,101593,2024-08-09,5,4,5,,4,5
903378,101593,2025/09/27,4,4,3,4,4,4
903379,101594,2022-09-06,4,4,4,4,3,4
903380,101594,11-08-2023,3,3,3,4,3,2
903381,101596,2022/05/13,4,4,4,4,4,4
903382,101596,13-10-2022,5,5,5,5,5,5
903383,101596,2022-12-18,4,4,3,4,4,3
903384,101596,2024-09-05,4,4,4,4,3,4
903385,101597,04/08/2023,4,4,4,3,3,4
903386,101597,2024-08-07,4,4,4,4,5,4
903387,101597,2024-09-10,4,4,4,4,4,5
903388,101597,2025-09-02,3,3,,3,2,3
903389,101598,2024-02-16,5,5,5,5,4,4
903390,101598,"Aug 30, 2024",5,4,5,5,5,5
903391,101598,08-08-2025,5,5,5,5,5,4
903392,101598,2026-02-18,5,,5,5,5,4
903393,101599,10/18/2023,3,3,3,3,3,3
903394,101600,2023-05-12,2,,1,1,3,2
903395,101600,2023-08-17,2,3,3,2,2,2
903396,101601,2025-05-23,3,2,3,3,3,2
903397,101601,10/03/2025,3,3,2,2,2,2
903398,101601,2025-10-03,3,4,3,3,3,3
903399,101602,03/17/2026,3,3,4,3,4,2
903400,101602,2026-04-03,3,3,3,2,3,3
903401,101602,2026/04/14,3,3,4,3,4,3
903402,101603,2025-03-21,3,3,3,3,2,3
903403,101603,2025-03-29,6,3,3,4,3,3
903404,101603,28-11-2025,3,3,3,3,3,2
903405,101605,"Sep 03, 2024",3,3,3,4,2,2
903406,101605,05-06-2025,2,3,2,3,2,2
903407,101605,09/28/2025,3,3,3,2,2,3
903408,101606,2022-02-01,4,3,4,3,4,3
903409,101606,2023-06-11,4,4,5,4,5,3
903410,101606,2025-03-21,4,4,5,5,4,4
903411,101606,28-08-2025,4,4,5,5,5,4
903412,101607,12/14/2023,4,,4,4,4,
903413,101607,2025-11-02,3,3,3,3,4,3
903414,101609,"Jul 27, 2025",4,4,4,4,4,3
903415,101609,2025-12-18,4,4,3,,3,3
903416,101610,2022-04-29,1,1,1,1,1,1
903417,101610,2022-07-15,1,1,2,2,1,1
903418,101611,12/01/2022,4,4,3,3,4,3
903419,101611,2024-11-09,4,4,4,4,4,4
903420,101611,04-11-2025,3,3,4,2,4,3
903421,101612,2025-12-31,4,4,4,,3,4
903422,101612,2026-02-21,4,4,4,5,4,4
903423,101612,2026-03-02,4,4,4,4,3,4
903424,101612,2026-04-24,4,4,4,3,3,4
903425,101613,09/20/2024,4,3,,4,3,4
903426,101613,"Feb 20, 2025",3,4,3,4,3,3
903427,101613,2025-06-30,4,3,4,3,4,4
903428,101614,2026-04-28,2,2,2,1,3,1
903429,101615,2023-07-31,3,3,3,3,3,2
903430,101615,2023-12-13,3,4,4,3,4,3
903431,101615,09/06/2024,2,2,3,2,3,2
903432,101615,2025-02-26,3,3,4,2,3,2
903433,101616,2022-03-08,5,5,5,5,5,4
903434,101616,12/08/2023,4,4,4,5,4,5
903435,101617,2022-04-08,4,4,3,4,3,3
903436,101617,2022-08-23,4,4,4,5,5,4
903437,101617,2023-01-20,4,5,5,4,4,5
903438,101617,2023/03/02,4,3,3,3,3,4
903439,101618,2022-05-08,4,4,4,4,3,3
903440,101618,2023-03-13,4,4,4,3,4,4
903441,101618,10/13/2024,4,4,3,3,4,4
903442,101619,2025-04-04,3,3,3,3,3,3
903443,101619,2026-03-07,3,3,3,3,3,1
903444,101621,2022-02-14,3,3,3,3,3,3
903445,101621,01/06/2023,4,4,3,4,4,4
903446,101624,2022-06-15,3,4,3,2,2,4
903447,101624,2023-08-25,3,3,3,3,3,4
903448,101624,"May 25, 2024",4,4,4,5,4,3
903449,101625,2026-03-01,2,2,3,2,2,1
903450,101625,"Apr 19, 2026",3,3,3,2,3,1
903451,101626,2024-08-08,3,3,3,2,3,3
903452,101627,2026/03/03,3,3,3,,3,3
903453,101628,2022-07-06,2,2,3,2,1,2
903454,101628,2022-09-06,2,2,2,1,2,1
903455,101628,2023-11-27,2,2,2,3,2,2
903456,101628,01-10-2025,3,3,3,2,3,2
903457,101629,2025-05-10,2,3,2,1,1,2
903458,101629,2025-05-28,2,2,2,1,2,1
903459,101630,2024-02-14,4,4,4,4,4,2
903460,101630,14-08-2024,4,4,3,2,3,4
903461,101631,08/24/2023,4,4,4,4,3,4
903462,101631,2025-01-26,5,,5,4,4,4
903463,101632,"Sep 01, 2024",3,3,3,4,2,3
903464,101632,2025-04-23,2,2,2,1,2,1
903465,101632,2025-05-18,3,2,4,3,3,2
903466,101632,2025-07-19,3,2,3,2,3,2
903467,101633,2024-07-31,2,3,3,2,1,2
903468,101633,2025/11/11,3,3,3,4,2,3
903469,101634,20-12-2022,4,3,4,4,4,4
903470,101634,2023-07-21,4,5,5,5,5,4
903471,101634,2024-03-09,4,3,4,5,3,4
903472,101634,2024-07-20,4,3,5,3,3,4
903473,101635,2024-03-06,4,4,4,4,4,4
903474,101635,2024-12-24,5,5,5,5,5,4
903475,101635,2025-02-22,4,5,4,4,5,4
903476,101637,2023/12/05,4,3,3,3,4,4
903477,101637,2024-01-01,4,4,4,5,5,4
903478,101637,2024-07-23,4,3,4,4,4,5
903479,101638,2026-01-11,2,3,3,3,3,2
903480,101639,2024-05-25,4,3,4,5,3,4
903481,101640,2023-10-23,4,4,4,5,3,4
903482,101641,2024-01-13,4,3,5,3,3,3
903483,101641,2024-11-28,4,3,4,4,4,3
903484,101642,19-04-2023,4,4,4,3,4,4
903485,101643,2022-03-02,3,,3,4,4,2
903486,101643,2024-01-06,3,2,2,3,3,1
903487,101643,2024-06-26,4,5,5,4,4,5
903488,101644,02/13/2025,5,5,5,4,5,4
903489,101644,15-05-2025,5,5,5,5,5,5
903490,101644,2025-06-03,4,4,4,4,4,4
903491,101645,2023-09-17,5,5,5,5,4,5
903492,101645,2024-04-25,4,4,3,5,4,4
903493,101645,2024-05-14,4,3,4,4,3,4
903494,101645,2024-09-17,4,4,5,5,3,4
903495,101646,2025-09-23,2,2,2,2,2,2
903496,101647,11/16/2023,4,3,3,5,3,4
903497,101647,2025-01-19,4,4,3,5,3,3
903498,101647,2025-03-08,5,5,5,5,5,4
903499,101647,2025-05-27,4,4,4,5,4,5
903500,101648,2022-08-26,4,4,3,,4,3
903501,101648,2025-09-18,4,3,4,3,4,3
903502,101648,04/25/2026,3,4,3,4,3,3
903503,101649,2023/06/01,2,2,1,3,2,2
903504,101650,08/27/2023,2,2,2,2,2,2
903505,101650,"Nov 06, 2023",2,2,1,,3,3
903506,101651,07/20/2025,4,3,4,3,4,4
903507,101652,"Dec 12, 2023",2,2,2,1,2,2
903508,101652,26-02-2024,2,3,4,2,3,2
903509,101652,2025-02-19,2,3,3,1,2,2
903510,101653,06/16/2023,3,4,3,3,3,3
903511,101653,2024/09/26,4,4,5,5,5,5
903512,101654,08/15/2024,4,3,4,4,3,3
903513,101654,31/31/2024,2,2,2,2,3,2
903514,101654,2025-11-08,4,4,3,4,3,4
903515,101655,2024-12-05,4,4,3,3,3,3
903516,101655,03-11-2025,2,2,1,3,2,2
903517,101656,2023-05-06,3,3,,4,3,3
903518,101656,2024-03-05,4,5,4,5,4,4
903519,101656,2024-05-29,4,4,4,4,4,
903520,101656,2025-11-05,3,3,3,4,4,2
903521,101657,01-07-2024,5,5,5,5,5,
903522,101657,11-09-2025,4,,4,4,3,4
903523,101657,2026-02-08,3,4,4,3,3,3
903524,101658,2025-12-29,3,3,4,3,3,3
903525,101658,2026-03-24,4,5,4,4,3,5
903526,101659,2022-07-10,2,2,2,2,1,2
903527,101659,06-05-2023,2,2,1,3,2,2
903528,101659,2025-02-03,2,2,2,2,1,2
903529,101659,04/26/2025,2,2,,2,,1
903530,101660,2024-09-23,4,3,4,3,4,4
903531,101660,2024-10-20,3,4,4,3,3,3
903532,101661,2024-01-18,3,3,3,3,3,3
903533,101661,31/31/2024,2,3,2,3,2,2
903534,101662,2022-03-21,4,4,3,4,4,4
903535,101662,2023-06-17,4,3,4,3,3,3
903536,101662,03-07-2023,5,5,5,5,5,5
903537,101662,2025-11-24,4,5,4,5,3,4
903538,101663,2022-10-18,4,5,4,4,5,3
903539,101667,2022-05-22,3,3,3,3,3,2
903540,101667,2022/10/25,3,4,4,3,3,3
903541,101667,2024-02-10,3,4,4,3,4,2
903542,101667,02/27/2026,3,3,4,4,3,4
903543,101668,2025-02-05,5,5,5,5,5,5
903544,101668,2025-08-11,4,4,4,4,4,3
903545,101668,2025-11-16,5,5,4,,4,5
903546,101668,"Feb 09, 2026",4,5,4,4,5,4
903547,101669,2023-09-12,3,3,3,3,3,3
903548,101669,2023-11-02,4,4,3,4,4,4
903549,101669,2025-11-13,3,3,4,4,3,3
903550,101670,2023-08-08,2,2,2,1,2,2
903551,101670,11/01/2023,3,3,2,3,4,3
903552,101671,2022-03-22,4,5,4,4,4,4
903553,101671,2023-10-15,5,4,5,5,4,4
903554,101671,2023-11-03,5,5,5,5,5,4
903555,101673,2025-01-07,4,4,,3,4,4
903556,101673,2025-03-21,4,3,4,3,4,4
903557,101673,2025-04-30,3,4,4,3,2,3
903558,101674,2024-03-28,3,3,3,4,3,2
903559,101674,2026-03-25,3,2,3,3,3,2
903560,101675,2022-09-22,3,3,3,3,2,3
903561,101675,2023-03-07,3,3,4,2,2,3
903562,101675,2025-03-19,3,3,3,3,3,2
903563,101677,2022-05-08,3,3,2,3,3,3
903564,101677,2022-05-19,3,3,3,4,3,2
903565,101677,2023-06-01,3,3,3,3,2,1
903566,101677,2025-01-14,3,3,2,2,2,3
903567,101678,2023-07-16,4,5,3,4,4,3
903568,101678,2024-11-11,3,4,3,3,4,5
903569,101678,05/30/2025,4,4,3,4,3,3
903570,101679,"Aug 25, 2022",4,4,5,5,5,
903571,101679,2024-08-07,3,3,3,3,3,3
903572,101679,2025-01-24,4,4,3,4,4,4
903573,101679,2025-10-19,4,4,4,5,4,3
903574,101680,2024/05/01,3,3,3,3,2,2
903575,101681,2022-08-02,4,4,4,3,4,4
903576,101682,2024-11-03,2,2,2,2,1,1
903577,101682,25-12-2024,2,2,2,2,2,1
903578,101682,2024-12-25,3,3,4,3,2,3
903579,101683,2022-07-18,3,3,3,3,3,3
903580,101683,2022-12-01,3,3,2,4,3,3
903581,101684,2022-01-29,4,,4,4,5,4
903582,101684,"Jun 21, 2022",3,2,3,2,3,3
903583,101684,2022-11-29,2,2,2,3,2,2
903584,101685,11-06-2024,3,3,2,3,3,4
903585,101685,2025/10/23,4,3,3,5,3,
903586,101685,03-03-2026,3,4,4,3,4,3
903587,101686,2026-01-15,3,2,2,3,2,2
903588,101686,2026-02-22,3,3,2,2,3,3
903589,101686,19-04-2026,3,2,3,3,3,3
903590,101688,2022-03-17,3,3,3,2,1,2
903591,101688,2022-10-13,3,3,3,2,2,2
903592,101688,2023-07-09,3,3,2,4,3,4
903593,101688,2026-01-30,4,3,3,4,4,3
903594,101689,2022-04-19,3,3,3,3,3,3
903595,101689,07/04/2023,3,3,4,3,3,3
903596,101689,"Oct 02, 2023",4,3,4,4,3,3
903597,101689,04/28/2025,3,3,3,,2,3
903598,101690,2022-12-25,4,4,4,4,,4
903599,101690,09/06/2023,5,5,4,5,4,5
903600,101691,2024-05-01,3,3,3,3,3,3
903601,101691,06-06-2024,3,3,2,2,2,3
903602,101691,2025-02-21,4,4,3,3,4,4
903603,101692,2025-06-25,3,3,3,3,3,2
903604,101692,2026-03-04,3,4,4,3,3,3
903605,101694,2025-10-28,4,4,4,3,4,4
903606,101694,2026-01-24,3,3,3,4,3,3
903607,101694,03/04/2026,4,4,3,3,4,3
903608,101695,2025-10-07,3,3,3,2,2,2
903609,101695,"Oct 22, 2025",3,,3,3,2,3
903610,101695,2026-03-07,3,3,4,3,2,3
903611,101696,2025-04-30,4,3,4,5,3,4
903612,101697,2024-12-03,2,2,2,2,2,3
903613,101697,2025-02-15,2,2,2,1,1,1
903614,101697,2025-07-01,1,1,1,1,1,1
903615,101697,2025-10-13,2,1,3,1,1,2
903616,101698,1900-01-01,4,4,4,4,4,2
903617,101698,2025-06-02,3,3,4,3,3,3
903618,101698,11/09/2025,4,4,3,3,4,3
903619,101699,2022-05-14,4,4,3,5,4,3
903620,101699,2023-01-05,3,2,2,2,3,2
903621,101699,2023-07-07,3,3,4,3,3,
903622,101700,2023-01-10,4,4,4,5,4,4
903623,101700,2023-05-02,4,4,4,5,3,3
903624,101700,2026-04-25,3,3,4,3,3,3
903625,101701,2026-02-28,4,4,4,4,4,4
903626,101702,2022-01-01,3,3,3,3,3,3
903627,101702,2024-04-01,4,4,4,4,4,4
903628,101702,11/16/2025,3,,3,3,3,2
903629,101703,2022-07-04,3,2,3,2,2,2
903630,101703,2024-09-08,3,3,3,3,2,3
903631,101703,2025-01-09,4,5,,4,4,3
903632,101703,"Jan 09, 2025",4,4,4,4,3,4
903633,101704,2025-01-31,3,3,4,3,2,
903634,101704,2025-04-09,3,4,2,3,3,3
903635,101704,2025-08-03,3,3,3,3,3,
903636,101704,2026-03-07,3,3,3,3,4,3
903637,101705,2022-11-03,3,3,3,4,4,3
903638,101705,2025-04-10,3,2,3,3,2,2
903639,101706,2025-09-01,4,3,4,3,3,4
903640,101706,2025/09/24,4,5,4,3,4,3
903641,101706,24-09-2025,4,4,4,4,4,4
903642,101706,2025-11-03,4,4,4,4,4,5
903643,101707,2023-09-27,4,4,3,4,4,2
903644,101707,2024-12-18,3,,3,2,2,2
903645,101707,2025-05-20,4,4,3,4,,4
903646,101707,2025-10-21,4,4,4,3,4,3
903647,101708,2022-06-02,4,4,3,4,4,4
903648,101708,2024-02-14,3,3,3,2,2,3
903649,101708,2024-03-31,3,2,3,3,2,3
903650,101708,2025-04-23,4,4,4,4,4,4
903651,101710,2022-04-10,3,4,4,4,3,3
903652,101711,2025-08-22,3,3,4,4,4,3
903653,101712,21-08-2023,2,2,3,3,2,2
903654,101712,2023-09-09,3,3,3,2,3,3
903655,101712,2023-12-08,2,3,1,2,2,3
903656,101712,2026-02-28,3,3,2,3,3,2
903657,101713,2023-01-28,4,5,5,4,4,4
903658,101713,2023-09-27,4,4,5,5,4,4
903659,101713,2024-01-15,4,4,4,5,4,5
903660,101713,2024-08-20,3,3,3,3,3,4
903661,101714,2025-06-09,4,4,4,5,3,4
903662,101714,2025-07-02,5,5,5,5,5,4
903663,101715,2022-07-14,5,5,4,5,4,5
903664,101715,2022-09-29,4,4,4,5,5,5
903665,101715,2023-09-19,5,5,5,5,5,4
903666,101715,2024-05-15,5,5,4,4,5,5
903667,101716,04/14/2026,3,3,3,3,5,4
903668,101716,2026-04-21,3,3,,3,3,3
903669,101716,2026-04-23,2,3,2,4,2,2
903670,101716,04/30/2026,3,3,3,3,3,3
903671,101717,2022-04-18,3,4,3,4,3,4
903672,101717,2022-08-20,3,3,3,2,3,2
903673,101717,2023-01-04,4,3,3,3,4,3
903674,101717,2023-11-12,4,4,3,,4,4
903675,101718,16-09-2023,3,2,3,3,3,2
903676,101718,2025-08-30,2,2,3,3,2,3
903677,101719,2023-09-06,5,5,5,4,4,5
903678,101719,2023-12-16,4,,4,5,3,3
903679,101720,2025-11-22,3,4,,3,4,4
903680,101721,2024-09-26,3,3,4,3,3,3
903681,101721,2025-02-03,4,4,4,4,4,4
903682,101721,2025-10-25,4,4,4,4,4,4
903683,101721,2025-12-29,4,3,3,4,3,4
903684,101722,2023/09/16,3,3,2,3,3,3
903685,101722,01/02/2024,4,3,4,4,4,3
903686,101722,2024-12-14,3,3,3,4,3,3
903687,101723,2023-02-24,4,5,4,4,4,4
903688,101723,2024-06-07,5,5,5,5,5,5
903689,101724,2023-12-30,4,4,3,4,4,4
903690,101724,2025-03-25,4,4,4,4,4,4
903691,101724,2025/04/06,4,5,5,5,4,4
903692,101726,20-10-2023,3,2,3,3,2,3
903693,101726,2024-05-15,3,3,4,3,3,3
903694,101726,05-12-2024,3,,2,3,2,3
903695,101726,2025-06-30,2,3,2,3,2,2
903696,101727,2025-07-10,4,4,3,3,3,4
903697,101727,2026/01/30,3,3,3,4,3,4
903698,101727,02/04/2026,4,3,3,4,4,3
903699,101728,2023-06-16,4,4,,5,3,4
903700,101729,2025-04-07,1,2,1,1,2,2
903701,101729,2025-09-09,2,2,2,1,2,1
903702,101730,20-11-2022,3,3,3,4,3,3
903703,101731,2024-08-02,3,3,3,2,2,3
903704,101731,2024-12-27,2,3,2,2,2,1
903705,101732,16-09-2024,5,5,4,5,4,5
903706,101732,2024-11-18,5,5,5,5,5,5
903707,101732,2026-04-24,5,5,5,5,4,5
903708,101733,2025-08-11,3,4,3,2,4,3
903709,101733,2025/09/04,4,3,4,2,3,4
903710,101733,2026-01-08,4,3,3,3,3,3
903711,101734,2024/04/12,4,3,4,4,3,3
903712,101734,2025-04-14,4,3,4,3,4,3
903713,101734,2025-07-22,3,3,3,3,3,4
903714,101735,2022-01-28,5,5,5,5,,4
903715,101735,12/17/2022,5,5,5,5,5,4
903716,101735,2025-07-31,4,5,4,4,4,3
903717,101736,2022-03-06,3,2,3,2,3,3
903718,101736,2025-10-17,3,3,3,3,2,2
903719,101737,2022-02-28,2,2,3,3,2,2
903720,101738,2025-07-24,3,3,2,3,3,2
903721,101741,"Nov 02, 2022",3,3,3,3,3,3
903722,101741,2023-03-09,2,2,4,2,2,1
903723,101743,2022-03-10,3,3,3,3,4,3
903724,101744,2024-06-23,4,5,3,3,4,4
903725,101744,2024/08/31,4,4,4,4,4,3
903726,101744,2025-02-18,3,4,3,3,3,3
903727,101745,2024-04-17,4,4,4,4,4,3
903728,101745,2024-07-28,4,4,4,4,4,3
903729,101745,2025-01-31,4,3,4,4,4,3
903730,101745,2025-02-23,3,,3,3,3,3
903731,101746,2022-01-18,2,3,3,3,3,4
903732,101746,2023-10-30,1,2,2,2,1,1
903733,101746,2023-11-16,2,2,1,2,1,1
903734,101746,2025-09-14,1,1,1,2,1,1
903735,101747,2023-08-02,4,4,4,5,4,3
903736,101747,2025-06-29,3,3,3,2,2,3
903737,101748,2022-12-15,2,2,3,2,1,2
903738,101748,2023-09-20,2,2,2,3,2,2
903739,101748,2025-12-24,1,1,2,1,1,1
903740,101748,2026-04-22,2,1,2,2,2,2
903741,101749,2025-11-13,5,5,5,5,5,5
903742,101750,2022-01-25,4,4,5,4,5,3
903743,101750,03/29/2024,3,,3,2,3,2
903744,101751,2022/01/23,4,5,4,5,4,4
903745,101751,2023-09-09,5,4,5,5,5,4
903746,101751,2023-10-24,5,5,5,5,5,4
903747,101752,25-03-2026,4,5,5,5,,5
903748,101752,2026-04-26,3,3,3,3,3,3
903749,101753,2022-01-20,3,3,3,3,2,3
903750,101753,08/17/2025,3,2,2,3,2,2
903751,101753,2026/03/26,2,3,1,3,1,2
903752,101754,2023-08-30,3,3,3,3,3,3
903753,101754,2025-02-01,3,3,3,4,3,3
903754,101754,2025/09/01,3,3,3,3,4,3
903755,101757,2024-05-16,4,3,3,3,3,3
903756,101757,06/13/2024,4,3,4,4,3,3
903757,101757,2025-09-27,4,5,4,5,4,4
903758,101757,2025-10-13,4,5,5,4,3,5
903759,101758,2025-11-03,5,5,4,4,5,4
903760,101758,2026-03-01,4,4,3,4,4,5
903761,101759,06/17/2022,3,3,4,4,3,2
903762,101759,2023-02-28,3,3,2,3,2,2
903763,101759,"Jul 28, 2025",4,4,4,3,5,4
903764,101760,2022-12-03,4,4,3,4,3,3
903765,101760,2024-02-16,3,3,,4,3,3
903766,101760,2026-01-31,4,4,3,3,3,4
903767,101761,03-04-2025,3,3,,3,4,3
903768,101761,2025-07-05,3,3,3,2,,3
903769,101762,2024-08-31,4,4,4,3,3,4
903770,101762,2025-09-01,4,4,3,4,4,4
903771,101762,03-02-2026,4,4,4,5,4,4
903772,101763,12-04-2022,4,4,3,5,4,5
903773,101763,2022-12-19,4,4,4,5,4,
903774,101763,2023-10-19,4,4,5,4,4,4
903775,101764,2022-08-04,3,3,3,3,3,3
903776,101764,2024-01-06,4,4,3,3,3,3
903777,101764,22-12-2025,4,4,4,3,3,3
903778,101765,2024-12-03,3,2,3,3,3,3
903779,101765,2025-10-26,3,3,3,4,,4
903780,101765,2026-04-11,4,4,4,4,5,4
903781,101766,2023-11-11,4,4,4,3,4,3
903782,101766,2025-11-08,3,4,3,2,2,2
903783,101766,2026-04-13,3,4,4,4,3,3
903784,101767,2022-03-17,4,4,3,4,3,4
903785,101767,2022-08-28,2,3,2,3,1,3
903786,101767,2022-10-20,3,3,4,3,3,3
903787,101767,2022-12-04,3,3,4,3,4,3
903788,101768,2022-09-24,4,4,4,5,4,5
903789,101768,2024-03-18,4,4,5,4,4,4
903790,101768,24-11-2025,4,4,4,4,3,4
903791,101770,2024-01-22,3,3,3,3,2,3
903792,101770,07/29/2024,2,2,3,3,2,2
903793,101771,30-11-2022,4,3,3,4,4,4
903794,101772,2025-10-24,4,4,4,4,4,4
903795,101773,2022-11-17,4,4,5,4,5,5
903796,101773,2023-08-07,4,3,4,4,3,3
903797,101773,2025-01-21,4,5,5,4,4,5
903798,101773,27-03-2026,4,4,4,5,4,4
903799,101774,12/26/2022,3,2,3,3,2,3
903800,101775,2022-07-30,4,4,5,3,4,4
903801,101775,11/16/2023,4,4,4,4,4,4
903802,101776,"Nov 26, 2022",3,3,3,3,4,3
903803,101776,2024-06-25,3,3,4,3,3,2
903804,101776,"Nov 11, 2024",3,3,3,4,3,1
903805,101776,12/01/2024,3,2,2,2,3,3
903806,101777,2024-09-23,3,3,3,2,3,3
903807,101777,2024/12/28,3,3,4,3,4,3
903808,101777,2025-01-18,3,4,3,3,4,3
903809,101778,2025-08-29,3,3,3,3,2,4
903810,101778,11/01/2025,3,3,3,,3,3
903811,101779,03/17/2024,2,3,2,3,2,2
903812,101779,2024-08-30,2,2,2,2,1,2
903813,101781,2024-01-06,2,3,3,,2,2
903814,101782,03/28/2022,2,2,1,3,3,2
903815,101782,"Jun 28, 2023",2,2,1,2,2,1
903816,101782,2023-11-07,3,2,4,3,2,3
903817,101783,2022-03-17,3,3,3,3,3,3
903818,101783,2024-04-02,3,3,3,3,3,
903819,101783,2024-12-02,4,4,5,3,4,4
903820,101784,09/06/2025,4,3,4,5,4,3
903821,101784,2026-02-21,4,4,4,5,4,4
903822,101786,10/13/2025,3,3,4,3,3,3
903823,101786,2025-11-09,2,2,3,3,,1
903824,101787,04/19/2025,3,3,1,3,2,2
903825,101787,2025-04-24,4,4,5,3,3,4
903826,101789,2026-02-18,2,2,2,3,2,2
903827,101791,"Jan 16, 2024",4,5,5,4,5,4
903828,101791,2025-01-13,4,5,4,4,5,3
903829,101791,2025-09-02,5,5,5,4,5,4
903830,101791,2026-01-23,5,5,4,4,5,5
903831,101792,10/02/2022,,,3,4,3,3
903832,101792,07/31/2024,4,3,3,3,4,3
903833,101792,"Jul 09, 2025",3,4,4,4,4,4
903834,101793,2023-07-01,4,4,4,4,3,4
903835,101793,10/02/2024,3,4,3,3,3,3
903836,101793,2026-03-25,4,4,4,4,4,4
903837,101794,2025-10-24,3,3,3,3,3,4
903838,101794,2026-03-10,3,3,3,3,3,3
903839,101794,2026-03-24,3,3,4,3,3,4
903840,101796,2025-09-07,4,4,4,4,4,4
903841,101796,2026-01-03,5,5,4,5,4,5
903842,101798,26-03-2022,5,4,5,5,4,4
903843,101798,2022-11-12,5,5,5,,5,5
903844,101798,2024-01-29,5,5,4,,4,4
903845,101799,2025-11-06,5,5,5,5,5,5
903846,101799,2025-12-11,4,5,4,4,5,3
903847,101799,2025-12-13,4,5,5,4,4,3
903848,101800,2022-04-05,4,4,4,3,4,4
903849,101800,2024-08-03,4,4,4,4,4,4
903850,101801,2022-05-27,4,3,4,3,3,4
903851,101801,2022-06-22,5,5,5,5,5,5
903852,101802,2024-02-10,3,2,2,2,4,3
903853,101802,2024-02-22,2,2,2,2,2,3
903854,101802,2024-05-26,3,4,3,3,3,2
903855,101802,2025-11-11,2,3,2,3,3,1
903856,101803,2025-01-12,3,2,2,2,3,1
903857,101804,2025-11-09,4,4,5,5,4,4
903858,101805,01-09-2025,4,5,4,4,5,
903859,101805,2025-11-04,5,5,4,5,5,4
903860,101805,2025-12-09,4,4,4,4,4,4
903861,101805,03-02-2026,5,5,4,5,5,5
903862,101807,01/08/2022,3,3,3,2,4,3
903863,101807,2022-10-14,4,4,5,4,4,4
903864,101807,2024-04-06,3,2,3,4,4,4
903865,101807,03/15/2026,4,4,5,4,4,4
903866,101808,"Sep 30, 2023",3,4,3,2,3,3
903867,101808,2025-05-31,3,3,2,3,3,2
903868,101809,12/13/2025,2,2,1,1,2,1
903869,101810,2024-06-28,2,2,3,3,3,1
903870,101811,04-11-2024,4,4,4,5,4,4
903871,101812,2022-10-29,3,3,3,4,3,4
903872,101812,2023-09-11,3,3,3,4,3,3
903873,101812,25-03-2024,3,3,3,3,4,2
903874,101812,2025/05/03,4,4,5,4,4,4
903875,101814,2022-02-11,4,4,3,4,4,4
903876,101814,2023-04-25,3,3,4,4,3,3
903877,101814,19-06-2023,4,3,4,,3,4
903878,101814,2025-12-10,3,3,4,3,3,4
903879,101816,05/02/2023,3,2,4,4,3,3
903880,101816,2025-03-08,3,3,4,3,3,3
903881,101817,2023-08-14,3,3,3,2,3,3
