review_id,employee_id,review_date,performance_score,manager_score,goals_met_percentage,promotion_recommended,reviewer_id
702717,101141,01/03/2026,3.58,3.49,74.1,0,100978
702718,101142,2021-02-15,2.73,2.81,60.3,FALSE,100789
702719,101142,2021-04-15,2.89,2.77,87.8,FALSE,100789
702720,101142,2021-05-17,2.85,3.24,62.9,No,100789
702721,101142,2021-08-05,2.64,2.56,60.9,0,100789
702722,101143,"Feb 04, 2023",2.76,2.64,54.7,0,100529
702723,101144,2024-11-26,4.62,4.59,96.9,TRUE,100882
702724,101144,2025-01-19,5.00,4.18,102.9,FALSE,100882
702725,101144,2025-05-12,4.46,4.49,87.8,FALSE,100882
702726,101145,2022-03-27,3.78,4.11,78.3,No,100184
702727,101145,2022-05-16,4.15,3.58,87.2,FALSE,100184
702728,101145,2024-10-17,3.83,3.82,76.2,Yes,100184
702729,101146,2021-06-14,4.85,4.58,73.8,TRUE,100257
702730,101146,2023-03-20,4.73,5.00,102.1,FALSE,100257
702731,101146,2024-01-04,4.94,4.72,104.3,TRUE,100257
702732,101148,2025-06-08,3.78,4.26,59.3,0,100389
702733,101148,2026-03-05,4.08,3.91,100.8,TRUE,100389
702734,101149,12/22/2025,2.49,2.87,57.9,FALSE,100942
702735,101149,2026-03-30,2.24,2.35,31.4,FALSE,100942
702736,101150,11/16/2024,2.40,3.11,45.0,FALSE,100978
702737,101150,2025-06-06,2.36,2.45,48.7,FALSE,100978
702738,101151,15-01-2026,2.85,3.87,71.6,0,100402
702739,101151,2026-02-05,3.13,3.85,66.3,0,100402
702740,101151,2026-02-26,3.21,3.44,67.7,0,100402
702741,101152,"Jun 24, 2023",3.94,3.47,76.0,Yes,100363
702742,101153,"Oct 15, 2022",4.09,3.90,83.7,FALSE,100217
702743,101153,2024-01-14,3.98,3.91,96.8,TRUE,100217
702744,101153,2024-04-11,4.24,4.02,88.7,0,100217
702745,101153,2024-10-30,3.24,3.28,66.4,FALSE,100217
702746,101154,01/29/2021,3.38,2.98,81.7,0,101039
702747,101154,2021-05-26,3.36,4.21,63.0,FALSE,101039
702748,101154,12/27/2024,3.56,3.54,69.8,No,101039
702749,101155,"Jul 12, 2022",4.52,4.68,77.6,FALSE,100586
702750,101155,2023-02-04,4.52,4.55,90.0,FALSE,100586
702751,101156,2026-04-02,3.34,3.51,63.5,FALSE,100536
702752,101156,2026-04-12,3.51,3.23,61.0,0,100536
702753,101156,2026-04-17,3.41,3.49,62.9,FALSE,100536
702754,101156,2026-04-23,3.77,3.25,81.7,0,100536
702755,101157,2025-10-31,3.00,2.51,66.7,FALSE,100271
702756,101158,2023-12-18,4.10,3.82,84.4,Yes,100224
702757,101158,2025-11-29,4.08,3.82,86.3,0,100224
702758,101159,2022/01/25,2.75,3.24,73.0,No,100210
702759,101160,2022-06-21,2.58,1.65,83.9,FALSE,100813
702760,101160,2025/08/20,2.00,1.45,36.2,0,100813
702761,101161,"Dec 15, 2021",2.45,2.59,67.0,FALSE,100560
702762,101161,2025-12-15,2.57,2.55,49.5,No,100560
702763,101162,2021-08-31,4.35,4.37,96.4,TRUE,100402
702764,101162,2024-09-06,3.77,3.74,90.9,FALSE,100402
702765,101163,2021-06-09,3.52,3.90,65.1,0,100226
702766,101163,2021-11-13,3.90,3.13,64.7,TRUE,100226
702767,101163,2024-02-20,3.59,4.06,71.3,No,100226
702768,101164,2024-08-13,4.39,3.88,115.9,Yes,101521
702769,101164,11-01-2026,4.86,4.67,91.5,0,100740
702770,101165,2022-06-10,2.58,2.25,46.2,No,101089
702771,101165,"Sep 27, 2025",2.70,2.83,59.5,No,101089
702772,101166,2021-02-05,2.45,2.00,50.4,FALSE,100615
702773,101166,14-08-2021,3.51,2.67,80.3,No,100615
702774,101166,10/19/2021,2.82,2.83,58.6,No,100615
702775,101167,2023-09-16,3.38,2.81,90.2,FALSE,100197
702776,101167,2025-06-15,3.35,3.27,62.6,FALSE,100197
702777,101167,2025-11-10,3.68,3.44,89.1,FALSE,100197
702778,101168,2024-06-26,4.00,4.23,94.1,1,100013
702779,101168,"Nov 24, 2024",4.52,4.33,87.8,Yes,100013
702780,101168,2024-12-13,4.21,3.46,72.5,Yes,100013
702781,101168,07/12/2025,4.18,4.76,68.2,1,100013
702782,101169,2022-08-03,4.29,4.34,103.1,FALSE,101019
702783,101169,2022-12-08,3.85,3.97,82.7,0,101373
702784,101169,2024-07-17,4.12,4.07,112.9,TRUE,100979
702785,101170,2024-01-18,4.01,4.30,76.4,No,100010
702786,101171,2022-05-30,4.40,4.84,99.9,0,100999
702787,101172,2025-08-15,-1,3.14,50.2,No,100132
702788,101172,2026/02/28,3.12,3.08,57.7,0,100132
702789,101173,2023-01-20,3.67,3.86,61.4,No,100021
702790,101173,14-04-2026,3.20,2.89,58.6,0,100021
702791,101174,2022-04-06,3.52,3.68,64.4,No,100351
702792,101174,not available,3.59,3.71,81.1,FALSE,100351
702793,101175,2025-02-21,2.32,1.54,40.9,0,101717
702794,101175,2025-09-03,2.19,1.24,37.5,No,101590
702795,101176,"Apr 20, 2023",2.69,2.26,,FALSE,100164
702796,101177,2026-01-23,4.19,3.18,74.0,TRUE,100822
702797,101177,2026-04-14,3.98,,97.2,TRUE,100822
702798,101178,2021-08-12,3.04,3.25,68.2,FALSE,100678
702799,101179,2021/07/30,4.79,5.00,96.6,No,100056
702800,101179,2022-07-01,4.40,4.18,78.6,No,100056
702801,101180,2023-10-14,4.20,4.78,89.3,1,100693
702802,101180,2024-11-14,3.97,,79.8,1,100693
702803,101180,27-12-2024,3.43,4.02,52.3,0,100693
702804,101180,2025-02-15,4.23,3.18,85.9,TRUE,100693
702805,101181,2025-12-09,3.50,3.01,72.4,0,100931
702806,101182,2023-02-16,3.05,3.32,49.4,FALSE,100770
702807,101183,2022-01-24,3.92,4.63,89.9,FALSE,101427
702808,101183,2022/09/28,4.04,3.91,97.2,No,101056
702809,101183,2023-02-16,4.20,4.02,78.2,FALSE,101096
702810,101183,2023/10/29,3.86,4.21,64.2,Yes,100001
702811,101185,2024-02-09,3.21,3.28,71.4,0,100908
702812,101186,2024-07-10,3.03,2.97,59.2,FALSE,100638
702813,101186,2025-01-19,3.00,3.04,,FALSE,100638
702814,101187,"Apr 13, 2024",4.52,4.75,79.1,No,100177
702815,101187,2024-07-20,4.50,4.46,106.2,1,100177
702816,101187,07/23/2024,4.28,3.97,74.5,0,100177
702817,101187,2024-12-01,4.67,4.51,70.1,TRUE,100177
702818,101189,"Nov 02, 2022",4.44,4.49,63.0,TRUE,100928
702819,101189,2023/09/01,4.08,3.77,75.6,Yes,100928
702820,101189,2023-12-18,4.63,5.00,98.3,No,100928
702821,101189,2025-01-21,4.75,4.24,102.0,0,100928
702822,101190,2021-03-16,3.25,3.15,67.7,0,100901
702823,101191,"Nov 11, 2023",2.89,3.00,45.3,FALSE,100754
702824,101191,12/04/2025,2.92,2.69,57.8,FALSE,100754
702825,101192,15-05-2025,3.72,3.67,62.2,No,101074
702826,101192,2025-06-07,3.23,2.65,73.1,0,101074
702827,101192,2025-06-27,3.20,3.18,60.7,No,101074
702828,101192,2026-04-20,3.61,3.42,83.5,No,101074
702829,101193,2023-12-09,2.32,2.15,58.8,No,101087
702830,101193,2025-12-14,3.11,2.40,65.2,FALSE,101087
702831,101194,2021-08-22,3.47,3.72,78.8,No,100145
702832,101194,12-04-2022,3.47,2.94,66.7,No,100145
702833,101194,2025-08-22,3.52,3.63,66.6,0,100145
702834,101195,2022-02-09,3.29,2.68,71.0,0,100688
702835,101195,2022-09-25,4.26,3.91,74.1,FALSE,100688
702836,101195,0000-00-00,3.71,3.62,64.7,FALSE,100688
702837,101196,09/12/2024,3.29,3.27,75.7,FALSE,100397
702838,101196,2025-01-22,3.44,,98.3,FALSE,100397
702839,101197,2024-08-04,5.00,5.00,92.5,TRUE,101018
702840,101197,2024-08-31,4.98,4.63,90.4,No,101018
702841,101197,12/10/2024,4.44,4.69,68.7,FALSE,101018
702842,101198,2021-12-04,3.74,4.61,85.6,0,101163
702843,101198,"Dec 17, 2022",3.02,3.62,69.1,0,100649
702844,101199,2025-08-28,5.00,5.00,85.7,FALSE,100191
702845,101199,2025-11-13,5.00,4.44,120.0,No,100191
702846,101199,2025-11-20,5.00,5.00,87.1,TRUE,100191
702847,101199,2026-04-05,5.00,4.71,113.5,0,100191
702848,101200,2021-01-17,2.72,3.47,55.4,FALSE,101182
702849,101200,2021-02-23,3.01,2.74,53.2,0,101182
702850,101200,2021-04-18,3.17,2.27,58.7,No,101182
702851,101200,05/17/2021,3.36,3.24,52.8,0,101182
702852,101201,2024-10-24,3.77,3.86,50.6,0,101087
702853,101201,2025-02-23,3.83,3.57,75.8,0,101087
702854,101202,2026-02-15,3.41,3.70,80.7,No,100752
702855,101202,2026-04-21,3.48,3.86,74.2,FALSE,100752
702856,101203,2022-01-07,3.36,3.30,73.2,0,100007
702857,101204,10/20/2025,4.15,3.58,57.5,0,101199
702858,101204,2026-03-27,3.73,3.52,75.9,FALSE,101199
702859,101205,2021-02-12,3.65,3.99,76.7,No,100168
702860,101205,2023/03/11,4.03,3.90,59.6,No,100168
702861,101205,2025-01-12,3.23,3.71,74.7,FALSE,100168
702862,101206,2023-09-29,4.25,4.85,81.6,TRUE,100056
702863,101206,2025/08/29,3.28,3.59,66.0,0,100056
702864,101207,2026-01-31,4.05,4.70,79.3,No,101101
702865,101207,2026-02-07,3.96,4.69,70.9,Yes,101101
702866,101208,2021-09-30,3.49,3.74,73.2,No,101008
702867,101208,02/17/2024,2.79,2.81,56.9,FALSE,101008
702868,101208,"Feb 02, 2025",2.58,2.35,48.9,FALSE,101008
702869,101208,2025-09-03,3.07,2.74,56.3,0,101008
702870,101209,2021-03-03,4.60,5.00,96.7,TRUE,100294
702871,101209,2022-06-26,4.82,5.00,74.8,No,100294
702872,101209,2023-02-09,4.42,3.65,96.1,TRUE,100294
702873,101209,2024-06-15,4.96,5.00,102.0,Yes,100294
702874,101211,2022-04-07,3.96,3.33,44.7,TRUE,101099
702875,101211,2023-10-30,3.68,3.78,66.2,0,101099
702876,101211,2024-09-03,3.73,3.82,61.6,No,101099
702877,101212,2022-09-18,3.41,3.62,91.3,FALSE,100306
702878,101212,2023-03-04,3.56,3.22,85.9,0,100306
702879,101212,2024-08-29,4.07,4.45,96.1,1,100306
702880,101213,26-08-2021,5.00,4.80,88.1,FALSE,100625
702881,101213,2023-04-29,5.00,4.91,103.4,FALSE,100625
702882,101214,2023/09/17,3.96,3.25,87.9,0,100135
702883,101215,2023-10-21,3.22,2.30,66.3,FALSE,100498
702884,101215,2024-10-30,3.60,3.28,71.1,FALSE,100498
702885,101216,2021-05-17,4.91,5.00,102.1,TRUE,100498
702886,101216,2023-04-02,4.11,3.41,83.0,0,100498
702887,101216,2023-12-14,5.00,4.46,98.8,Yes,100498
702888,101217,2024-12-23,3.26,3.86,76.2,FALSE,100289
702889,101217,2025-09-08,2.31,2.33,33.5,FALSE,100289
702890,101217,2025-12-05,2.92,3.04,33.5,0,100289
702891,101217,"Mar 23, 2026",2.40,1.92,59.5,No,100289
702892,101218,2025/05/25,3.49,3.61,43.7,FALSE,100097
702893,101218,"Aug 12, 2025",3.99,3.42,81.5,No,100788
702894,101218,2025-08-20,3.32,3.81,70.3,FALSE,101083
702895,101218,18-11-2025,3.83,4.09,84.4,Yes,101505
702896,101219,2022-11-21,3.83,4.52,78.9,Yes,100658
702897,101219,04-02-2024,3.93,3.50,71.8,FALSE,100658
702898,101219,2025-09-27,3.72,3.62,91.2,FALSE,100658
702899,101220,2025-03-18,2.92,3.33,63.4,FALSE,100055
702900,101220,2025-11-14,3.09,3.09,56.5,No,100236
702901,101220,22-04-2026,3.20,2.69,70.3,FALSE,100795
702902,101221,2022-07-05,3.03,2.67,49.8,No,101057
702903,101221,2023-01-16,2.80,2.88,32.2,No,101057
702904,101221,2023-02-13,2.87,2.42,79.5,FALSE,101057
702905,101221,30-09-2024,3.65,,55.4,FALSE,101057
702906,101222,0000-00-00,3.74,3.47,60.5,FALSE,101197
702907,101223,2022-05-16,2.60,2.19,50.1,0,100835
702908,101223,11/24/2022,3.44,2.26,79.5,FALSE,100647
702909,101223,2023-02-02,3.09,2.38,63.7,No,101660
702910,101223,2025-04-07,2.75,3.09,47.0,0,100920
702911,101224,2024-07-15,3.86,3.21,58.4,Yes,100965
702912,101224,2024-11-03,4.08,3.69,96.3,1,100965
702913,101224,2025-02-26,3.52,3.75,75.6,FALSE,100965
702914,101224,2025-09-15,3.90,4.00,76.0,FALSE,100965
702915,101225,26-04-2021,2.82,2.37,58.3,FALSE,100059
702916,101225,08-09-2021,2.42,2.15,33.2,No,100059
702917,101225,2022/10/24,2.93,2.77,36.4,FALSE,100059
702918,101226,2024-10-22,2.99,2.77,72.0,FALSE,100991
702919,101226,2024-12-18,2.82,2.41,67.8,FALSE,100074
702920,101226,2025-01-05,2.97,3.00,37.9,FALSE,101585
702921,101226,2025-01-28,2.67,2.64,45.9,No,100202
702922,101227,2023-10-06,3.41,2.42,48.1,No,101016
702923,101227,"Jun 17, 2025",3.65,3.56,67.0,FALSE,101016
702924,101227,2026-04-15,3.29,3.30,46.1,0,101016
702925,101228,2023-09-06,3.87,3.30,81.0,TRUE,100025
702926,101228,05/14/2025,3.39,3.47,62.8,0,100025
702927,101228,2025-09-07,4.48,3.75,75.1,TRUE,100025
702928,101229,2024-06-09,4.76,4.97,102.6,1,100566
702929,101230,08-11-2021,3.16,3.55,58.1,No,100490
702930,101230,2022-09-22,2.95,2.77,85.4,FALSE,100490
702931,101231,2021/08/18,3.40,3.09,53.8,No,101195
702932,101231,2024-10-23,3.65,3.40,74.4,FALSE,101195
702933,101232,2023-08-07,2.50,2.57,43.9,FALSE,100856
702934,101233,2024-07-04,2.69,2.61,54.2,0,100069
702935,101233,2024-10-02,1.99,1.48,41.8,No,100069
702936,101233,2024-10-30,2.36,1.94,27.7,No,100069
702937,101233,2025-05-09,3.06,2.88,61.5,0,100069
702938,101234,2022-06-04,3.61,3.41,60.4,No,100780
702939,101234,09/16/2024,3.42,3.39,64.9,FALSE,100780
702940,101234,2025/06/07,3.47,4.35,61.9,0,100780
702941,101235,2025-04-13,4.15,3.13,74.5,No,101180
702942,101236,2025-08-07,3.10,3.04,79.9,No,101812
702943,101236,2026-01-05,2.78,2.90,59.7,FALSE,100326
702944,101237,2025-11-16,3.43,3.39,72.2,No,100208
702945,101237,2026-01-07,3.71,3.66,76.8,FALSE,100208
702946,101238,2022-11-07,4.14,4.21,80.8,Yes,100889
702947,101238,2025-03-25,3.97,3.83,56.5,TRUE,100889
702948,101239,2021-01-20,3.90,4.34,102.4,Yes,100978
702949,101239,2021-03-02,3.65,3.64,76.4,FALSE,100978
702950,101239,2021-06-12,3.25,1.83,81.6,No,100978
702951,101239,2021-07-16,3.56,3.54,79.9,FALSE,100978
702952,101240,2023-05-29,3.42,3.12,37.6,No,100143
702953,101240,2024/05/26,3.45,3.28,70.7,FALSE,100143
702954,101240,2026-03-27,3.36,2.57,73.4,0,100143
702955,101241,2022-07-14,3.73,4.36,62.1,0,100419
702956,101242,2022-01-19,3.13,3.16,72.7,0,100108
702957,101242,"Oct 01, 2023",3.50,3.30,53.3,FALSE,100108
702958,101242,2023-10-27,4.07,3.88,67.3,FALSE,100108
702959,101242,2025-06-04,4.30,3.77,95.5,FALSE,100108
702960,101243,04/26/2021,2.73,2.84,45.9,FALSE,100867
702961,101243,"Jul 11, 2021",2.74,2.74,34.7,0,100867
702962,101243,2021-11-19,3.02,3.03,70.2,FALSE,100867
702963,101243,08/06/2023,2.84,,75.7,0,100867
702964,101244,2021-03-25,4.00,3.84,68.9,No,100995
702965,101245,2024-01-21,3.82,3.94,80.8,Yes,101141
702966,101245,2025-03-08,4.61,4.86,77.7,No,101141
702967,101245,2025-11-10,4.26,3.73,,0,101141
702968,101245,2026-03-29,4.09,3.38,76.1,TRUE,101141
702969,101246,"Feb 02, 2025",4.34,4.91,94.1,0,100773
702970,101246,2025-12-01,3.85,3.77,79.2,TRUE,100773
702971,101247,2026-04-22,3.00,2.58,75.1,No,100927
702972,101248,2024-09-06,2.93,3.20,47.7,0,100598
702973,101249,2021-05-01,3.11,3.19,41.3,0,100883
702974,101249,2022-12-17,2.87,2.48,41.8,0,100883
702975,101250,2026-03-25,2.62,3.07,55.4,0,100780
702976,101250,2026-03-30,2.55,2.51,30.4,FALSE,100780
702977,101251,11/15/2021,2.10,2.33,32.7,No,101153
702978,101252,2021-09-23,3.05,3.39,45.4,FALSE,101234
702979,101252,2022-07-16,3.48,3.57,60.7,FALSE,100898
702980,101253,2023-07-21,3.53,2.91,60.3,0,101049
702981,101253,2024-02-07,3.98,4.37,78.1,FALSE,101049
702982,101253,2024/03/15,3.34,3.73,57.4,No,101049
702983,101253,2024-03-28,3.93,4.27,80.2,0,101049
702984,101254,2021-06-27,3.69,3.83,74.7,0,101157
702985,101254,2021-11-15,3.30,3.24,65.4,No,100346
702986,101254,2022-06-30,3.31,,89.2,No,100904
702987,101254,2024/03/02,2.91,3.69,53.0,FALSE,100287
702988,101255,2021-05-11,4.13,3.59,46.0,FALSE,100823
702989,101255,2023-01-07,3.88,2.91,95.6,Yes,100823
702990,101255,03/16/2023,4.12,4.17,73.2,FALSE,100823
702991,101257,2024/01/07,3.82,3.86,59.7,1,101480
702992,101257,2026-03-28,3.43,3.38,67.0,0,101465
702993,101258,12/08/2022,4.39,5.00,99.0,No,100424
702994,101259,2022-07-16,3.28,3.97,,0,100192
702995,101259,2022-08-02,3.86,3.52,82.9,FALSE,101234
702996,101259,2022-12-04,3.24,3.84,79.6,0,100917
702997,101259,2022-12-27,3.13,2.91,68.9,No,101186
702998,101260,2023-03-16,3.28,3.83,56.1,0,101080
702999,101261,2022-01-12,3.03,3.15,43.5,FALSE,101222
703000,101261,2022-09-01,4.11,4.25,79.1,0,101222
703001,101261,2025-09-24,4.06,3.67,76.8,FALSE,101222
703002,101261,"Nov 06, 2025",4.07,4.00,76.9,FALSE,101222
703003,101262,2025-05-26,3.14,2.44,42.8,FALSE,100021
703004,101262,2026-03-23,3.38,2.55,74.2,No,100021
703005,101263,2021-12-11,3.31,2.53,61.3,0,100290
703006,101263,2023-07-28,3.98,3.84,60.4,FALSE,100290
703007,101264,2024/06/27,4.31,3.96,92.6,0,100675
703008,101264,2024-06-30,4.34,3.91,88.5,0,100675
703009,101264,07/03/2024,4.12,4.44,68.5,0,100675
703010,101264,2024-11-26,4.31,4.24,95.7,No,100675
703011,101265,2021-04-10,3.69,3.38,89.5,FALSE,100740
703012,101265,2021-05-29,4.22,3.87,103.5,1,100740
703013,101266,2021-02-05,3.51,2.97,64.2,FALSE,100740
703014,101266,06/16/2022,3.11,3.02,85.4,No,100740
703015,101266,2022-07-25,3.29,2.47,73.4,No,100740
703016,101267,2022-12-07,4.35,4.41,93.4,No,100570
703017,101267,2024-02-21,4.39,4.28,86.2,No,100570
703018,101267,2024-11-23,4.17,4.33,74.2,FALSE,100570
703019,101267,09/30/2025,4.51,4.48,105.1,1,100570
703020,101268,22-01-2026,3.12,3.09,46.7,No,101048
703021,101269,09/21/2025,3.67,3.58,76.1,FALSE,100030
703022,101271,14-03-2023,2.44,2.38,35.5,FALSE,100437
703023,101271,2024-09-26,2.42,1.74,33.7,No,100437
703024,101271,2024-10-01,2.44,2.14,41.5,FALSE,100437
703025,101272,2021-10-03,3.87,4.08,66.8,FALSE,100195
703026,101273,2022-06-13,2.62,,54.9,FALSE,101107
703027,101273,2023-10-28,2.76,2.90,48.8,FALSE,101107
703028,101273,2024/01/10,3.07,2.27,65.4,0,101107
703029,101273,2024-06-17,2.77,2.57,71.0,No,101107
703030,101274,2026-02-13,2.50,3.20,34.3,FALSE,100237
703031,101274,2026-03-10,2.81,2.84,60.6,No,100237
703032,101275,2024-03-22,2.70,2.44,55.1,0,100444
703033,101275,2024-11-15,2.72,2.94,55.5,FALSE,100444
703034,101276,2023-06-10,3.48,2.90,57.8,No,100108
703035,101277,2021-11-23,3.41,2.55,60.1,0,100847
703036,101277,2022-11-30,4.01,4.56,,No,100847
703037,101278,01/05/2022,3.69,3.39,92.3,FALSE,100785
703038,101278,"Nov 17, 2023",3.61,3.69,52.6,No,100785
703039,101279,2021-02-01,3.12,2.05,90.0,FALSE,100511
703040,101280,2025-10-05,3.73,2.95,49.5,No,100167
703041,101280,19-01-2026,3.24,3.09,60.3,0,100167
703042,101280,2026-02-04,3.31,3.35,81.6,0,100167
703043,101281,2023-10-23,3.05,3.36,58.1,FALSE,100804
703044,101282,2024-09-15,4.19,4.68,84.8,FALSE,100057
703045,101283,2021/06/14,2.39,2.08,41.9,FALSE,101151
703046,101283,09/16/2021,2.68,2.60,55.5,FALSE,101820
703047,101283,2023-03-02,3.18,2.87,79.1,FALSE,101559
703048,101283,2025-04-09,2.18,1.73,50.5,0,100815
703049,101284,2024-05-06,3.81,4.27,78.2,1,100107
703050,101285,"Mar 23, 2021",4.32,4.46,87.5,1,100394
703051,101285,"Aug 18, 2023",3.30,3.39,51.8,FALSE,100394
703052,101286,09/22/2025,2.91,3.02,69.4,0,101007
703053,101287,2023-01-28,3.75,4.13,84.8,0,100979
703054,101287,2024-02-18,3.53,3.69,70.9,No,100979
703055,101287,2024-11-04,3.94,3.42,108.9,FALSE,100979
703056,101288,2025-03-23,3.42,3.92,50.9,FALSE,100499
703057,101289,2024-07-24,3.75,4.81,62.1,0,100271
703058,101290,26-08-2021,3.55,3.46,41.5,No,100544
703059,101290,04/15/2022,3.64,2.98,81.1,No,100544
703060,101290,2024-04-03,3.24,3.16,70.9,FALSE,100544
703061,101291,26-05-2021,3.81,4.45,67.8,Yes,101624
703062,101291,2022-03-28,3.61,2.98,77.2,FALSE,101633
703063,101291,2022-10-20,3.50,3.76,91.3,No,101284
703064,101293,2022-07-21,3.20,2.75,65.6,No,100987
703065,101293,2024-09-21,2.73,3.17,71.0,0,100987
703066,101293,2026-04-26,2.83,1.96,62.0,No,100987
703067,101294,2022-01-03,4.32,5.00,59.4,No,100726
703068,101294,2022-02-05,4.84,4.19,116.7,TRUE,100726
703069,101294,2025-01-27,4.38,4.57,101.6,1,100726
703070,101295,2024-08-18,4.53,4.86,99.4,No,100557
703071,101295,"Mar 16, 2025",3.60,3.63,53.8,FALSE,100957
703072,101296,06/23/2023,2.75,2.07,49.0,FALSE,100848
703073,101296,2025-02-23,3.80,3.01,67.0,0,100848
703074,101296,11/13/2025,2.84,3.03,48.4,0,100848
703075,101296,2026-01-22,2.75,2.43,45.5,0,100848
703076,101297,2021-06-03,2.07,1.65,35.6,0,100163
703077,101297,14-06-2022,2.71,3.40,54.3,0,100163
703078,101298,2023-01-06,2.79,2.42,49.6,No,100566
703079,101298,2024-09-30,3.26,3.14,78.2,0,100566
703080,101298,2024-10-16,3.38,2.96,77.2,0,100566
703081,101299,2022-03-02,2.67,2.76,42.2,0,100848
703082,101299,2022-06-07,3.00,2.61,56.6,FALSE,100848
703083,101299,2022-10-25,3.30,3.66,74.6,FALSE,100848
703084,101300,2022-11-01,3.58,3.16,78.1,No,100616
703085,101301,12-07-2023,4.10,4.20,71.8,Yes,101670
703086,101302,2024-12-18,3.65,3.78,70.1,FALSE,100404
703087,101303,05/01/2023,3.95,4.11,67.5,No,100430
703088,101303,2025-05-05,3.80,4.14,86.9,No,101733
703089,101304,2023-06-17,2.84,2.70,58.6,0,100595
703090,101305,2022-09-19,4.34,3.90,67.5,0,101202
703091,101305,2025-09-27,4.60,4.69,120.0,Yes,100119
703092,101307,"Dec 19, 2022",4.21,4.70,56.5,1,100786
703093,101307,2024-12-03,3.94,,73.5,Yes,100786
703094,101308,2021-02-03,4.72,4.58,93.1,Yes,100498
703095,101308,2021-12-02,4.71,3.37,79.3,No,100498
703096,101308,"Mar 20, 2024",4.28,3.51,84.9,1,100498
703097,101309,"Dec 29, 2022",3.48,3.50,72.2,No,100177
703098,101309,2023-07-05,2.47,2.08,33.0,FALSE,100177
703099,101309,2024-02-19,3.39,3.18,57.6,No,100177
703100,101310,2021-10-22,3.60,4.27,75.8,0,100163
703101,101310,"Jan 13, 2022",4.56,4.19,63.4,0,100163
703102,101310,09/04/2022,4.18,4.62,79.7,Yes,100163
703103,101310,03/29/2026,3.84,4.33,69.0,Yes,100163
703104,101311,2021-07-20,3.43,4.09,82.8,FALSE,100786
703105,101311,2022-09-18,2.82,1.90,65.6,0,100786
703106,101311,2024-06-03,2.43,1.57,56.2,0,100786
703107,101311,2026-02-16,3.60,2.60,81.9,FALSE,100786
703108,101312,16-11-2021,3.83,3.27,69.8,FALSE,101287
703109,101312,2024-02-03,3.28,3.05,76.1,FALSE,101287
703110,101312,2025-06-24,4.00,3.92,71.6,1,101287
703111,101313,2022-02-03,3.99,4.28,85.1,FALSE,100390
703112,101313,2022-10-16,3.24,2.88,53.9,No,100786
703113,101313,2023-04-21,3.26,3.82,51.6,0,100052
703114,101314,2021-03-28,4.04,4.39,94.6,1,101123
703115,101314,2021-06-03,4.21,4.20,92.9,TRUE,101123
703116,101314,2022-07-09,4.59,4.62,77.1,0,101123
703117,101315,2023-12-19,4.10,3.86,89.4,TRUE,101065
703118,101317,09/14/2021,3.20,2.51,60.4,No,100408
703119,101317,2021-12-10,3.69,4.32,66.5,No,100408
703120,101317,2023-05-04,3.27,3.69,59.2,No,100408
703121,101317,2023-05-05,3.48,3.98,83.8,FALSE,100408
703122,101318,2022-02-26,3.77,3.11,50.2,0,100115
703123,101318,2024-09-14,3.43,3.51,73.5,FALSE,100115
703124,101319,2022-09-28,3.38,3.49,69.5,No,100527
703125,101320,2022-03-26,4.56,5.00,64.5,FALSE,100397
703126,101320,2023-08-15,3.74,4.07,75.5,FALSE,100397
703127,101321,2025-07-07,3.57,3.53,73.8,No,100404
703128,101322,2024-03-06,-1,3.36,58.4,0,100207
703129,101322,2024-08-29,2.78,2.50,59.5,0,101340
703130,101322,2025-07-17,3.06,3.25,79.4,0,100525
703131,101323,2025-02-07,2.97,2.17,72.9,No,100536
703132,101323,2026-02-25,3.80,4.01,82.6,FALSE,100536
703133,101324,2026-03-18,3.41,3.92,94.5,0,100803
703134,101325,2023-05-09,2.49,2.70,65.2,No,100072
703135,101325,2025-04-21,2.30,2.42,42.8,No,100072
703136,101326,2022-06-13,3.06,2.92,38.1,0,100404
