attendance_id,employee_id,attendance_date,scheduled_hours,worked_hours,absence_flag,absence_type,late_minutes
830358,101037,2025-09-03,8.0,7.4,0,,0
830359,101037,09/17/2025,8.0,7.8,No,,0
830360,101037,2025-09-25,7.5,8.0,N,,0
830361,101037,2025-09-29,9.0,8.9,0,,0
830362,101037,2025-10-01,7.5,6.8,FALSE,,15
830363,101037,2025-10-03,8.0,8.3,N,,0
830364,101037,2025-10-09,8.0,7.6,0,,0
830365,101037,2025-10-20,8.0,8.5,FALSE,,30
830366,101037,2025-10-21,9.0,9.0,0,,0
830367,101037,2025-10-23,7.5,0.0,TRUE,Personal,0
830368,101037,10/29/2025,8.0,9.3,FALSE,,0
830369,101037,2025-10-30,8.0,0.0,Yes,Sick Leave,0
830370,101037,2025-11-06,8.0,8.4,N,,0
830371,101037,"Nov 18, 2025",8.0,,FALSE,,15
830372,101037,2025-11-24,7.5,0.0,TRUE,Sick Leave,0
830373,101037,25-11-2025,8.0,7.3,N,,15
830374,101037,2025-12-05,8.0,9.1,No,,10
830375,101037,"Dec 12, 2025",7.5,0.0,TRUE,UNKNOWN,0
830376,101037,12/15/2025,7.5,8.3,0,,0
830377,101037,2025-12-16,8.0,7.4,N,,0
830378,101037,2025/12/18,9.0,8.9,N,,0
830379,101037,12/24/2025,7.5,7.2,0,,0
830380,101037,2026-01-14,7.5,8.1,N,,0
830381,101037,2026-02-09,8.0,8.4,FALSE,,0
830382,101037,2026-02-10,9.0,0.0,Y,sick,0
830383,101037,2026-02-11,8.0,8.5,0,,30
830384,101037,2026-02-17,9.0,8.4,FALSE,,0
830385,101037,2026-02-19,7.5,19.5,0,,10
830386,101037,2026-04-02,8.0,7.7,FALSE,,10
830387,101037,2026-04-13,8.0,7.8,N,,0
830388,101037,04/20/2026,8.0,8.3,0,,0
830389,101037,"Apr 21, 2026",8.0,7.6,N,,0
830390,101037,2026-04-22,8.0,7.1,FALSE,,0
830391,101037,24-04-2026,9.0,0.0,Yes,Personal,0
830392,101037,2026-04-29,8.0,8.2,0,,0
830393,101037,2026/04/30,8.0,8.6,N,,0
830394,101038,09/03/2025,8.0,7.6,No,,45
830395,101038,2025-09-17,8.0,7.8,N,,15
830396,101038,2025-09-25,9.0,10.0,No,,0
830397,101038,09/29/2025,8.0,6.9,N,,0
830398,101038,2025-10-01,9.0,9.4,FALSE,,60
830399,101038,10/03/2025,8.0,0.0,TRUE,Unpaid Leave,0
830400,101038,2025-10-09,9.0,8.7,N,,0
830401,101038,2025-10-20,8.0,7.9,N,,0
830402,101038,2025-10-21,8.0,7.6,0,,0
830403,101038,2025-10-23,8.0,8.2,0,,0
830404,101038,2025-10-29,7.5,7.4,N,,0
830405,101038,10/30/2025,8.0,8.4,N,,0
830406,101038,2025-11-06,7.5,8.2,0,,0
830407,101038,2025-11-18,8.0,7.1,N,,30
830408,101038,"Nov 24, 2025",8.0,8.9,N,,0
830409,101038,2025-11-25,8.0,6.7,FALSE,,0
830410,101038,2025-12-05,8.0,8.1,FALSE,,0
830411,101038,2025-12-12,7.5,6.7,0,,0
830412,101038,2025-12-15,8.0,7.4,No,,0
830413,101038,12/16/2025,9.0,8.9,0,,0
830414,101038,2025-12-18,8.0,7.9,No,,10
830415,101038,2025-12-24,7.5,7.3,No,,0
830416,101039,09/03/2025,8.0,7.6,N,,0
830417,101039,2025-09-17,8.0,8.2,0,,0
830418,101039,25-09-2025,9.0,9.5,No,,0
830419,101039,29-09-2025,9.0,9.7,FALSE,,0
830420,101039,2025-10-01,9.0,9.1,FALSE,,30
830421,101039,2025-10-03,8.0,8.0,No,,0
830422,101039,2025-10-09,8.0,7.6,0,,0
830423,101039,2025-10-20,7.5,7.2,N,,5
830424,101039,10/21/2025,8.0,8.7,0,,0
830425,101039,2025-10-23,8.0,8.7,0,,5
830426,101039,2025-10-29,9.0,8.6,0,,0
830427,101039,10/30/2025,8.0,7.0,0,,0
830428,101039,2025-11-06,7.5,6.9,FALSE,,0
830429,101039,2025-11-18,8.0,7.7,No,,0
830430,101039,2025-11-24,7.5,6.5,FALSE,,0
830431,101039,2025-11-25,8.0,7.6,0,,5
830432,101039,2025-12-05,7.5,8.2,No,,0
830433,101039,2025/12/12,8.0,8.5,No,,15
830434,101039,"Dec 15, 2025",9.0,8.8,FALSE,,0
830435,101039,2025/12/16,8.0,8.4,0,,0
830436,101039,2025-12-18,7.5,8.3,0,,0
830437,101039,2025-12-24,8.0,8.2,N,,0
830438,101039,"Jan 14, 2026",9.0,8.2,0,,0
830439,101039,2026-02-09,8.0,9.0,No,,5
830440,101039,"Feb 10, 2026",8.0,8.0,N,,0
830441,101039,2026-02-11,8.0,8.3,FALSE,,0
830442,101039,2026-02-17,8.0,7.6,FALSE,,5
830443,101039,2026-02-19,8.0,7.3,FALSE,,0
830444,101039,2026-04-02,8.0,8.0,N,,0
830445,101039,2026-04-13,8.0,8.1,No,,0
830446,101039,2026-04-20,8.0,7.4,FALSE,,0
830447,101039,2026-04-21,7.5,7.2,FALSE,,0
830448,101039,04/22/2026,8.0,0.0,Yes,Sick Leave,0
830449,101039,04/24/2026,8.0,7.6,N,,0
830450,101039,2026-04-29,9.0,9.5,0,,0
830451,101039,2026-04-30,8.0,8.5,0,,0
830452,101040,2025-09-03,9.0,8.7,N,,0
830453,101040,17-09-2025,8.0,7.8,N,,0
830454,101040,2025-09-25,7.5,7.9,N,,15
830455,101040,2025-09-29,8.0,7.1,N,,0
830456,101040,10/01/2025,8.0,8.7,N,,0
830457,101040,2025-10-03,9.0,9.2,N,,0
830458,101040,2025-10-09,8.0,7.6,0,,5
830459,101040,"Oct 20, 2025",7.5,8.0,0,,0
830460,101040,2025/10/21,8.0,7.7,0,,10
830461,101040,2025-10-23,8.0,7.9,No,,0
830462,101040,2025-10-29,9.0,9.0,No,,0
830463,101040,2025-10-30,8.0,8.4,0,,0
830464,101040,11/06/2025,9.0,8.8,0,,0
830465,101040,18-11-2025,8.0,7.2,No,,0
830466,101040,2025-11-24,9.0,8.6,FALSE,,0
830467,101040,11/25/2025,8.0,8.5,FALSE,,0
830468,101040,05-12-2025,8.0,7.9,FALSE,,0
830469,101040,2025-12-12,7.5,7.5,N,,0
830470,101040,2025-12-15,8.0,6.8,No,,0
830471,101040,2025-12-16,8.0,8.4,FALSE,,0
830472,101040,2025-12-18,8.0,7.9,N,,0
830473,101040,"Dec 24, 2025",9.0,9.1,FALSE,,0
830474,101040,14-01-2026,8.0,7.9,N,,0
830475,101040,2026-02-09,9.0,8.9,No,,0
830476,101040,2026-02-10,7.5,8.0,No,,0
830477,101040,2026-02-11,8.0,7.6,FALSE,,0
830478,101040,2026-02-17,9.0,8.7,N,,0
830479,101040,2026/02/19,8.0,8.5,FALSE,,0
830480,101040,04/02/2026,9.0,8.8,0,,0
830481,101040,2026-04-13,8.0,7.7,FALSE,,0
830482,101040,2026-04-20,8.0,8.5,No,,0
830483,101040,2026-04-21,8.0,8.2,N,,45
830484,101040,2026-04-22,7.5,7.8,0,,0
830485,101040,24-04-2026,8.0,7.6,0,,0
830486,101040,2026-04-29,9.0,9.0,No,,0
830487,101040,2026-04-30,9.0,9.3,N,,0
830488,101041,03-09-2025,7.5,7.7,FALSE,,0
830489,101041,2025-09-17,8.0,9.1,FALSE,,0
830490,101041,2025-09-25,8.0,5.9,0,,0
830491,101041,2025-09-29,7.5,0.0,TRUE,Personal Leave,0
830492,101041,2025-10-01,8.0,7.7,FALSE,,15
830493,101041,2025-10-03,9.0,10.4,FALSE,,0
830494,101041,2025-10-09,8.0,0.0,1,No Show,0
830495,101041,20-10-2025,9.0,9.0,No,,0
830496,101041,2025-10-21,8.0,7.7,FALSE,,0
830497,101041,2025/10/23,7.5,0.0,Y,sick,0
830498,101041,2025-10-29,7.5,7.0,N,,0
830499,101041,2025-10-30,7.5,,N,,0
830500,101041,2025-11-06,9.0,0.0,1,,0
830501,101041,2025-11-18,8.0,8.7,N,,0
830502,101041,11/24/2025,7.5,7.2,FALSE,,5
830503,101041,11/25/2025,8.0,8.0,No,,0
830504,101041,2025-12-05,8.0,8.8,0,,15
830505,101041,2025-12-12,8.0,8.2,No,,0
830506,101041,2025-12-15,8.0,16.0,0,,60
830507,101041,2025-12-16,7.5,8.2,N,,0
830508,101041,2025-12-18,8.0,7.5,No,,5
830509,101041,2025/12/24,8.0,8.4,0,,0
830510,101041,2026-01-14,7.5,7.6,0,,0
830511,101041,2026-02-09,8.0,8.3,N,,0
830512,101041,2026-02-10,8.0,7.3,0,,30
830513,101041,2026-02-11,8.0,7.6,N,,0
830514,101041,2026-02-17,8.0,7.5,FALSE,,10
830515,101041,2026-02-19,7.5,7.7,N,,0
830516,101041,2026-04-02,8.0,7.4,0,,0
830517,101041,2026-04-13,7.5,7.3,0,,0
830518,101041,2026-04-20,9.0,8.7,No,,0
830519,101041,2026-04-21,8.0,7.0,FALSE,,0
830520,101041,2026-04-22,8.0,7.5,No,,0
830521,101041,2026-04-24,9.0,8.9,No,,0
830522,101041,2026-04-29,8.0,7.8,N,,45
830523,101041,2026-04-30,8.0,6.5,FALSE,,0
830524,101042,2025-09-03,7.5,8.6,FALSE,,0
830525,101042,2025-09-17,8.0,8.0,FALSE,,0
830526,101042,2025-09-25,7.5,7.8,FALSE,,0
830527,101042,2025-09-29,9.0,7.9,FALSE,,0
830528,101042,10/01/2025,8.0,8.2,N,,0
830529,101042,2025-10-03,7.5,8.5,No,,0
830530,101042,2025-10-09,8.0,7.6,No,,15
830531,101042,2025-10-20,8.0,7.7,N,,15
830532,101042,2025-10-21,8.0,7.5,FALSE,,5
830533,101042,2025/10/23,8.0,8.6,0,,0
830534,101042,"Oct 29, 2025",7.5,8.3,N,,30
830535,101042,2025-10-30,8.0,7.9,No,,0
830536,101042,"Nov 06, 2025",8.0,8.3,FALSE,,0
830537,101042,2025-11-18,9.0,10.4,0,,0
830538,101042,11/24/2025,8.0,8.0,0,,0
830539,101042,11/25/2025,7.5,7.1,FALSE,,0
830540,101042,2025-12-05,9.0,9.7,0,,0
830541,101042,2025-12-12,8.0,7.4,FALSE,,0
830542,101042,12/15/2025,8.0,8.1,N,,0
830543,101042,2025-12-16,7.5,8.7,FALSE,,0
830544,101042,2025-12-18,8.0,8.0,No,,5
830545,101042,2025-12-24,8.0,0.0,TRUE,No Show,0
830546,101042,"Jan 14, 2026",9.0,9.7,0,,60
830547,101042,2026-02-09,7.5,7.8,No,,60
830548,101042,2026-02-10,7.5,8.0,N,,0
830549,101042,2026-02-11,8.0,9.1,FALSE,,0
830550,101042,2026-02-17,8.0,8.2,No,,0
830551,101042,"Feb 19, 2026",8.0,8.3,No,,5
830552,101042,2026-04-02,8.0,7.7,N,,0
830553,101042,2026-04-13,8.0,8.3,FALSE,,0
830554,101042,2026-04-20,9.0,8.9,No,,30
830555,101042,2026-04-21,8.0,8.6,No,,60
830556,101042,"Apr 22, 2026",8.0,7.8,N,,0
830557,101042,2026-04-24,9.0,10.0,0,,5
830558,101042,2026-04-29,7.5,8.1,N,,0
830559,101042,2026-04-30,8.0,7.5,N,,10
830560,101043,09/03/2025,8.0,8.2,No,,0
830561,101043,2025-09-17,8.0,8.1,N,,0
830562,101043,2025-09-25,9.0,9.5,No,,15
830563,101043,2025-09-29,7.5,7.7,N,,0
830564,101043,2025-10-01,8.0,7.5,FALSE,,0
830565,101043,2025-10-03,7.5,7.9,FALSE,,0
830566,101043,2025-10-09,9.0,9.0,No,,0
830567,101043,2025-10-20,8.0,7.4,FALSE,,10
830568,101043,2025-10-21,8.0,8.1,0,,0
830569,101043,2025-10-23,8.0,7.4,N,,15
830570,101043,2025-10-29,8.0,8.6,No,,0
830571,101043,2025-10-30,7.5,8.1,0,,5
830572,101043,2025-11-06,9.0,8.2,No,,15
830573,101043,2025-11-18,8.0,8.3,0,,45
830574,101043,2025-11-24,7.5,7.3,0,,0
830575,101043,2025-11-25,7.5,6.9,No,,0
830576,101043,12/05/2025,8.0,7.1,N,,0
830577,101043,2025-12-12,9.0,9.8,FALSE,,10
830578,101043,2025-12-15,8.0,8.2,FALSE,,0
830579,101043,"Dec 16, 2025",7.5,7.6,FALSE,,0
830580,101043,2025-12-18,8.0,7.0,FALSE,,15
830581,101043,2025-12-24,9.0,8.1,No,,0
830582,101043,2026-01-14,8.0,7.8,0,,0
830583,101043,2026-02-09,8.0,8.0,0,,60
830584,101043,2026-02-10,8.0,7.2,No,,0
830585,101043,2026-02-11,7.5,7.3,No,,10
830586,101043,2026-02-17,8.0,8.8,0,,0
830587,101043,"Feb 19, 2026",8.0,7.7,FALSE,,0
830588,101043,2026-04-02,7.5,8.2,FALSE,,30
830589,101043,2026-04-13,9.0,9.7,FALSE,,0
830590,101043,2026-04-20,8.0,8.4,FALSE,,15
830591,101043,04/21/2026,8.0,7.8,0,,0
830592,101043,2026-04-22,8.0,8.1,No,,10
830593,101043,2026-04-24,7.5,7.5,0,,0
830594,101043,2026-04-29,8.0,9.5,N,,0
830595,101043,2026-04-30,7.5,7.8,N,,0
830596,101044,2025-09-03,9.0,9.3,0,,0
830597,101044,2025-09-17,9.0,8.0,N,,0
830598,101044,2025-09-25,8.0,7.4,No,,0
830599,101044,2025/09/29,8.0,8.1,0,,0
830600,101044,2025-10-01,9.0,8.6,No,,0
830601,101044,2025-10-03,7.5,7.1,No,,15
830602,101044,"Oct 09, 2025",8.0,0.0,Y,UNKNOWN,0
830603,101044,2025-10-20,8.0,7.8,N,,0
830604,101044,2025-10-21,9.0,9.1,No,,0
830605,101044,2025-10-23,8.0,7.0,FALSE,,0
830606,101044,2025-10-29,9.0,8.6,0,,0
830607,101044,10/30/2025,8.0,8.2,0,,0
830608,101044,06-11-2025,8.0,8.2,FALSE,,0
830609,101044,2025-11-18,7.5,8.0,N,,0
830610,101044,2025/11/24,8.0,7.2,N,,0
830611,101044,2025-11-25,8.0,7.8,No,,0
830612,101044,2025-12-05,9.0,8.5,N,,0
830613,101044,2025/12/12,9.0,9.1,No,,0
830614,101044,15-12-2025,9.0,8.6,FALSE,,0
830615,101044,2025-12-16,8.0,8.7,N,,30
830616,101044,12/18/2025,8.0,7.5,No,,0
830617,101044,2025/12/24,8.0,8.6,N,,5
830618,101044,2026-01-14,8.0,8.5,0,,15
830619,101044,02/09/2026,8.0,8.1,N,,0
830620,101044,2026-02-10,8.0,8.6,N,,0
830621,101044,2026-02-11,8.0,7.6,0,,0
830622,101044,2026-02-17,8.0,0.0,Y,Sick Leave,0
830623,101044,2026-02-19,8.0,8.7,N,,0
830624,101044,02-04-2026,8.0,7.8,0,,0
830625,101044,2026/04/13,9.0,8.3,No,,15
830626,101044,20-04-2026,8.0,7.4,FALSE,,0
830627,101044,2026-04-21,7.5,7.1,FALSE,,0
830628,101044,2026-04-22,9.0,9.7,N,,15
830629,101044,04/24/2026,8.0,8.2,No,,10
830630,101044,"Apr 29, 2026",7.5,7.9,No,,0
830631,101044,2026-04-30,8.0,8.2,0,,0
830632,101045,2025/09/03,9.0,8.8,FALSE,,0
830633,101045,2025-09-17,8.0,8.4,N,,0
830634,101045,09/25/2025,8.0,7.2,N,,0
830635,101045,2025-09-29,7.5,7.2,FALSE,,45
830636,101045,2025-10-01,8.0,8.4,No,,15
830637,101045,2025-10-03,8.0,7.9,FALSE,,
830638,101045,2025-10-09,9.0,8.2,No,,0
830639,101045,2025-10-20,8.0,8.1,0,,30
830640,101045,"Oct 21, 2025",8.0,7.5,0,,0
830641,101045,10/23/2025,8.0,7.0,FALSE,,5
830642,101045,10/29/2025,9.0,8.5,N,,0
830643,101045,2025-10-30,9.0,9.4,No,,0
830644,101045,2025-11-06,8.0,7.4,0,,45
830645,101045,2025-11-18,7.5,7.6,FALSE,,0
830646,101045,2025-11-24,8.0,7.5,No,,15
830647,101045,2025/11/25,8.0,7.7,N,,5
830648,101045,2025-12-05,7.5,7.9,FALSE,,5
830649,101045,2025-12-12,8.0,8.7,No,,0
830650,101045,2025-12-15,9.0,9.6,FALSE,,0
830651,101045,2025-12-16,9.0,8.5,0,,0
830652,101045,2025-12-18,8.0,7.9,0,,0
830653,101045,2025-12-24,8.0,7.5,No,,0
830654,101045,"Jan 14, 2026",8.0,8.4,FALSE,,5
830655,101045,09-02-2026,8.0,7.7,No,,0
830656,101045,2026-02-10,8.0,7.9,No,,10
830657,101045,2026-02-11,8.0,0.0,Y,Sick Leave,0
830658,101045,2026-02-17,8.0,8.2,No,,45
830659,101045,19-02-2026,8.0,7.3,N,,0
830660,101045,2026-04-02,8.0,8.1,FALSE,,0
830661,101045,2026-04-13,8.0,7.1,0,,0
830662,101045,2026-04-20,8.0,8.5,FALSE,,60
830663,101045,2026-04-21,8.0,8.7,0,,0
830664,101045,2026-04-22,9.0,9.0,N,,0
830665,101045,04/24/2026,9.0,21.0,FALSE,,0
830666,101045,04/29/2026,9.0,8.9,FALSE,,0
830667,101045,2026-04-30,8.0,8.0,No,,0
830668,101046,2025/09/03,9.0,9.1,0,,10
830669,101046,17-09-2025,8.0,8.1,0,,0
830670,101046,2025-09-25,8.0,8.8,No,,0
830671,101046,2025-09-29,8.0,8.0,FALSE,,5
830672,101046,10/01/2025,7.5,8.0,N,,0
830673,101046,03-10-2025,8.0,8.5,N,,60
830674,101046,10/09/2025,8.0,8.3,N,,0
830675,101046,2025-10-20,8.0,8.9,N,,0
830676,101046,2025-10-21,9.0,8.8,FALSE,,0
830677,101046,2025-10-23,8.0,8.2,No,,0
830678,101046,2025-10-29,8.0,7.6,No,,0
830679,101046,2025-10-30,7.5,6.9,0,,0
830680,101046,2025-11-06,7.5,7.7,No,,0
830681,101046,"Nov 18, 2025",8.0,7.7,0,,0
830682,101046,2025-11-24,9.0,9.6,0,,0
830683,101046,2025/11/25,8.0,7.9,0,,0
830684,101046,2025-12-05,9.0,9.1,No,,5
830685,101046,12/12/2025,8.0,8.1,FALSE,,5
830686,101046,2025-12-15,9.0,9.5,N,,0
830687,101046,12/16/2025,7.5,7.8,N,,0
830688,101046,2025-12-18,8.0,7.0,0,,0
830689,101046,2025-12-24,7.5,8.0,FALSE,,0
830690,101046,2026-01-14,8.0,8.0,N,,0
830691,101046,2026-02-09,8.0,8.1,0,,0
830692,101046,2026-02-10,8.0,7.3,No,,0
830693,101046,2026/02/11,7.5,7.9,No,,0
830694,101046,2026-02-17,8.0,7.5,N,,0
830695,101046,2026-02-19,7.5,6.7,N,,0
830696,101046,2026-04-02,9.0,9.6,FALSE,,0
830697,101046,2026-04-13,7.5,7.3,No,,0
830698,101046,2026-04-20,9.0,9.5,FALSE,,0
830699,101046,04/21/2026,7.5,8.2,No,,0
830700,101046,2026-04-22,8.0,8.4,No,,0
830701,101046,2026-04-24,9.0,9.4,FALSE,,0
830702,101046,29-04-2026,8.0,9.4,N,,15
830703,101046,2026-04-30,8.0,8.7,No,,0
830704,101047,09/03/2025,8.0,8.3,N,,5
830705,101047,2025/09/17,8.0,7.3,N,,0
830706,101047,2025-09-25,8.0,7.7,FALSE,,0
830707,101047,09/29/2025,8.0,7.9,No,,30
830708,101047,10/01/2025,8.0,7.1,FALSE,,0
830709,101047,10/03/2025,8.0,0.0,Y,UNKNOWN,0
830710,101047,2025-10-09,8.0,8.4,N,,10
830711,101047,2025-10-20,8.0,7.3,0,,0
830712,101047,"Oct 21, 2025",7.5,0.0,Yes,Personal,0
830713,101047,2025-10-23,8.0,8.0,N,,0
830714,101047,2025/10/29,8.0,7.5,No,,0
830715,101047,2025-10-30,8.0,8.8,No,,0
830716,101047,2025-11-06,7.5,7.0,FALSE,,5
830717,101047,2025-11-18,8.0,8.0,N,,15
830718,101047,2025-11-24,8.0,7.6,0,,0
830719,101047,2025-11-25,9.0,10.0,0,,15
830720,101047,2025-12-05,8.0,8.3,N,,0
830721,101047,2025-12-12,9.0,8.8,FALSE,,0
830722,101047,2025-12-15,8.0,8.5,0,,0
830723,101047,2025-12-16,7.5,7.7,0,,0
830724,101047,2025-12-18,9.0,9.1,N,,0
830725,101047,2025/12/24,8.0,8.0,FALSE,,0
830726,101047,01/14/2026,7.5,7.8,N,,0
830727,101047,2026-02-09,8.0,8.4,0,,0
830728,101047,2026-02-10,8.0,9.1,N,,5
830729,101047,2026-02-11,8.0,7.4,FALSE,,0
830730,101047,2026-02-17,8.0,7.2,No,,0
830731,101047,2026-02-19,8.0,8.4,FALSE,,5
830732,101047,2026-04-02,9.0,8.3,0,,0
830733,101047,13-04-2026,8.0,8.7,N,,0
830734,101047,"Apr 20, 2026",8.0,8.7,FALSE,,15
830735,101047,"Apr 21, 2026",8.0,7.9,No,,0
830736,101047,2026-04-22,8.0,8.4,No,,10
830737,101047,2026-04-24,8.0,7.1,No,,0
830738,101047,2026-04-29,8.0,8.3,0,,0
830739,101047,30-04-2026,8.0,7.8,N,,0
830740,101048,09/03/2025,9.0,9.3,0,,0
830741,101048,2025-09-17,8.0,7.9,0,,15
830742,101048,09/25/2025,8.0,7.6,No,,0
830743,101048,2025-09-29,7.5,6.9,FALSE,,0
830744,101048,10/01/2025,8.0,7.9,FALSE,,0
830745,101048,10/03/2025,7.5,7.1,No,,0
830746,101048,2025-10-09,8.0,7.8,FALSE,,0
830747,101048,2025-10-20,8.0,8.0,N,,30
830748,101048,2025-10-21,7.5,7.0,0,,0
830749,101048,2025-10-23,8.0,8.0,N,,0
830750,101048,2025-10-29,9.0,8.1,FALSE,,60
830751,101048,2025-10-30,9.0,8.9,FALSE,,0
830752,101048,2025-11-06,9.0,9.2,N,,10
830753,101048,2025-11-18,8.0,8.4,FALSE,,0
830754,101048,2025-11-24,9.0,8.4,N,,0
830755,101048,2025-11-25,8.0,8.4,N,,0
830756,101048,2025-12-05,8.0,7.5,No,,10
830757,101048,2025-12-12,8.0,7.5,0,,5
830758,101048,15-12-2025,8.0,8.6,No,,0
830759,101048,2025-12-16,9.0,9.0,N,,0
830760,101048,18-12-2025,8.0,8.4,FALSE,,0
830761,101048,2025-12-24,8.0,8.1,No,,0
830762,101048,2026-01-14,8.0,7.7,0,,5
830763,101048,2026-02-09,7.5,7.3,0,,0
830764,101048,2026-02-10,7.5,7.0,0,,5
830765,101048,2026-02-11,9.0,9.2,FALSE,,0
830766,101048,2026-02-17,7.5,8.1,No,,15
830767,101048,2026-02-19,8.0,8.0,N,,0
830768,101048,2026-04-02,8.0,8.6,FALSE,,0
830769,101048,"Apr 13, 2026",8.0,8.8,No,,60
830770,101048,20-04-2026,8.0,8.7,FALSE,,0
830771,101048,2026-04-21,8.0,8.0,No,,0
830772,101048,2026-04-22,8.0,8.0,N,,0
830773,101048,2026-04-24,8.0,9.0,N,,30
830774,101048,2026-04-29,8.0,8.4,0,,0
830775,101048,2026-04-30,7.5,6.8,FALSE,,30
830776,101049,2025-09-03,8.0,7.5,FALSE,,0
830777,101049,2025-09-17,7.5,7.9,N,,0
830778,101049,2025-09-25,9.0,10.0,0,,0
830779,101049,2025-09-29,7.5,6.8,FALSE,,0
830780,101049,2025-10-01,9.0,10.0,FALSE,,45
830781,101049,03-10-2025,8.0,8.9,No,,0
830782,101049,2025-10-09,8.0,7.9,FALSE,,0
830783,101049,2025-10-20,9.0,9.6,FALSE,,45
830784,101049,10/21/2025,8.0,7.9,0,,0
830785,101049,2025-10-23,8.0,7.5,FALSE,,15
830786,101049,2025-10-29,9.0,9.4,No,,0
830787,101049,2025-10-30,8.0,7.0,FALSE,,0
830788,101049,2025-11-06,8.0,7.4,FALSE,,0
830789,101049,2025-11-18,7.5,7.1,FALSE,,0
830790,101049,2025-11-24,7.5,7.8,FALSE,,0
830791,101049,11/25/2025,8.0,8.3,0,,0
830792,101049,05-12-2025,8.0,7.7,N,,15
830793,101049,12/12/2025,8.0,8.8,0,,0
830794,101049,2025-12-15,8.0,8.4,FALSE,,15
830795,101049,2025/12/16,8.0,20.0,FALSE,,10
830796,101049,2025/12/18,8.0,8.5,N,,0
830797,101049,2025-12-24,8.0,8.0,N,,0
830798,101049,01/14/2026,7.5,7.3,N,,15
830799,101049,2026-02-09,7.5,7.7,No,,0
830800,101049,2026-02-10,8.0,8.2,No,,0
830801,101049,2026-02-11,8.0,9.0,No,,0
830802,101049,2026-02-17,8.0,7.2,N,,10
830803,101049,2026-02-19,8.0,8.5,No,,15
830804,101049,04/02/2026,9.0,9.0,No,,15
830805,101049,2026-04-13,7.5,9.1,No,,0
830806,101049,2026-04-20,8.0,8.0,N,,0
830807,101049,2026-04-21,8.0,7.1,N,,0
830808,101049,22-04-2026,8.0,7.2,N,,0
830809,101049,2026-04-24,8.0,8.7,0,,10
830810,101049,2026/04/29,7.5,7.4,FALSE,,0
830811,101049,2026-04-30,7.5,6.8,0,,0
830812,101050,09/03/2025,9.0,9.3,FALSE,,0
830813,101050,2025-09-17,9.0,9.0,FALSE,,0
830814,101050,2025-09-25,8.0,7.6,No,,0
830815,101050,2025-09-29,8.0,7.8,0,,5
830816,101050,2025-10-01,8.0,8.1,N,,15
830817,101050,2025-10-03,8.0,7.5,N,,0
830818,101050,"Oct 09, 2025",9.0,0.0,Yes,Sick Leave,0
830819,101050,2025-10-20,7.5,7.2,0,,0
830820,101050,2025-10-21,8.0,16.0,N,,0
830821,101050,23-10-2025,8.0,8.0,0,,0
830822,101050,29-10-2025,8.0,7.7,FALSE,,15
830823,101050,30-10-2025,7.5,7.8,No,,45
830824,101050,11/06/2025,8.0,8.2,0,,0
830825,101050,11/18/2025,8.0,8.9,0,,5
830826,101050,2025-11-24,8.0,8.3,0,,30
830827,101050,2025-11-25,8.0,7.9,N,,0
830828,101050,"Dec 05, 2025",8.0,7.4,N,,0
830829,101050,2025-12-12,7.5,0.0,1,No Show,0
830830,101050,2025-12-15,9.0,8.0,N,,0
830831,101050,2025-12-16,9.0,9.6,N,,0
830832,101050,2025-12-18,8.0,7.8,0,,10
830833,101050,2025-12-24,7.5,7.8,0,,0
830834,101050,2026-01-14,8.0,8.7,0,,0
830835,101050,09-02-2026,8.0,8.3,0,,30
830836,101050,2026/02/10,8.0,8.0,0,,0
830837,101050,2026-02-11,8.0,7.4,0,,10
830838,101050,2026-02-17,7.5,7.6,0,,0
830839,101050,2026-02-19,7.5,7.5,0,,0
830840,101050,2026-04-02,9.0,8.7,0,,0
830841,101050,2026-04-13,7.5,7.3,N,,0
830842,101050,2026-04-20,8.0,20.0,Y,Unpaid Leave,0
830843,101050,04/21/2026,8.0,8.3,FALSE,,0
830844,101050,04/22/2026,8.0,8.6,0,,0
830845,101050,2026-04-24,9.0,9.4,No,,0
830846,101050,2026-04-29,8.0,7.9,No,,0
830847,101050,2026/04/30,7.5,7.2,N,,0
830848,101051,2025-09-03,9.0,9.9,N,,0
830849,101051,"Sep 17, 2025",8.0,7.8,FALSE,,0
830850,101051,25-09-2025,7.5,8.0,FALSE,,0
830851,101051,2025-09-29,8.0,7.7,N,,0
830852,101051,2025-10-01,8.0,8.1,FALSE,,0
830853,101051,10/03/2025,8.0,7.7,FALSE,,0
830854,101051,2025-10-09,7.5,7.7,No,,0
830855,101051,2025-10-20,8.0,7.8,No,,0
830856,101051,"Oct 21, 2025",7.5,8.9,FALSE,,0
830857,101051,23-10-2025,7.5,7.5,0,,5
830858,101051,2025-10-29,8.0,7.5,FALSE,,0
830859,101051,2025-10-30,8.0,8.2,No,,0
830860,101051,2025/11/06,7.5,7.3,N,,0
830861,101051,2025-11-18,7.5,7.3,No,,0
830862,101051,2025-11-24,7.5,7.2,N,,0
830863,101051,2025-11-25,8.0,8.0,0,,30
830864,101051,2025/12/05,7.5,6.8,0,,30
830865,101051,2025-12-12,8.0,7.5,No,,0
830866,101051,12/15/2025,8.0,7.5,No,,0
830867,101051,2025-12-16,7.5,7.0,No,,15
830868,101051,2025-12-18,8.0,7.3,FALSE,,0
830869,101051,24-12-2025,8.0,9.1,0,,0
